risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,theta_step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,stage_improvement,stage_relative_improvement,stage_termination_reason,continuation_stop_reason,residual_norm,objective,eta,regret1,regret2,theta1,theta2
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,500.0,0.5,2000,23,0.01,100,100,full_batch,0,1000,1000,True,nan,nan,max_iter,,0.7092436128027474,0.25151325115074674,0.02635199668363364,0.025969726402062188,0.02635199668363364,-1160.5773810385,-1449.1566427575906
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,500.0,0.5,2000,23,0.01,100,100,full_batch,0,1100,1100,True,nan,nan,max_iter,,0.7092016426286805,0.2514834849536093,0.026285317465291724,0.025873280979569202,0.026285317465291724,-1160.5773810385,-1449.1566427575906
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,500.0,0.5,2000,23,0.01,100,100,full_batch,0,1200,1200,True,nan,nan,max_iter,,0.7091641207824847,0.2514568751025973,0.026226651113645305,0.02578828619803475,0.026226651113645305,-1160.5773810385,-1449.1566427575906
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,500.0,0.5,2000,23,0.01,100,100,full_batch,0,1300,1300,True,nan,nan,max_iter,,0.709130272459036,0.2514328716589133,0.02617181172294547,0.025712036415927342,0.02617181172294547,-1160.5773810385,-1449.1566427575906
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,500.0,0.5,2000,23,0.01,100,100,full_batch,0,1400,1400,True,nan,nan,max_iter,,0.7090995004158432,0.25141105074499925,0.026121701146504583,0.02564295226685953,0.026121701146504583,-1160.5773810385,-1449.1566427575906
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,500.0,0.5,2000,23,0.01,100,100,full_batch,0,1500,1500,True,nan,nan,max_iter,,0.7090713349201729,0.25139107900273805,0.026075876360232897,0.025578869055066344,0.026075876360232897,-1160.5773810385,-1449.1566427575906
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,500.0,0.5,2000,23,0.01,100,100,full_batch,0,1600,1600,True,nan,nan,max_iter,,0.7090454002696635,0.2513726898217836,0.026031968206398526,0.02551938098257467,0.026031968206398526,-1160.5773810385,-1449.1566427575906
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,500.0,0.5,2000,23,0.01,100,100,full_batch,0,1700,1700,True,nan,nan,max_iter,,0.7090213916565989,0.2513556669133301,0.025990048445224234,0.025463368935472186,0.025990048445224234,-1160.5773810385,-1449.1566427575906
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,500.0,0.5,2000,23,0.01,100,100,full_batch,0,1800,1800,True,nan,nan,max_iter,,0.7089990587351765,0.25133983264368315,0.02594823087522946,0.02540998384858173,0.02594823087522946,-1160.5773810385,-1449.1566427575906
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,500.0,0.5,2000,23,0.01,100,100,full_batch,0,1900,1900,True,nan,nan,max_iter,,0.7089781936739893,0.2513250395526163,0.025906128183407096,0.025358588670617355,0.025906128183407096,-1160.5773810385,-1449.1566427575906
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,500.0,0.5,2000,23,0.01,100,100,full_batch,0,2000,2000,True,nan,nan,max_iter,,0.7089586222935191,0.25131116406216236,0.02586625547154131,0.02530938720437892,0.02586625547154131,-1160.5773810385,-1449.1566427575906
