risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,theta_step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,stage_improvement,stage_relative_improvement,stage_termination_reason,continuation_stop_reason,residual_norm,objective,eta,regret1,regret2,theta1,theta2
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,1e-05,0.0,2000,23,0.01,100,100,full_batch,0,1000,1000,True,nan,nan,stagnation,,0.1430412799277001,0.01023040388167733,0.02321043230601927,0.01738283280832381,0.02321043230601927,0.49809592169306655,0.5036440538735609
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,stagnation,,0.2645266017064059,0.034987161505169756,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,stagnation,,0.17982715048239425,0.016168902025308834,0.029834317899317675,0.02720017215599091,0.029834317899317675,0.496777785971763,0.5017790253833673
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,stagnation,,0.16180992056643598,0.01309122519685816,0.02543430442961858,0.022663830501592208,0.02543430442961858,0.49770901298380443,0.5024230830117767
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,stagnation,,0.15430891135700392,0.011905620062091846,0.02419288803559061,0.020966782730389044,0.02419288803559061,0.49863515503193634,0.5032118975597638
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,stagnation,,0.14962510112309785,0.011193835443048628,0.02400215812889217,0.019867171909667025,0.02400215812889217,0.4994572059455639,0.503977194515235
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,stagnation,,0.14619014606929193,0.010685779403880455,0.02411733180858666,0.018965265968465927,0.02411733180858666,0.5001688647489931,0.5046962911642145
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,600,600,True,nan,nan,stagnation,,0.14343570541381698,0.010286900793779643,0.024249645643191764,0.01820577035922477,0.024249645643191764,0.500790946414467,0.5053649399874093
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,700,700,True,nan,nan,stagnation,,0.1411022748942135,0.009954925990161097,0.02437825457222731,0.01755571553149371,0.02437825457222731,0.5013436139234286,0.505985175328539
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,800,800,True,nan,nan,stagnation,,0.1390535420053804,0.009667943772121044,0.0244824643596806,0.01700064911721072,0.0244824643596806,0.5018420752612707,0.5065612375428387
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,900,900,True,nan,nan,stagnation,,0.13721004541906648,0.009413298281951143,0.02456921412718771,0.01652606825220193,0.02456921412718771,0.5022974954997056,0.5070976869772142
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,stagnation,,0.2645266017064059,0.034987161505169756,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,stagnation,,0.28788805230282943,0.04143976532935833,0.04029647739984599,0.038891915223255136,0.04029647739984599,0.49840032020326225,0.4975404363839082
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,stagnation,,0.23340248133677388,0.02723835914708154,0.03286420378296573,0.02935672434520159,0.03286420378296573,0.5005228945819952,0.5017945459010283
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,stagnation,,0.22365753126831622,0.025011345646518926,0.027045371824510722,0.023063147672699014,0.027045371824510722,0.4974224355843314,0.5078190150040159
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,stagnation,,0.20768574545581506,0.021566684432768803,0.021966126796991614,0.021250124989449837,0.021966126796991614,0.49773084915173155,0.5074755346454862
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,stagnation,,0.1857443489847709,0.01725048158988818,0.020774203236092526,0.020774203236092526,0.020362822529542024,0.5001702979642466,0.5073202696927536
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,600,600,True,nan,nan,stagnation,,0.186725629650941,0.01743323038427019,0.020117797271280602,0.020040107699165643,0.020117797271280602,0.4999308245228936,0.5090085299519432
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,700,700,True,nan,nan,stagnation,,0.18056000563861724,0.016300957818108745,0.020397210881732186,0.01969125356815482,0.020397210881732186,0.5007429804424903,0.5098728957507774
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,800,800,True,nan,nan,stagnation,,0.1752491370281471,0.01535613001455514,0.02065981326149502,0.019277213268954818,0.02065981326149502,0.5014665258758781,0.5107438135152462
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,900,900,True,nan,nan,stagnation,,0.17142697013746985,0.01469360304525649,0.020997931851725715,0.018965753997506773,0.020997931851725715,0.5020272042649125,0.5115707413380107
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,1000,1000,True,nan,nan,stagnation,,0.16821127139717482,0.014147515912527001,0.02110793506811881,0.018720072410483457,0.02110793506811881,0.5025336098062749,0.5122879103162417
cvar,500,50,15328123,0.5,0.5,0.01,0.002,10.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,1100,1100,True,nan,nan,stagnation,,0.16546285498855529,0.013688978190481838,0.021033302489031236,0.018528701981396778,0.021033302489031236,0.5029921066988122,0.5129356803751701
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,1e-05,0.0,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,stagnation,,0.2645266017064059,0.034987161505169756,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,1e-05,0.0,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,stagnation,,1.6919822202572958,1.4314019168334042,0.0484365353972489,0.0484365353972489,0.04623944268604663,0.4952047612609243,0.5008984881629651
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,1e-05,0.0,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,stagnation,,1.0881349638462334,0.5920188497723219,0.05620172157221637,0.05620172157221637,0.05213165356039995,0.49451048233530565,0.5005919624025879
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,1e-05,0.0,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,stagnation,,1.0200922026308947,0.5202940509341752,0.09024704593015775,0.09024704593015775,0.01319412865311742,0.49377920317833335,0.49988901235371647
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,1e-05,0.0,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,stagnation,,2.2801459867459766,2.5995328604368915,0.24436643273509562,0.22888941756759806,0.24436643273509562,0.4932393487042545,0.4991765865869651
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,1e-05,0.0,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,stagnation,,1.6160354584560053,1.3057853014935557,0.20360557281858616,0.20360557281858616,0.0496829173922283,0.4916853967163832,0.4978874007074821
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,1e-05,0.0,2000,23,0.01,100,100,full_batch,0,600,600,True,nan,nan,stagnation,,1.2310301751300894,0.7577176460404093,0.029198998496807627,0.029198998496807627,5.989815502371876e-06,0.49097016220199313,0.4972620525937555
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,1e-05,0.0,2000,23,0.01,100,100,full_batch,0,700,700,True,nan,nan,stagnation,,2.8002847952796617,3.9207974673372283,0.35950821644323583,0.35950821644323583,0.24694250928249373,0.4896024181211191,0.4959672857202751
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,1e-05,0.0,2000,23,0.01,100,100,full_batch,0,800,800,True,nan,nan,stagnation,,1.2855842249781282,0.8263633997563072,0.1177335891803376,0.1177335891803376,0.10858804872785377,0.4881539039341459,0.49510364943454693
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,1e-05,0.0,2000,23,0.01,100,100,full_batch,0,900,900,True,nan,nan,stagnation,,0.9002615723939585,0.4052354493646213,0.040108271473616286,0.00785222305508848,0.040108271473616286,0.4878890067490547,0.49492657375279797
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,1e-05,0.0,2000,23,0.01,100,100,full_batch,0,1000,1000,True,nan,nan,stagnation,,0.863507776922493,0.372822840402813,0.04691335139149855,0.023974407489684046,0.04691335139149855,0.4879159951297262,0.49495356183734224
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,1e-05,0.0,2000,23,0.01,100,100,full_batch,0,1100,1100,True,nan,nan,stagnation,,0.8061285471659067,0.3249216172779077,0.045441083773997026,0.020893646362400875,0.045441083773997026,0.48800222141255095,0.495035567188053
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,stagnation,,0.2645266017064059,0.034987161505169756,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,stagnation,,1.6154705007525594,1.3048724694008624,0.05651841919935874,0.05651841919935874,0.018903935794353233,0.4822491824360329,0.4876310025266848
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,stagnation,,1.5955763754741434,1.2729319849856024,0.1200924497843806,0.09057843564215329,0.1200924497843806,0.47483562166853815,0.48153206691522904
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,stagnation,,1.5121540485458194,1.1433049332667562,0.0327520213703838,0.0327520213703838,0.030216894791560978,0.46835957236106707,0.473725343458585
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,stagnation,,1.3524250118306789,0.9145267063126059,0.16580008174582328,0.12219893307271379,0.16580008174582328,0.4568568042955948,0.4616655668224093
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,stagnation,,0.9162567000347669,0.41976317017930037,0.030824389906040417,0.02702729218998523,0.030824389906040417,0.4555534906011235,0.46116435890023
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,600,600,True,nan,nan,stagnation,,1.5069965947563009,1.1355193683035432,0.05799884919957787,0.043590173775122865,0.05799884919957787,0.44836933480643004,0.4510910952656683
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,700,700,True,nan,nan,stagnation,,2.228378410062539,2.482835169216424,0.19519021737162168,0.19519021737162168,0.169729660371579,0.43129974255336007,0.4269158525548285
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,800,800,True,nan,nan,stagnation,,1.6244800096644065,1.3194676508996352,0.2670210363421326,0.2670210363421326,0.02118086938809327,0.42405876919426877,0.41920537161502175
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,900,900,True,nan,nan,stagnation,,1.1414226821265783,0.6514228696365159,0.03651013990757668,0.03651013990757668,0.022130881686354797,0.42264338542212143,0.4176620234858226
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1000,1000,True,nan,nan,stagnation,,0.7899199266059687,0.31198674522458947,0.02977051654449303,0.0008566291923657321,0.02977051654449303,0.4225392898328742,0.41761919171996975
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1100,1100,True,nan,nan,stagnation,,0.7432658810356929,0.2762220849558824,0.046800024919958605,0.023776617558459168,0.046800024919958605,0.4229767019898908,0.4179244712942237
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1200,1200,True,nan,nan,stagnation,,0.7047376926349141,0.24832760771019136,0.044468485471760966,0.017126984288925007,0.044468485471760966,0.4235033020686855,0.41839906724031156
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1300,1300,True,nan,nan,stagnation,,0.696042014809804,0.2422372431902457,0.041632869538438255,0.010366916610415555,0.041632869538438255,0.4239881174191544,0.4189049184773118
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1400,1400,True,nan,nan,stagnation,,0.6946411098417608,0.24126313574109656,0.039562436341849194,0.007023708848175714,0.039562436341849194,0.42459324468876064,0.41933683063940974
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1500,1500,True,nan,nan,stagnation,,0.7209520337141563,0.259885917458289,0.046995483663340165,0.025507319449697197,0.046995483663340165,0.425239419792286,0.4199125698268871
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,stagnation,,0.2645266017064059,0.034987161505169756,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,stagnation,,3.1684769610939183,5.019623126491476,0.40122255621287073,0.40122255621287073,0.2361578848366186,0.42545827805295333,0.40467649873642375
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,stagnation,,1.4200548632255843,1.0082779072853165,0.21912254568299228,0.21912254568299228,0.015971738143646164,0.29437683009556254,0.273436057471417
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,stagnation,,1.1827208754211107,0.6994143345784393,0.057379017653329534,0.03510086079071606,0.057379017653329534,0.27367928155838755,0.25660436277381504
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,stagnation,,1.4339448063736273,1.0280988538629499,0.2599088821730685,0.2599088821730685,0.04046318945871785,0.2377704194270297,0.23384883824793123
cvar,500,50,15328123,0.5,0.5,0.01,0.002,100.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,stagnation,,1.0065167948833031,0.5065380291910787,0.07440236166601921,0.07440236166601921,0.012337243434005107,0.23556568408031875,0.23383829604455095
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,1e-05,0.0,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,stagnation,,0.2645266017064059,0.034987161505169756,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,1e-05,0.0,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,stagnation,,2.9902054841516086,4.470664418725178,0.36342915754574934,0.36342915754574934,0.2629213197134632,0.49457079001601034,0.5006270545012411
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,1e-05,0.0,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,stagnation,,2.2635566140298797,2.561844272459207,0.19111861796791474,0.14767349719806655,0.19111861796791474,0.4924209716357873,0.49858600615341525
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,1e-05,0.0,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,stagnation,,2.4730798572040866,3.0580619900542927,0.2927465013329001,0.2927465013329001,0.13174462799940173,0.49035388241917216,0.4966482894462006
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,1e-05,0.0,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,stagnation,,2.2008046685236353,2.421770594497714,0.1921533109431447,0.1921533109431447,0.11779512487101973,0.488692765406037,0.494542379681568
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,1e-05,0.0,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,stagnation,,1.9115374906521851,1.8269877890844264,0.22723694440913245,0.024701177343212977,0.22723694440913245,0.4858565491791378,0.49221510588396805
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,stagnation,,0.2645266017064059,0.034987161505169756,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,stagnation,,2.2735199752430373,2.5844465389145506,0.28746398363906556,0.08739291876114297,0.28746398363906556,0.47667301314067617,0.4792580992529646
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,stagnation,,2.245737273634995,2.5216679510967706,0.20485547839957946,0.20485547839957946,0.1649395242792041,0.45127430986951717,0.4560783162460891
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,stagnation,,1.9946391665121115,1.9892927022920655,0.2965206384386669,0.2965206384386669,0.16403101340545456,0.42883270444982796,0.4352447202130003
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,stagnation,,2.236841055328907,2.501728953402469,0.30291317763824877,0.11227082483068529,0.30291317763824877,0.39946231200696064,0.40631812199410705
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,stagnation,,2.452479849978407,3.007328707275055,0.34080952728645075,0.34080952728645075,0.07860346748275937,0.36649273370349655,0.38010771743780924
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,stagnation,,0.2645266017064059,0.034987161505169756,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,stagnation,,1.5626339474336164,1.220912426835983,0.05520478672729523,0.05520478672729523,0.05071370049663282,0.2857740079703086,0.26600157541882946
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,stagnation,,2.5489975512870733,3.2486942582337477,0.3594583835775898,0.3594583835775898,0.19688041958559593,0.09524516821899126,0.10146166384839736
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,stagnation,,2.0281546331385303,2.056705607960643,0.35110320370184006,0.20591642577707647,0.35110320370184006,-0.013198643241918656,0.01314232232426774
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,stagnation,,2.0747439315628857,2.15228119077851,0.37986764895012104,0.37986764895012104,0.13356555988021535,-0.013229826824274479,-0.00045991251932193445
cvar,500,50,15328123,0.5,0.5,0.01,0.002,500.0,0.001,0.0,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,stagnation,,2.7685148843781637,3.8323373325117185,0.475395831616628,0.40176530209144357,0.475395831616628,-0.01325369754255777,-0.0004642956410932879
