K,n,seed,gamma,entropy_kappa,smoothing_tau,max_iter,minibatch_size,step_size,step_decay,regret_tolerance,record_every,certify_every,methods,full_batch_success,full_batch_time_s,full_batch_solve_time_s,full_batch_eta,full_batch_regret1,full_batch_regret2,full_batch_residual_norm,full_batch_objective,full_batch_iterations,full_batch_has_profile,full_batch_history_len,full_batch_best_residual_norm,full_batch_best_objective,full_batch_best_certificate_eta,full_batch_best_certificate_iteration,full_batch_error,minibatch_success,minibatch_time_s,minibatch_solve_time_s,minibatch_eta,minibatch_regret1,minibatch_regret2,minibatch_residual_norm,minibatch_objective,minibatch_iterations,minibatch_has_profile,minibatch_history_len,minibatch_best_residual_norm,minibatch_best_objective,minibatch_best_certificate_eta,minibatch_best_certificate_iteration,minibatch_error,eta_diff_minibatch_minus_full_batch,residual_diff_minibatch_minus_full_batch,time_ratio_minibatch_over_full_batch,x_l1_minibatch_minus_full_batch,y_l1_minibatch_minus_full_batch
30,20,302123,0.5,0.05,0.005,300,6,0.01,0.5,0.001,25,25,"full_batch,minibatch",False,7.371083333157003,7.362508082762361,0.014190833990446405,0.013387911651509543,0.014190833990446405,0.07108291566757056,0.0025263904499014745,300,True,13,0.07108291566757056,0.0025263904499014745,0.014190833990446405,300,,False,7.425866290926933,7.4171985001303256,0.014190737801082598,0.01338784295003298,0.014190737801082598,0.07108138290613424,0.002526281497924236,300,True,13,0.07108138290613424,0.002526281497924236,0.014190737801082598,300,,-9.61893638073974e-08,-1.5327614363291886e-06,1.0074321446785852,1.1425790515384726e-05,9.842013587932352e-06
100,20,1002123,0.5,0.05,0.005,300,10,0.01,0.5,0.001,25,25,"full_batch,minibatch",False,7.501951541751623,7.49149729218334,0.009398894787823131,0.009398894787823131,0.003913034920464575,0.04296933428357276,0.0009231818443867107,300,True,13,0.04296933428357276,0.0009231818443867107,0.009398894787823131,300,,False,7.591328375041485,7.581024874933064,0.009398876678261003,0.009398876678261003,0.00391303898365547,0.04296952617462865,0.0009231900898360485,300,True,13,0.04296952617462865,0.0009231900898360485,0.009398876678261003,300,,-1.8109562127666123e-08,1.918910558923459e-07,1.011913811065353,4.8011117483245935e-06,5.530499985639814e-06
30,20,302123,0.5,0.05,0.005,300,6,0.05,0.5,0.001,25,25,"full_batch,minibatch",False,8.712087333668023,8.703317208215594,0.014177968559534515,0.013374075874157842,0.014177968559534515,0.07082929651157686,0.002508394622162437,300,True,13,0.07082929651157686,0.002508394622162437,0.014177968559534515,300,,False,7.209781667217612,7.20070045767352,0.014177489356150597,0.01337373367353012,0.014177489356150597,0.07082167187445543,0.0025078546035465156,300,True,13,0.07082167187445543,0.0025078546035465156,0.014177489356150597,300,,-4.792033839184917e-07,-7.624637121436684e-06,0.8275607659894865,5.6956257443854796e-05,4.902389803289331e-05
100,20,1002123,0.5,0.05,0.005,300,10,0.05,0.5,0.001,25,25,"full_batch,minibatch",False,7.22084033396095,7.210901999846101,0.009393120655894927,0.009393120655894927,0.003910827411828022,0.042805229037699184,0.0009161438164849427,300,True,13,0.042805229037699184,0.0009161438164849427,0.009393120655894927,300,,False,7.210452165920287,7.200226082932204,0.009393030227488108,0.009393030227488108,0.003910847672360274,0.042806186919261247,0.0009161848192833663,300,True,13,0.042806186919261247,0.0009161848192833663,0.009393030227488108,300,,-9.0428406818166e-08,9.578815620622794e-07,0.9985613630048285,2.394865601285795e-05,2.758260911282784e-05
30,20,302123,0.5,0.05,0.005,300,6,0.2,0.5,0.001,25,25,"full_batch,minibatch",False,7.132777540944517,7.123933082912117,0.014132853470130047,0.013322705231209153,0.014132853470130047,0.06988872647307702,0.0024422170440142883,300,True,13,0.06988872647307702,0.0024422170440142883,0.014132853470130047,300,,False,7.124438332859427,7.115612332709134,0.014131524456577171,0.013321346797523725,0.014131524456577171,0.06985880747905779,0.00244012649119803,300,True,13,0.06985880747905779,0.00244012649119803,0.014131524456577171,300,,-1.3290135528754021e-06,-2.9918994019231815e-05,0.9988308610443519,0.0002252572398916547,0.0001933340574531428
100,20,1002123,0.5,0.05,0.005,300,10,0.2,0.5,0.001,25,25,"full_batch,minibatch",False,7.5391176249831915,7.529180999845266,0.009371690720416825,0.009371690720416825,0.003902660741015529,0.04219575458384424,0.000890240852450006,300,True,13,0.04219575458384424,0.000890240852450006,0.009371690720416825,300,,False,7.525847458746284,7.51568066701293,0.009371330820309443,0.009371330820309443,0.003902740958143691,0.04219956288631577,0.0008904015538980596,300,True,13,0.04219956288631577,0.0008904015538980596,0.009371330820309443,300,,-3.5990010738284894e-07,3.808302471527969e-06,0.998239825017064,9.49479425216837e-05,0.00010929070075623576
30,20,302123,0.5,0.01,0.1,300,6,0.01,0.5,0.001,25,25,"full_batch,minibatch",False,7.272052166983485,7.2632466671057045,0.014192807399203589,0.01338986758297317,0.014192807399203589,0.06892573922375231,0.002375378763770354,300,True,13,0.06892573922375231,0.002375378763770354,0.014192807399203589,300,,False,7.81121458299458,7.802284040953964,0.01419276862732649,0.013389779534969337,0.01419276862732649,0.06892562813784073,0.0023753711070979506,300,True,13,0.06892562813784073,0.0023753711070979506,0.01419276862732649,300,,-3.87718770977763e-08,-1.1108591158048853e-07,1.0741417145574115,2.3353623768845866e-06,2.260545280158288e-06
100,20,1002123,0.5,0.01,0.1,300,10,0.01,0.5,0.001,25,25,"full_batch,minibatch",False,7.161376332864165,7.15115804085508,0.009399977102710289,0.009399977102710289,0.003913444655810894,0.041673120797367735,0.0008683244984960016,300,True,13,0.041673120797367735,0.0008683244984960016,0.009399977102710289,300,,False,7.289372000377625,7.279205624945462,0.009399973625340008,0.009399973625340008,0.003913442238438702,0.04167310593503813,0.0008683238791364552,300,True,13,0.04167310593503813,0.0008683238791364552,0.009399973625340008,300,,-3.4773702806134565e-09,-1.4862329603126945e-08,1.01787305422368,1.1701344759112997e-06,1.2614358326709652e-06
30,20,302123,0.5,0.01,0.1,300,6,0.05,0.5,0.001,25,25,"full_batch,minibatch",False,7.222280792426318,7.213554624933749,0.01418779235272688,0.013383820467859575,0.01418779235272688,0.06890756344104547,0.002374126149690853,300,True,13,0.06890756344104547,0.002374126149690853,0.01418779235272688,300,,False,7.050876208115369,7.042348917108029,0.014187598619796848,0.013383380282938784,0.014187598619796848,0.0689070084515596,0.0023740879068716533,300,True,13,0.0689070084515596,0.0023740879068716533,0.014187598619796848,300,,-1.937329300316648e-07,-5.549894858680737e-07,0.9762672500229161,1.1671752091338417e-05,1.129708426365894e-05
100,20,1002123,0.5,0.01,0.1,300,10,0.05,0.5,0.001,25,25,"full_batch,minibatch",False,7.105669083073735,7.095563916955143,0.00939851683085291,0.00939851683085291,0.003912868407225933,0.04166481595007943,0.0008679784440769968,300,True,13,0.04166481595007943,0.0008679784440769968,0.00939851683085291,300,,False,7.096789625007659,7.086565542034805,0.00939849944633353,0.00939849944633353,0.003912856326671044,0.04166474169300324,0.0008679753501723414,300,True,13,0.04166474169300324,0.0008679753501723414,0.00939849944633353,300,,-1.7384519379604058e-08,-7.425707618941013e-08,0.9987503698860354,5.849653054099124e-06,6.305963306120488e-06
