risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,stage_improvement,stage_relative_improvement,stage_termination_reason,continuation_stop_reason,residual_norm,objective,eta,regret1,regret2,theta1,theta2
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,full_batch,0,1400,1400,True,nan,nan,max_iter,,0.29252230913937244,0.04278465067211529,0.06118691176189062,0.06118691176189062,0.040479840155721314,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,full_batch,0,1500,1500,True,nan,nan,max_iter,,0.29196241949611645,0.04262102719901314,0.06108558937497982,0.06108558937497982,0.040374571116046254,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,full_batch,0,1600,1600,True,nan,nan,max_iter,,0.29142391064253936,0.04246394784709538,0.06098774561759446,0.06098774561759446,0.04027312499215291,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,full_batch,0,1700,1700,True,nan,nan,max_iter,,0.29090478318621726,0.04231279644031004,0.06089303437327226,0.06089303437327226,0.04017527612831495,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,full_batch,0,1800,1800,True,nan,nan,max_iter,,0.29040332923977097,0.04216704681677141,0.06080124014078003,0.06080124014078003,0.040080846546386995,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,full_batch,0,1900,1900,True,nan,nan,max_iter,,0.2899180762972423,0.042026245481946806,0.060712126930788646,0.060712126930788646,0.03999046787713367,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,full_batch,0,2000,2000,True,nan,nan,max_iter,,0.28944774427227626,0.04188999833215452,0.06062541105530217,0.06062541105530217,0.03990336224185831,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,minibatch,0,0,0,True,nan,nan,max_iter,,0.3095963046006083,0.04792493591117631,0.06407351841610076,0.06407351841610076,0.04377378393098297,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,minibatch,0,100,100,True,nan,nan,max_iter,,0.3049829662639409,0.046507304855576054,0.06332908553091415,0.06332908553091415,0.0428651960268327,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,minibatch,0,200,200,True,nan,nan,max_iter,,0.3029995590572834,0.045904366394454076,0.06300277221224332,0.06300277221224332,0.04247605321823006,nan,nan
