risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,start_index,start_iteration,selected_stage,stage_improvement,stage_relative_improvement,stage_termination_reason,continuation_stop_reason,residual_norm,objective,eta,regret1,regret2,theta1,theta2
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,1000,1000,0,1000,True,nan,nan,max_iter,,0.7131996226665512,0.25432685088585555,0.037472979150672825,0.037472979150672825,0.01888342074155036,-1390.769028038298,-1193.353133299153
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,1100,1100,0,1100,True,nan,nan,max_iter,,0.7130812823624472,0.25424245762783604,0.03746202162966483,0.03746202162966483,0.018848752156338744,-1390.769028038298,-1193.353133299153
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,1100,1100,1,0,True,nan,nan,max_iter,,0.38939690617551714,0.07581497526953225,0.07363468427028752,0.06527648731782831,0.07363468427028752,0.498716300582975,0.49558034447961435
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,1200,1200,1,100,True,nan,nan,max_iter,,0.7235986029424233,0.26179746909011337,0.05629828729095909,0.05629828729095909,0.03274182150235683,-894.7122362670154,-399.03773339541164
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,1300,1300,1,200,True,nan,nan,max_iter,,0.7214821667814487,0.2602682584918271,0.05352412042126253,0.05352412042126253,0.03039467091203485,-894.7122362670154,-399.03773339541164
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,1400,1400,1,300,True,nan,nan,max_iter,,0.7200756870313922,0.2592544975268658,0.04782477640115923,0.04782477640115923,0.03100276994592399,-894.7122362670154,-399.03773339541164
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,1500,1500,1,400,True,nan,nan,max_iter,,0.7193551762318152,0.25873593478575296,0.044219837014102925,0.044219837014102925,0.030734237191372138,-894.7122362670154,-399.03773339541164
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,1600,1600,1,500,True,nan,nan,max_iter,,0.7188694136892355,0.2583866169689526,0.04302655258400878,0.04302655258400878,0.029863163188825426,-894.7122362670154,-399.03773339541164
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,1700,1700,1,600,True,nan,nan,max_iter,,0.7184967615808807,0.25811879820110645,0.042476116494965854,0.042476116494965854,0.029345068844778277,-894.7122362670154,-399.03773339541164
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,1800,1800,1,700,True,nan,nan,max_iter,,0.7181952263717578,0.2579021915915902,0.04210928411655579,0.04210928411655579,0.02915563597039883,-894.7122362670154,-399.03773339541164
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,1900,1900,1,800,True,nan,nan,max_iter,,0.7179327961136001,0.25771374986774603,0.04178659489914682,0.04178659489914682,0.029087138510573873,-894.7122362670154,-399.03773339541164
