risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,max_iter,minibatch_size,step_size,step_decay,regret_tolerance,record_every,certify_every,continuation,continuation_stages,continuation_kappa,continuation_tau,continuation_max_iter,continuation_total_max_iter,methods,full_batch_success,full_batch_time_s,full_batch_solve_time_s,full_batch_eta,full_batch_regret1,full_batch_regret2,full_batch_residual_norm,full_batch_objective,full_batch_iterations,full_batch_has_profile,full_batch_history_len,full_batch_best_residual_norm,full_batch_best_objective,full_batch_best_certificate_eta,full_batch_best_certificate_iteration,full_batch_selected_stage,full_batch_selected_kappa,full_batch_selected_tau,full_batch_stages_completed,full_batch_theta1,full_batch_theta2,full_batch_error,minibatch_success,minibatch_time_s,minibatch_solve_time_s,minibatch_eta,minibatch_regret1,minibatch_regret2,minibatch_residual_norm,minibatch_objective,minibatch_iterations,minibatch_has_profile,minibatch_history_len,minibatch_best_residual_norm,minibatch_best_objective,minibatch_best_certificate_eta,minibatch_best_certificate_iteration,minibatch_selected_stage,minibatch_selected_kappa,minibatch_selected_tau,minibatch_stages_completed,minibatch_theta1,minibatch_theta2,minibatch_error,eta_diff_minibatch_minus_full_batch,residual_diff_minibatch_minus_full_batch,time_ratio_minibatch_over_full_batch,x_l1_minibatch_minus_full_batch,y_l1_minibatch_minus_full_batch
msd,250,20,2502125,0.5,nan,0.1,0.02,2000,16,5.0,0.5,0.001,100,100,True,7,"0.1,0.03,0.01,0.003,0.001,0.0003,0.0001","0.02,0.01,0.005,0.002,0.001,0.0005,0.0002","2000,2000,2000,2000,2000,2000,2000",14000,"full_batch,minibatch",False,1466.4793426669203,1465.117302709259,0.0022189676454115737,0.0019206993932499028,0.0022189676454115737,0.019885118471593594,0.00019770896831465637,14000,True,147,0.019885118471593594,0.00019770896831465637,0.0022189676454115737,14000,6,0.0001,0.0002,7,nan,nan,,False,1431.7125100004487,1431.4126891260967,0.0022171072150887206,0.0019023642512932537,0.0022171072150887206,0.019903931758490593,0.0001980832497233252,14000,True,147,0.019903931758490593,0.0001980832497233252,0.0022171072150887206,14000,6,0.0001,0.0002,7,nan,nan,,-1.8604303228531016e-06,1.8813286896998682e-05,0.976292313396488,0.005146160900094579,0.006550992808135779
