risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,residual_norm,objective,eta,regret1,regret2,theta1,theta2
cvar,250,20,3502125,0.5,0.5,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,0,0,False,0.024554507320169467,0.00030146191486812797,0.002306303183700009,0.0017843827482205699,0.002306303183700009,0.500774147688819,0.5003224532045079
cvar,250,20,3502125,0.5,0.5,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,100,100,False,0.7071068310933185,0.25000003528941744,0.0022035854400661026,0.001690326934931763,0.0022035854400661026,-0.009684505873823844,-7.895788826381077
cvar,250,20,3502125,0.5,0.5,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,200,200,False,0.7071067854047967,0.2500000029827526,0.002202498245162665,0.001690483124458908,0.002202498245162665,-0.00968447478353515,-7.895788826381077
cvar,250,20,3502125,0.5,0.5,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,300,300,False,0.7071067818179647,0.25000000044647935,0.002202239830503938,0.0016905279635610615,0.002202239830503938,-0.009684450909352157,-7.895788826381077
cvar,250,20,3502125,0.5,0.5,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,400,400,False,0.7071067813096651,0.25000000008705725,0.002202153629165815,0.0016905451392235649,0.002202153629165815,-0.00968443077646555,-7.895788826381077
cvar,250,20,3502125,0.5,0.5,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,500,500,False,0.7071067812116119,0.25000000001772316,0.0022021193109942883,0.0016905527869719439,0.0022021193109942883,-0.009684413036140265,-7.895788826381077
cvar,250,20,3502125,0.5,0.5,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,600,600,False,0.7071067811885541,0.25000000000141887,0.0022021040116775303,0.0016905565375589515,0.0022021040116775303,-0.009684396996003783,-7.895788826381077
cvar,250,20,3502125,0.5,0.5,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,700,700,False,0.7071067811823103,0.2499999999970038,0.0022020966212716875,0.00169055850783989,0.0022020966212716875,-0.00968438224452314,-7.895788826381077
cvar,250,20,3502125,0.5,0.5,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,800,800,False,0.7071067811804285,0.24999999999567318,0.0022020928281217267,0.0016905595983116584,0.0022020928281217267,-0.009684368513460858,-7.895788826381077
cvar,250,20,3502125,0.5,0.5,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,900,900,False,0.7071067811798111,0.24999999999523662,0.002202090785839106,0.0016905602273118436,0.002202090785839106,-0.009684355616448155,-7.895788826381077
cvar,250,20,3502125,0.5,0.5,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,1000,1000,False,0.7071067811795939,0.24999999999508304,0.0022020896425383185,0.0016905606025970354,0.0022020896425383185,-0.009684343417763325,-7.895788826381077
cvar,250,20,3502125,0.5,0.5,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,1100,1100,False,0.707106781179513,0.2499999999950258,0.0022020889813429423,0.001690560832930954,0.0022020889813429423,-0.009684331814931103,-7.895788826381077
