risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,residual_norm,objective,eta,regret1,regret2,theta1,theta2
cvar,250,20,3502123,0.5,0.5,0.1,0.02,5.0,0.5,2000,16,0.001,100,100,full_batch,0,0,0,False,0.027069322486470197,0.0003663741099382605,0.0032134238789102154,0.001647539190732239,0.0032134238789102154,0.4989788236249419,0.49856093068264457
cvar,250,20,3502123,0.5,0.5,0.1,0.02,5.0,0.5,2000,16,0.001,100,100,full_batch,0,100,100,False,0.7072440517219124,0.25009707434801354,0.0029949678661716495,0.0016286029145701209,0.0029949678661716495,-1.1268618086171354,5.575901967729561
cvar,250,20,3502123,0.5,0.5,0.1,0.02,5.0,0.5,2000,16,0.001,100,100,full_batch,0,200,200,False,0.7071672585172486,0.25004276575940054,0.0029441528887204638,0.0016250367639494279,0.0029441528887204638,-1.1268618086171354,5.575901967729561
cvar,250,20,3502123,0.5,0.5,0.1,0.02,5.0,0.5,2000,16,0.001,100,100,full_batch,0,300,300,False,0.7071390398070401,0.2500228108096113,0.002917391443794548,0.0016233415263011697,0.002917391443794548,-1.1268618086171354,5.575901967729561
cvar,250,20,3502123,0.5,0.5,0.1,0.02,5.0,0.5,2000,16,0.001,100,100,full_batch,0,400,400,False,0.7071257809914198,0.2500134350713627,0.0029006836784425394,0.001621939292242136,0.0029006836784425394,-1.1268618086171354,5.575901967729561
cvar,250,20,3502123,0.5,0.5,0.1,0.02,5.0,0.5,2000,16,0.001,100,100,full_batch,0,500,500,False,0.7071187044888734,0.25000843111901133,0.0028895957642303127,0.0016209315820392423,0.0028895957642303127,-1.1268618086171354,5.575901967729561
cvar,250,20,3502123,0.5,0.5,0.1,0.02,5.0,0.5,2000,16,0.001,100,100,full_batch,0,600,600,False,0.7071146087897564,0.2500055349819451,0.002881657067801746,0.0016202094804384504,0.002881657067801746,-1.1268618086171354,5.575901967729561
cvar,250,20,3502123,0.5,0.5,0.1,0.02,5.0,0.5,2000,16,0.001,100,100,full_batch,0,700,700,False,0.707112098765375,0.2500037601101867,0.002875743250099927,0.0016196531440407225,0.002875743250099927,-1.1268618086171354,5.575901967729561
cvar,250,20,3502123,0.5,0.5,0.1,0.02,5.0,0.5,2000,16,0.001,100,100,full_batch,0,800,800,False,0.7071104928319242,0.25000262453650335,0.0028712135081098156,0.001619218703886316,0.0028712135081098156,-1.1268618086171354,5.575901967729561
cvar,250,20,3502123,0.5,0.5,0.1,0.02,5.0,0.5,2000,16,0.001,100,100,full_batch,0,900,900,False,0.7071094299409497,0.2500018729557074,0.0028676678645265796,0.0016188764384265641,0.0028676678645265796,-1.1268618086171354,5.575901967729561
