risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,stage_improvement,stage_relative_improvement,stage_termination_reason,continuation_stop_reason,residual_norm,objective,eta,regret1,regret2,theta1,theta2
cvar,250,20,3502124,0.5,0.5,0.1,0.02,15.0,0.5,500,16,0.001,100,100,full_batch,0,0,0,False,nan,nan,max_iter,,0.02680310727255309,0.0003592032797319942,0.002284199055870628,0.002284199055870628,0.001661849065284382,0.49931001670264913,0.5015181159864377
cvar,250,20,3502124,0.5,0.5,0.1,0.02,15.0,0.5,500,16,0.001,100,100,full_batch,0,100,100,False,nan,nan,max_iter,,0.7071104942210127,0.2500026255187424,0.0020246915367941876,0.0020246915367941876,0.0016291625572305013,4.875762628658642,-22.783912121779267
cvar,250,20,3502124,0.5,0.5,0.1,0.02,15.0,0.5,500,16,0.001,100,100,full_batch,0,200,200,False,nan,nan,max_iter,,0.707107112573116,0.25000023432574464,0.002012392014570208,0.002012392014570208,0.0016290518936324938,4.875762628658642,-22.783912121779267
cvar,250,20,3502124,0.5,0.5,0.1,0.02,15.0,0.5,500,16,0.001,100,100,full_batch,0,300,300,False,nan,nan,max_iter,,0.7071068341566661,0.25000003745553145,0.002009594541193316,0.002009594541193316,0.0016289617113822152,4.875762628658642,-22.783912121779267
cvar,250,20,3502124,0.5,0.5,0.1,0.02,15.0,0.5,500,16,0.001,100,100,full_batch,0,400,400,False,nan,nan,max_iter,,0.707106792614077,0.25000000808048367,0.0020086869371384597,0.0020086869371384597,0.0016289135824375522,4.875762628658642,-22.783912121779267
cvar,250,20,3502124,0.5,0.5,0.1,0.02,15.0,0.5,500,16,0.001,100,100,full_batch,0,500,500,False,nan,nan,max_iter,,0.7071067841689519,0.25000000210887835,0.0020083331947889915,0.0020083331947889915,0.0016288837237809495,4.875762628658642,-22.783912121779267
cvar,250,20,3502124,0.5,0.5,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,0,500,True,0.00038001306028823123,0.18921813435850612,max_iter,,0.7074866230230353,0.25026866087826927,0.0020083331947889915,0.0020083331947889915,0.0016288837237808385,4.875762628658642,-22.783912121779267
cvar,250,20,3502124,0.5,0.5,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,100,600,True,0.00038001306028823123,0.18921813435850612,max_iter,,0.7073631805564085,0.25018133460343905,0.0018728370600465394,0.0018728370600465394,0.001627206852551799,4.875762628658642,-22.783912121779267
cvar,250,20,3502124,0.5,0.5,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,200,700,True,0.00038001306028823123,0.18921813435850612,max_iter,,0.7073227561243424,0.25015274066566795,0.0018241888626194247,0.0018241888626194247,0.0016272175107869269,4.875762628658642,-22.783912121779267
cvar,250,20,3502124,0.5,0.5,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,300,800,True,0.00038001306028823123,0.18921813435850612,max_iter,,0.7072963187886616,0.25013404128599603,0.0017904412594142438,0.0017904412594142438,0.0016263221210068846,4.875762628658642,-22.783912121779267
