risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,stage_improvement,stage_relative_improvement,stage_termination_reason,continuation_stop_reason,residual_norm,objective,eta,regret1,regret2,theta1,theta2
msd,250,20,2502125,0.5,nan,0.1,0.02,15.0,0.5,500,16,0.001,100,100,full_batch,0,0,0,False,nan,nan,max_iter,,0.024461749089741386,0.00029918858426473174,0.0030350506921747455,0.002437488847483238,0.0030350506921747455,nan,nan
msd,250,20,2502125,0.5,nan,0.1,0.02,15.0,0.5,500,16,0.001,100,100,full_batch,0,100,100,False,nan,nan,max_iter,,0.0012285134136364596,7.546226037423534e-07,0.002820966003572456,0.0022962277048336754,0.002820966003572456,nan,nan
msd,250,20,2502125,0.5,nan,0.1,0.02,15.0,0.5,500,16,0.001,100,100,full_batch,0,200,200,False,nan,nan,max_iter,,0.0003366412676341202,5.6663671537153674e-08,0.0028137701380237523,0.0022914002078099904,0.0028137701380237523,nan,nan
msd,250,20,2502125,0.5,nan,0.1,0.02,15.0,0.5,500,16,0.001,100,100,full_batch,0,300,300,False,nan,nan,max_iter,,0.0001256257463287819,7.89091407033173e-09,0.0028121615378071674,0.0022903218774145695,0.0028121615378071674,nan,nan
msd,250,20,2502125,0.5,nan,0.1,0.02,15.0,0.5,500,16,0.001,100,100,full_batch,0,400,400,False,nan,nan,max_iter,,5.5003184470561814e-05,1.512675150951326e-09,0.0028116488260605532,0.002289979058062719,0.0028116488260605532,nan,nan
msd,250,20,2502125,0.5,nan,0.1,0.02,15.0,0.5,500,16,0.001,100,100,full_batch,0,500,500,False,nan,nan,max_iter,,2.6669263525462175e-05,3.556248084952736e-10,0.002811452140240811,0.0022898482142409415,0.002811452140240811,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,0,500,False,0.00031887706903055424,0.11342077087723118,max_iter,,0.016906520302475074,0.00014291521436900093,0.002811452140240922,0.0022898482142407195,0.002811452140240922,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,100,600,False,0.00031887706903055424,0.11342077087723118,max_iter,,0.013163911278928757,8.664428007975387e-05,0.002698804941347388,0.0022159692730862046,0.002698804941347388,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,200,700,False,0.00031887706903055424,0.11342077087723118,max_iter,,0.01178743923493502,6.947186185864273e-05,0.0026573702656327303,0.0021889694063276788,0.0026573702656327303,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,300,800,False,0.00031887706903055424,0.11342077087723118,max_iter,,0.01083236677275827,5.867008494977871e-05,0.002629012045103407,0.002170382309665153,0.002629012045103407,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,400,900,False,0.00031887706903055424,0.11342077087723118,max_iter,,0.010089525715179886,5.0899264578638094e-05,0.002606844972443678,0.0021562952693274795,0.002606844972443678,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,500,1000,False,0.00031887706903055424,0.11342077087723118,max_iter,,0.009478861597984133,4.4924408596869154e-05,0.0025885561426795545,0.002144915166225614,0.0025885561426795545,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,600,1100,False,0.00031887706903055424,0.11342077087723118,max_iter,,0.00895981265639648,4.013912141886127e-05,0.0025732428563695064,0.0021352525198263805,0.0025732428563695064,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,700,1200,False,0.00031887706903055424,0.11342077087723118,max_iter,,0.008508571523120534,3.619789468202885e-05,0.002560027796168707,0.002126880995267033,0.002560027796168707,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,800,1300,False,0.00031887706903055424,0.11342077087723118,max_iter,,0.008109809827440032,3.2884507718621464e-05,0.0025483610249094624,0.002119605561625937,0.0025483610249094624,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,900,1400,False,0.00031887706903055424,0.11342077087723118,max_iter,,0.007753004908457237,3.0054542555281007e-05,0.0025379453019384046,0.0021131842748149943,0.0025379453019384046,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,1000,1500,False,0.00031887706903055424,0.11342077087723118,max_iter,,0.007430583835104755,2.760678806526004e-05,0.0025286051274005517,0.0021074142171721433,0.0025286051274005517,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,1100,1600,False,0.00031887706903055424,0.11342077087723118,max_iter,,0.00713689502402548,2.5467635291979832e-05,0.0025201103520098855,0.002102227405921364,0.0025201103520098855,nan,nan
