risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,stage_improvement,stage_relative_improvement,stage_termination_reason,continuation_stop_reason,residual_norm,objective,eta,regret1,regret2,theta1,theta2
msd,250,20,2502125,0.5,nan,0.1,0.02,20.0,0.5,500,16,0.001,100,100,full_batch,0,0,0,False,nan,nan,max_iter,,0.024461749089741386,0.00029918858426473174,0.0030350506921747455,0.002437488847483238,0.0030350506921747455,nan,nan
msd,250,20,2502125,0.5,nan,0.1,0.02,20.0,0.5,500,16,0.001,100,100,full_batch,0,100,100,False,nan,nan,max_iter,,0.00044386053837306506,9.850608876241359e-08,0.0028146012724354907,0.002291955855216965,0.0028146012724354907,nan,nan
msd,250,20,2502125,0.5,nan,0.1,0.02,20.0,0.5,500,16,0.001,100,100,full_batch,0,200,200,False,nan,nan,max_iter,,7.97687726959167e-05,3.181528548706413e-09,0.0028118240250990523,0.002290095897177047,0.0028118240250990523,nan,nan
msd,250,20,2502125,0.5,nan,0.1,0.02,20.0,0.5,500,16,0.001,100,100,full_batch,0,300,300,False,nan,nan,max_iter,,2.1677059425848048e-05,2.349474526758738e-10,0.0028114179611748447,0.00228982551882001,0.0028114179611748447,nan,nan
msd,250,20,2502125,0.5,nan,0.1,0.02,20.0,0.5,500,16,0.001,100,100,full_batch,0,400,400,False,nan,nan,max_iter,,7.292573230201494e-06,2.6590812158925725e-11,0.0028113247916756734,0.0022897641590921003,0.0028113247916756734,nan,nan
msd,250,20,2502125,0.5,nan,0.1,0.02,20.0,0.5,500,16,0.001,100,100,full_batch,0,500,500,False,nan,nan,max_iter,,2.810841201167282e-06,3.950414129089764e-12,0.002811297735546836,0.002289746574074436,0.002811297735546836,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,19.0,0.5,1500,16,0.001,100,100,full_batch,1,0,500,False,0.0003923586068786955,0.13956494252373322,max_iter,,0.016899345048140068,0.0001427939315280481,0.0028112977355467805,0.002289746574074436,0.0028112977355467805,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,19.0,0.5,1500,16,0.001,100,100,full_batch,1,100,600,False,0.0003923586068786955,0.13956494252373322,max_iter,,0.011377941940164978,6.472878139688259e-05,0.0026451954132216127,0.0021809926614383413,0.0026451954132216127,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,19.0,0.5,1500,16,0.001,100,100,full_batch,1,200,700,False,0.0003923586068786955,0.13956494252373322,max_iter,,0.009562963854693391,4.5725138843086144e-05,0.0025910863328214573,0.0021464932071306175,0.0025910863328214573,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,19.0,0.5,1500,16,0.001,100,100,full_batch,1,300,800,False,0.0003923586068786955,0.13956494252373322,max_iter,,0.008375307088398983,3.507288441249312e-05,0.002556144110191949,0.0021244362053361443,0.002556144110191949,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,19.0,0.5,1500,16,0.001,100,100,full_batch,1,400,900,False,0.0003923586068786955,0.13956494252373322,max_iter,,0.007493547951717875,2.807663045234758e-05,0.002530443164433016,0.002108550588797997,0.002530443164433016,nan,nan
