risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,stage_improvement,stage_relative_improvement,stage_termination_reason,continuation_stop_reason,residual_norm,objective,eta,regret1,regret2,theta1,theta2
msd,250,20,2502124,0.5,nan,0.1,0.02,25.0,0.5,500,16,0.001,100,100,full_batch,0,0,0,False,nan,nan,max_iter,,0.027141139126649835,0.00036832071654608126,0.004366735011059386,0.003089684354766087,0.004366735011059386,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,25.0,0.5,500,16,0.001,100,100,full_batch,0,100,100,False,nan,nan,max_iter,,0.00020969586747238738,2.1986178417498526e-08,0.0040990550054553765,0.00301393446017445,0.0040990550054553765,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,25.0,0.5,500,16,0.001,100,100,full_batch,0,200,200,False,nan,nan,max_iter,,2.637341353758503e-05,3.477784708122367e-10,0.0040974262447689425,0.003013427261972179,0.0040974262447689425,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,25.0,0.5,500,16,0.001,100,100,full_batch,0,300,300,False,nan,nan,max_iter,,5.450911339090323e-06,1.485621721331173e-11,0.004097249870543607,0.0030133710010443737,0.004097249870543607,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,25.0,0.5,500,16,0.001,100,100,full_batch,0,400,400,False,nan,nan,max_iter,,1.4547987402848226e-06,1.0582196873671532e-12,0.004097217780454576,0.0030133607139593566,0.004097217780454576,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,25.0,0.5,500,16,0.001,100,100,full_batch,0,500,500,False,nan,nan,max_iter,,4.5685384390771336e-07,1.0435771734662667e-13,0.004097210079357372,0.003013358240623154,0.004097210079357372,nan,nan
msd,250,20,2502124,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,0,500,False,0.00047674493579985544,0.11635843087514582,max_iter,,0.018566605591033278,0.0001723594215864941,0.00409721007935715,0.003013358240623154,0.00409721007935715,nan,nan
msd,250,20,2502124,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,100,600,False,0.00047674493579985544,0.11635843087514582,max_iter,,0.01288009978306656,8.294848521087562e-05,0.003908757848074373,0.002940516799583126,0.003908757848074373,nan,nan
msd,250,20,2502124,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,200,700,False,0.00047674493579985544,0.11635843087514582,max_iter,,0.010970018103529402,6.0170648595881404e-05,0.0038436545297355074,0.0029155113246737696,0.0038436545297355074,nan,nan
msd,250,20,2502124,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,300,800,False,0.00047674493579985544,0.11635843087514582,max_iter,,0.00970494759668044,4.709300392715672e-05,0.003800261023468754,0.002899639440353985,0.003800261023468754,nan,nan
msd,250,20,2502124,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,400,900,False,0.00047674493579985544,0.11635843087514582,max_iter,,0.008756413095430718,3.8337385148915286e-05,0.00376780445325825,0.0028876771543017155,0.00376780445325825,nan,nan
msd,250,20,2502124,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,500,1000,False,0.00047674493579985544,0.11635843087514582,max_iter,,0.008000615766534002,3.200492632185623e-05,0.0037422412505757063,0.0028781607941659737,0.0037422412505757063,nan,nan
msd,250,20,2502124,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,600,1100,False,0.00047674493579985544,0.11635843087514582,max_iter,,0.007375694267452148,2.7200432963463235e-05,0.0037211653454491955,0.0028702695734495465,0.0037211653454491955,nan,nan
msd,250,20,2502124,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,700,1200,False,0.00047674493579985544,0.11635843087514582,max_iter,,0.006845810180198701,2.3432558511656088e-05,0.003703401154475039,0.0028635744073602365,0.003703401154475039,nan,nan
msd,250,20,2502124,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,800,1300,False,0.00047674493579985544,0.11635843087514582,max_iter,,0.006388174510268249,2.0404386786820488e-05,0.003688326116160323,0.002857789033082536,0.003688326116160323,nan,nan
msd,250,20,2502124,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,900,1400,False,0.00047674493579985544,0.11635843087514582,max_iter,,0.005987329460376454,1.7924057033545902e-05,0.003675350795672605,0.0028527911560694563,0.003675350795672605,nan,nan
