risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,stage_improvement,stage_relative_improvement,stage_termination_reason,continuation_stop_reason,residual_norm,objective,eta,regret1,regret2,theta1,theta2
cvar,250,20,3502125,0.5,0.5,0.1,0.02,25.0,0.5,500,16,0.001,100,100,full_batch,0,0,0,False,nan,nan,max_iter,,0.024554507320169467,0.00030146191486812797,0.002306303183700009,0.0017843827482205699,0.002306303183700009,0.500774147688819,0.5003224532045079
cvar,250,20,3502125,0.5,0.5,0.1,0.02,25.0,0.5,500,16,0.001,100,100,full_batch,0,100,100,False,nan,nan,max_iter,,0.7071067805969765,0.24999999958311034,0.002202174408791502,0.001690815454415906,0.002202174408791502,0.10681865356056304,-21.792256790628933
cvar,250,20,3502125,0.5,0.5,0.1,0.02,25.0,0.5,500,16,0.001,100,100,full_batch,0,200,200,False,nan,nan,max_iter,,0.7071067788128116,0.24999999832151523,0.0022020986266003684,0.001690592293436377,0.0022020986266003684,0.10683621241128148,-21.792256790628933
cvar,250,20,3502125,0.5,0.5,0.1,0.02,25.0,0.5,500,16,0.001,100,100,full_batch,0,300,300,False,nan,nan,max_iter,,0.7071067787829225,0.24999999830038044,0.0022020900949820676,0.001690567475129856,0.0022020900949820676,0.10684970627767741,-21.792256790628933
cvar,250,20,3502125,0.5,0.5,0.1,0.02,25.0,0.5,500,16,0.001,100,100,full_batch,0,400,400,False,nan,nan,max_iter,,0.7071067787803675,0.2499999982985738,0.0022020884942859364,0.001690562872424417,0.0022020884942859364,0.10686109261138092,-21.792256790628933
cvar,250,20,3502125,0.5,0.5,0.1,0.02,25.0,0.5,500,16,0.001,100,100,full_batch,0,500,500,False,nan,nan,max_iter,,0.7071067787790772,0.24999999829766142,0.0022020881021353467,0.001690561757666298,0.0022020881021353467,0.10687113118139241,-21.792256790628933
cvar,250,20,3502125,0.5,0.5,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,0,500,False,0.00018996639744034427,0.08626648373247893,max_iter,,0.7071539644895619,0.2500333647466523,0.002202088102135291,0.0016905617576663534,0.002202088102135291,0.10687113118139241,-21.792256790628933
cvar,250,20,3502125,0.5,0.5,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,100,600,False,0.00018996639744034427,0.08626648373247893,max_iter,,0.7071302817282427,0.2500166176685319,0.00212640171663786,0.0016296522111736156,0.00212640171663786,0.10687113118170351,-21.792256790628933
cvar,250,20,3502125,0.5,0.5,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,200,700,False,0.00018996639744034427,0.08626648373247893,max_iter,,0.7071240444183406,0.2500122070972757,0.002101236249421823,0.0016089463792166026,0.002101236249421823,0.10687113118184159,-21.792256790628933
cvar,250,20,3502125,0.5,0.5,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,300,800,False,0.00018996639744034427,0.08626648373247893,max_iter,,0.7071204100110585,0.2500096371271038,0.0020845454135216546,0.0015950276298102861,0.0020845454135216546,0.10687113118194756,-21.792256790628933
