risk,K,n,rep,seed,method,status,success,censored,time_limit_s,time_s,observed_time_s,source,exit_code,status_message,gamma,alpha,epsilon,epsilon_scr,support_kappa,support_tau,max_candidates,n_screen_starts,n_support_starts,screen_maxiter,support_maxiter,stochastic_max_iter,stochastic_minibatch_size,stochastic_entropy_kappa,stochastic_smoothing_tau,stochastic_step_size,stochastic_step_decay,stochastic_logit_bound,stochastic_gradient_clip_norm,stochastic_record_every,stochastic_certify_every,stochastic_regret_tolerance,eta,regret1,regret2,has_profile,error,solver,candidate_index,support_eta,screen_eta,best_screen_eta,best_screen_success,best_screen_violation,best_screen_candidate_index,best_screen_message,support_violation,residual_norm,objective,iterations,best_certificate_eta,best_certificate_iteration,uncapped_success,uncapped_eta
cvar,5,20,0,1052123,mcp,completed,True,False,86400,0.2644558889996915,0.2644558889996915,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,1.1102230246251565e-16,0.0,1.1102230246251565e-16,True,,pathampl,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,0,1052123,screened_dual,completed,True,False,86400,25.200288656999874,25.200288656999874,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.008388004152919404,0.008388004152919404,0.00838800414341212,True,,,10,0.008388004152919404,-0.006922175903913287,,,,,,2.975319990383696e-11,nan,nan,,nan,,,
cvar,5,20,0,1052123,action_dual,completed,True,False,86400,34.74140008900031,34.74140008900031,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.008388004146710148,0.008388004146362427,0.008388004146710148,True,,,10,0.008388004146710148,nan,,,,,,2.7430280269413743e-12,nan,nan,,nan,,,
cvar,5,20,0,1052123,restricted_mcp,completed,True,False,86400,41.418834837999384,41.418834837999384,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.007011170621056495,0.007011170621056495,0.0020512934042076214,True,,pathampl,860,0.007011170621056495,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,0,1052123,stochastic_full_batch,completed,False,False,86400,270.0573887749997,270.0573887749997,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.05765273526078507,0.03385836859292912,0.05765273526078507,True,,,,nan,nan,,,,,,nan,0.7130771408903152,0.2542395044301532,1000,0.05765273526078507,1000,,
cvar,5,20,0,1052123,stochastic_minibatch,completed,False,False,86400,268.6106513469995,268.6106513469995,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.050925885121488934,0.04113782770811447,0.050925885121488934,True,,,,nan,nan,,,,,,nan,0.716623523305496,0.25677463707739134,1000,0.050925885121488934,1000,,
cvar,5,20,1,1052124,mcp,completed,True,False,86400,0.25849297900003876,0.25849297900003876,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,1.5693779609193825e-11,0.0,1.5693779609193825e-11,True,,pathampl,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,1,1052124,screened_dual,completed,True,False,86400,0.832023243000549,0.832023243000549,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.006464249613891027,0.006464249613052642,0.006464249613891027,True,,,1,0.006464249613891027,-0.009590646322175727,,,,,,1.2260192860935604e-12,nan,nan,,nan,,,
cvar,5,20,1,1052124,action_dual,completed,True,False,86400,0.2784357339996859,0.2784357339996859,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.006464249613164941,0.00646424961295522,0.006464249613164941,True,,,1,0.006464249613164941,nan,,,,,,6.655009876510576e-12,nan,nan,,nan,,,
cvar,5,20,1,1052124,restricted_mcp,completed,True,False,86400,0.6569410000001881,0.6569410000001881,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.008275602839486362,0.0031625118026438193,0.008275602839486362,True,,pathampl,13,0.008275602839486362,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,1,1052124,stochastic_full_batch,completed,False,False,86400,274.32545158500034,274.32545158500034,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.03950976493082786,0.03825604370656743,0.03950976493082786,True,,,,nan,nan,,,,,,nan,0.503647934361873,0.1268306208934908,1000,0.03950976493082786,1000,,
cvar,5,20,1,1052124,stochastic_minibatch,completed,False,False,86400,266.5203488590005,266.5203488590005,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.04210021454690083,0.04099913367367891,0.04210021454690083,True,,,,nan,nan,,,,,,nan,0.7234379739953035,0.26168125110921475,1000,0.04210021454690083,100,,
cvar,5,20,2,1052125,mcp,completed,True,False,86400,0.32552108300023974,0.32552108300023974,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,1.204070176896721e-11,1.1296519275560968e-12,1.204070176896721e-11,True,,pathampl,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,2,1052125,screened_dual,completed,True,False,86400,32.76891108299969,32.76891108299969,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.008541243498223938,0.008541243498223938,0.008541243498223494,True,,,14,0.008541243498223938,-0.01439007252369802,,,,,,9.992007221626409e-16,nan,nan,,nan,,,
cvar,5,20,2,1052125,action_dual,completed,True,False,86400,45.93534979100059,45.93534979100059,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.008541243498860096,0.008541243497639517,0.008541243498860096,True,,,14,0.008541243498860096,nan,,,,,,7.007727731433988e-12,nan,nan,,nan,,,
cvar,5,20,2,1052125,restricted_mcp,completed,True,False,86400,20.536502874999314,20.536502874999314,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0,0.0,0.0,True,,pathampl,415,0.0,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,2,1052125,stochastic_full_batch,completed,False,False,86400,273.4240905810002,273.4240905810002,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.04236888856520826,0.04236888856520826,0.041051347462006116,True,,,,nan,nan,,,,,,nan,0.7085783573659431,0.25104164426370906,1000,0.04236888856520826,1000,,
cvar,5,20,2,1052125,stochastic_minibatch,completed,False,False,86400,265.3971630199994,265.3971630199994,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0424282961866953,0.0424282961866953,0.034964682185944396,True,,,,nan,nan,,,,,,nan,0.7138769303547975,0.25481013584639417,1000,0.0424282961866953,1000,,
cvar,5,20,3,1052126,mcp,completed,True,False,86400,0.3252874449999581,0.3252874449999581,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,1.7449675038250234e-10,6.240985506167362e-11,1.7449675038250234e-10,True,,pathampl,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,3,1052126,screened_dual,completed,True,False,86400,112.1944973260006,112.1944973260006,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009851342471029811,0.009851342471029811,0.009851342470744151,True,,,25,0.009851342471029811,-0.010770422228452918,,,,,,2.419398015263141e-12,nan,nan,,nan,,,
cvar,5,20,3,1052126,action_dual,completed,True,False,86400,23.944729861999804,23.944729861999804,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,1.0536016503692736e-12,8.859579736508749e-14,1.0536016503692736e-12,True,,,6,1.0536016503692736e-12,nan,,,,,,6.944445019030354e-13,nan,nan,,nan,,,
cvar,5,20,3,1052126,restricted_mcp,completed,True,False,86400,0.28763427899957605,0.28763427899957605,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0,0.0,0.0,True,,pathampl,5,0.0,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,3,1052126,stochastic_full_batch,completed,False,False,86400,265.72596218700073,265.72596218700073,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.038180644980690626,0.038180644980690626,0.015341681807012564,True,,,,nan,nan,,,,,,nan,0.5453696424217724,0.14871402343762596,1000,0.038180644980690626,1000,,
cvar,5,20,3,1052126,stochastic_minibatch,completed,False,False,86400,260.5559537649997,260.5559537649997,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.04001433353307782,0.04001433353307782,0.016105577819830852,True,,,,nan,nan,,,,,,nan,0.7103065433970932,0.25226769279636335,1000,0.04001433353307782,1000,,
cvar,5,20,4,1052127,mcp,completed,True,False,86400,0.29037278999931004,0.29037278999931004,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,1.8351986597053838e-12,1.3322676295501878e-15,1.8351986597053838e-12,True,,pathampl,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,4,1052127,screened_dual,completed,True,False,86400,12.165003818000514,12.165003818000514,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.005158127944951074,0.005158127938932333,0.005158127944951074,True,,,3,0.005158127944951074,-0.0001093419100403426,,,,,,1.0554557228203976e-11,nan,nan,,nan,,,
cvar,5,20,4,1052127,action_dual,completed,True,False,86400,8.870309483999335,8.870309483999335,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.005158127940669721,0.00515812793912418,0.005158127940669721,True,,,3,0.005158127940669721,nan,,,,,,9.413581025796702e-12,nan,nan,,nan,,,
cvar,5,20,4,1052127,restricted_mcp,completed,True,False,86400,0.1865320540000539,0.1865320540000539,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.006196968651754342,0.006196968651754342,0.001046213406975971,True,,pathampl,3,0.006196968651754342,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,4,1052127,stochastic_full_batch,completed,False,False,86400,267.0248060439999,267.0248060439999,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.03349540489092567,0.03349540489092567,0.03177509111249621,True,,,,nan,nan,,,,,,nan,0.6128960476047777,0.18782078258477894,1000,0.03349540489092567,1000,,
cvar,5,20,4,1052127,stochastic_minibatch,completed,False,False,86400,260.4436697989995,260.4436697989995,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.032804259440273875,0.032804259440273875,0.029167812363586232,True,,,,nan,nan,,,,,,nan,0.7133387697198601,0.25442610019272177,1000,0.032804259440273875,1000,,
cvar,5,20,5,1052128,mcp,completed,True,False,86400,0.2767780610001864,0.2767780610001864,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,8.43769498715119e-14,0.0,8.43769498715119e-14,True,,pathampl,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,5,1052128,screened_dual,completed,True,False,86400,3.0869944579999355,3.0869944579999355,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0006227254203885479,0.0006227254203885479,0.0006227254203877708,True,,,2,0.0006227254203885479,-0.03311032458075053,,,,,,4.3298697960381105e-15,nan,nan,,nan,,,
cvar,5,20,5,1052128,action_dual,completed,True,False,86400,18.611750365999796,18.611750365999796,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.004368257284522281,0.0043682572845141765,0.004368257284522281,True,,,6,0.004368257284522281,nan,,,,,,1.3322676295501878e-14,nan,nan,,nan,,,
cvar,5,20,5,1052128,restricted_mcp,completed,True,False,86400,0.29474993700023333,0.29474993700023333,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0007382828139644859,0.0007382828139644859,0.0,True,,pathampl,6,0.0007382828139644859,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,5,1052128,stochastic_full_batch,completed,False,False,86400,265.5434413570001,265.5434413570001,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.03272980967495043,0.03272980967495043,0.03084858907888366,True,,,,nan,nan,,,,,,nan,0.7218063488156149,0.2605022025952646,1000,0.03272980967495043,1000,,
cvar,5,20,5,1052128,stochastic_minibatch,completed,False,False,86400,264.67912129600063,264.67912129600063,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.03910118107022764,0.03340326554731343,0.03910118107022764,True,,,,nan,nan,,,,,,nan,0.712820707889537,0.2540566807980703,1000,0.03910118107022764,1000,,
cvar,5,20,6,1052129,mcp,completed,False,False,86400,0.46097875100076635,0.46097875100076635,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,6,1052129,screened_dual,completed,True,False,86400,20.816078930999538,20.816078930999538,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.001761101910438656,0.0017611019104100123,0.001761101910438656,True,,,7,0.001761101910438656,-0.01993843400028544,,,,,,1.1102230246251565e-15,nan,nan,,nan,,,
cvar,5,20,6,1052129,action_dual,completed,True,False,86400,22.127859379000256,22.127859379000256,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.001761101910428886,0.001761101910428886,0.001761101910428775,True,,,7,0.001761101910428886,nan,,,,,,1.1879386363489175e-14,nan,nan,,nan,,,
cvar,5,20,6,1052129,restricted_mcp,completed,True,False,86400,2.3436239029997523,2.3436239029997523,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.008045295131127617,0.008045295131127617,0.0029346883499973275,True,,pathampl,49,0.008045295131127617,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,6,1052129,stochastic_full_batch,completed,False,False,86400,270.0045613299999,270.0045613299999,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.036080725553486626,0.036080725553486626,0.024506026560585648,True,,,,nan,nan,,,,,,nan,0.714523773800045,0.2552721116627289,1000,0.036080725553486626,1000,,
cvar,5,20,6,1052129,stochastic_minibatch,completed,False,False,86400,261.8865849519998,261.8865849519998,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.040588834317019096,0.040588834317019096,0.02849930889868557,True,,,,nan,nan,,,,,,nan,0.7081870911557028,0.25076447803978785,1000,0.040588834317019096,1000,,
cvar,5,20,7,1052130,mcp,completed,True,False,86400,0.2602568689999316,0.2602568689999316,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0,0.0,0.0,True,,pathampl,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,7,1052130,screened_dual,completed,True,False,86400,16.67469909800002,16.67469909800002,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.007034590368851457,0.007034590368851457,0.0070345903688509015,True,,,9,0.007034590368851457,0.004995648722009075,,,,,,5.10702591327572e-15,nan,nan,,nan,,,
cvar,5,20,7,1052130,action_dual,completed,True,False,86400,31.650466579999375,31.650466579999375,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.007034590321954748,0.007034590321940204,0.007034590321954748,True,,,9,0.007034590321954748,nan,,,,,,1.1617373729677638e-12,nan,nan,,nan,,,
cvar,5,20,7,1052130,restricted_mcp,completed,True,False,86400,0.8482999030002247,0.8482999030002247,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.002842225900212658,0.002172918297402626,0.002842225900212658,True,,pathampl,18,0.002842225900212658,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,7,1052130,stochastic_full_batch,completed,False,False,86400,265.31400548700003,265.31400548700003,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.05208033571425785,0.03481209774734639,0.05208033571425785,True,,,,nan,nan,,,,,,nan,0.5765254770848245,0.16619081286394224,1000,0.05208033571425785,1000,,
cvar,5,20,7,1052130,stochastic_minibatch,completed,False,False,86400,264.567414997,264.567414997,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.05602118656924571,0.031487401499419476,0.05602118656924571,True,,,,nan,nan,,,,,,nan,0.7243654436664605,0.26235264798905406,1000,0.05602118656924571,700,,
cvar,5,20,8,1052131,mcp,completed,True,False,86400,0.2507436490004693,0.2507436490004693,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,3.1996738591999474e-11,0.0,3.1996738591999474e-11,True,,pathampl,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,8,1052131,screened_dual,completed,True,False,86400,137.37754631899952,137.37754631899952,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.008736317088113732,0.008736317088113732,0.008736317088020917,True,,,36,0.008736317088113732,-0.001759447933329366,,,,,,1.5550893905924568e-12,nan,nan,,nan,,,
cvar,5,20,8,1052131,action_dual,completed,True,False,86400,121.5947055280003,121.5947055280003,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.008736317087862044,0.008736317087861267,0.008736317087862044,True,,,36,0.008736317087862044,nan,,,,,,2.7755575615628914e-15,nan,nan,,nan,,,
cvar,5,20,8,1052131,restricted_mcp,completed,False,False,86400,210.05188016300053,210.05188016300053,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.011024967012380649,0.0,0.011024967012380649,True,,pathampl,934,0.011024967012380649,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,8,1052131,stochastic_full_batch,completed,False,False,86400,266.6084987240001,266.6084987240001,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.037398522519802135,0.03691357647255333,0.037398522519802135,True,,,,nan,nan,,,,,,nan,0.569890347990027,0.16238750436609706,1000,0.037398522519802135,1000,,
cvar,5,20,8,1052131,stochastic_minibatch,completed,False,False,86400,259.0112176929997,259.0112176929997,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.03610575761082835,0.030506731924041186,0.03610575761082835,True,,,,nan,nan,,,,,,nan,0.7306512481834578,0.2669256232360224,1000,0.03610575761082835,1000,,
cvar,5,20,9,1052132,mcp,completed,False,False,86400,0.4810046530001273,0.4810046530001273,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,9,1052132,screened_dual,completed,True,False,86400,1.3336678799996662,1.3336678799996662,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0010493938069445763,0.001049393785920394,0.0010493938069445763,True,,,1,0.0010493938069445763,-0.03957089663964187,,,,,,1.819766559663094e-12,nan,nan,,nan,,,
cvar,5,20,9,1052132,action_dual,completed,True,False,86400,0.5269778910005698,0.5269778910005698,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0010493938031013172,0.0010493938031013172,0.0010493937929085817,True,,,1,0.0010493938031013172,nan,,,,,,3.896383216073218e-12,nan,nan,,nan,,,
cvar,5,20,9,1052132,restricted_mcp,completed,True,False,86400,0.08627656799944816,0.08627656799944816,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.00012980488672853507,0.0,0.00012980488672853507,True,,pathampl,1,0.00012980488672853507,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,9,1052132,stochastic_full_batch,completed,False,False,86400,258.5341509939999,258.5341509939999,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.04381181834150838,0.04381181834150838,0.030267358691938306,True,,,,nan,nan,,,,,,nan,0.5160627683887122,0.13316039045851083,1000,0.04381181834150838,1000,,
cvar,5,20,9,1052132,stochastic_minibatch,completed,False,False,86400,261.1091410070003,261.1091410070003,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.040499842682096276,0.040499842682096276,0.030012311012154957,True,,,,nan,nan,,,,,,nan,0.7182294178644485,0.25792674834295226,1000,0.040499842682096276,1000,,
cvar,5,20,10,1052133,mcp,completed,True,False,86400,0.33057752899912884,0.33057752899912884,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,3.0753177782116836e-14,3.0753177782116836e-14,0.0,True,,pathampl,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,10,1052133,screened_dual,completed,True,False,86400,4.104915000999426,4.104915000999426,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.007401676571184512,0.007401676571184512,0.007401676571180293,True,,,3,0.007401676571184512,-0.0017940411937340782,,,,,,8.881784197001252e-16,nan,nan,,nan,,,
cvar,5,20,10,1052133,action_dual,completed,True,False,86400,7.295674869000322,7.295674869000322,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.007401676581070493,0.007401676581070493,0.007401676539757984,True,,,3,0.007401676581070493,nan,,,,,,1.411137873219559e-11,nan,nan,,nan,,,
cvar,5,20,10,1052133,restricted_mcp,completed,False,False,86400,171.72082976799993,171.72082976799993,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,5,20,10,1052133,stochastic_full_batch,completed,False,False,86400,262.76209224800004,262.76209224800004,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.062276482275398226,0.034755217166688834,0.062276482275398226,True,,,,nan,nan,,,,,,nan,0.645350018282025,0.208238323048305,1000,0.062276482275398226,1000,,
cvar,5,20,10,1052133,stochastic_minibatch,completed,False,False,86400,264.47970321699995,264.47970321699995,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.057147326261823284,0.0426324809608003,0.057147326261823284,True,,,,nan,nan,,,,,,nan,0.7239050332582869,0.26201924858834075,1000,0.057147326261823284,1000,,
cvar,5,20,11,1052134,mcp,completed,False,False,86400,0.49576532899936865,0.49576532899936865,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
