risk,K,n,seed,gamma,alpha,epsilon,payoff_model,payoff_populations,payoff_population_ids,payoff_numpy_version,epsilon_scr,support_kappa,support_tau,kappa,tau,max_candidates,n_screen_starts,n_support_starts,screen_maxiter,support_maxiter,stochastic_max_iter,stochastic_minibatch_size,stochastic_entropy_kappa,stochastic_smoothing_tau,stochastic_step_size,stochastic_theta_step_size,stochastic_step_decay,stochastic_logit_bound,stochastic_gradient_clip_norm,stochastic_record_every,stochastic_certify_every,stochastic_regret_tolerance,stochastic_n_random_starts,stochastic_stagnation_window,stochastic_stagnation_rtol,stochastic_stagnation_atol,stochastic_jit_updates,methods,stochastic_full_batch_success,stochastic_full_batch_time_s,stochastic_full_batch_eta,stochastic_full_batch_regret1,stochastic_full_batch_regret2,stochastic_full_batch_has_profile,stochastic_full_batch_error,stochastic_full_batch_solver,stochastic_full_batch_candidate_index,stochastic_full_batch_support_eta,stochastic_full_batch_screen_eta,stochastic_full_batch_best_screen_eta,stochastic_full_batch_best_screen_success,stochastic_full_batch_best_screen_violation,stochastic_full_batch_best_screen_candidate_index,stochastic_full_batch_best_screen_message,stochastic_full_batch_support_violation,stochastic_full_batch_residual_norm,stochastic_full_batch_objective,stochastic_full_batch_iterations,stochastic_full_batch_best_certificate_eta,stochastic_full_batch_best_certificate_iteration,stochastic_full_batch_starts_attempted,stochastic_full_batch_selected_start,stochastic_full_batch_start_summaries,stochastic_full_batch_termination_reason,stochastic_full_batch_profile_artifact,eta_diff_stochastic_full_batch_minus_mcp,time_ratio_stochastic_full_batch_over_mcp,x_l1_stochastic_full_batch_minus_mcp,y_l1_stochastic_full_batch_minus_mcp
msd,10,50,105133,0.5,nan,0.01,uniform,,,2.5.3,0.006666666666666667,8,5,8,5,1000,3,20,1000,1000,2000,4,0.01,0.002,1000.0,,0.5,20.0,,0,100,0.01,4,500,0.005,1e-05,True,stochastic_full_batch,True,7.488439379999932,0.009946020859199045,0.007009761837495243,0.009946020859199045,True,,,,nan,nan,nan,,nan,,,nan,0.02759262267881015,0.00038067641314759414,3700,0.009946020859199045,3700,3,2,"[{""start_index"": 0, ""seed"": 105133, ""initial_x"": [0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02], ""initial_y"": [0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02], ""eta"": 0.010671109262057499, ""success"": false, ""iterations"": 900, ""time_s"": 4.258725393999953, ""termination_reason"": ""stagnation""}, {""start_index"": 1, ""seed"": 2521561578, ""initial_x"": [0.06717605878992164, 0.053347484013924126, 0.07480942538203267, 0.03207710163461314, 0.020476377443784496, 0.0009192443314327654, 0.0020523192633729315, 0.004493474213774402, 0.006237244892314021, 0.0006093772184535893, 0.03809096850624521, 0.03389146640787939, 0.0008704335261713229, 0.0036123584400329723, 0.002240375046884658, 0.10612812905251211, 0.0013684532734603025, 0.024050512744909103, 0.09732169647565912, 0.030729975815058534, 0.006000843541031764, 0.01571677332064588, 0.020977991638730244, 0.04708109958900042, 0.007071649286086795, 0.00658231056980623, 0.00044525092172898297, 0.013715265660723334, 0.01407809863198676, 0.06296269041302967, 0.00486633653647517, 0.0074140207099453355, 0.011860273555741355, 0.01819403863960592, 0.01730913406915428, 0.027236195002336757, 0.020680131960943603, 0.00207341630605685, 0.0007600217104615506, 0.008391308368028014, 0.0002443098835861602, 0.0031440179723659116, 0.0012579552849778138, 0.027208363304310985, 0.017338680151807853, 0.0013979419962206285, 0.004956689997362935, 0.003965737776176036, 0.010293894375782958, 0.016273082353453334], ""initial_y"": [0.010520766242865343, 0.025684650955602618, 0.023093773708303483, 0.000266583235472542, 0.008086442654857492, 0.0065126028061898295, 0.01913252585635195, 0.018944736086643432, 0.03407113466446103, 0.03744973413097917, 0.03683435628756219, 0.004027346384128976, 0.023300660090196646, 0.04237200751385972, 0.007102924514069787, 0.0065857469354098095, 0.0048818207908830355, 0.0033912011023168155, 0.033043740811467506, 0.03549826013250277, 0.036508662060593965, 0.0013705425715406843, 0.00021961963948661023, 0.015364903242074911, 0.005487910616448067, 0.04708738789266516, 0.006081370063808025, 0.006180339513582372, 0.012158255589475676, 0.04854863273808327, 0.005551970423319646, 0.031171686289065723, 0.10748806223569926, 0.021079677196053213, 0.05280775733035492, 0.009549521701037397, 0.004965558331362608, 0.03516208328386112, 0.00015066094870529618, 0.017989618188119387, 0.03512476078076125, 0.014403789547822213, 0.026014599486939568, 0.01831391586563918, 0.0029166706924155113, 0.012137703691505092, 0.0006459097881050691, 0.013802615516856912, 0.009978263073665151, 0.020936536796828647], ""eta"": 0.012630870248671378, ""success"": false, ""iterations"": 2000, ""time_s"": 1.8894467469999654, ""termination_reason"": ""max_iter""}, {""start_index"": 2, ""seed"": 3112002934, ""initial_x"": [0.05070836806498981, 0.009887570855592116, 0.0006443674452826175, 0.013503210977744979, 0.009234253977758209, 0.008367666568705643, 0.0029844630404155053, 0.004070657463242254, 0.0320985268058456, 0.006680870875755324, 0.008981505798468823, 0.024725165234996488, 0.0327713635719073, 0.030880084183111563, 0.0026641596731926064, 0.010494739455461654, 0.033510701104454275, 0.030195313466349568, 0.04170019958867149, 0.03698019186396455, 0.012520289841358027, 0.013406848208366542, 0.006199926864681838, 0.048063776393541834, 0.017587786860865446, 0.024332725301635594, 0.001614379431057201, 0.012322928176621702, 0.028674008355341275, 0.02377046153835208, 0.021815681602421005, 0.01645285056039272, 0.0022844880992494627, 0.007036161004478982, 0.034970750231084105, 0.010280910692167562, 0.021499141721498173, 0.07177511195477802, 0.03128071770376524, 0.008553570463362909, 0.013854650455725237, 0.0016097320035619645, 0.04749162031331155, 0.0025808716415021754, 0.06819778287841104, 0.007234925736737489, 0.006787992739414065, 0.021392103144990533, 0.013073199920413564, 0.012251226145002328], ""initial_y"": [0.0023857283407408107, 0.0424197324742362, 0.011065417397257585, 0.016854515758914765, 0.0016991954327957425, 0.029896682706471563, 0.03296244464423882, 0.009820476297794811, 0.0007434034474557201, 0.028419903531123326, 0.03121402264312146, 0.007799717756527728, 0.04300123389460604, 0.020787771128649938, 0.04229594140648495, 0.003004152833443411, 0.01893856627722802, 0.03777445187107969, 0.00696608912672901, 0.05046145386992495, 0.007123320063341481, 0.0005575201633826581, 0.055374009263159135, 0.02271075530593755, 0.0005524352019751022, 0.0004004035253304657, 0.017224370079686857, 0.0017240632990128933, 0.001922489607181939, 0.03481389829493689, 0.008061577683059087, 0.012671133116290407, 0.008589459067181069, 0.00839279824915532, 0.014713223673299816, 0.04198335353683704, 0.0073964357792344546, 0.012964067604520294, 0.055932658325007836, 0.007025837933554265, 0.01003450751292881, 0.011302628636056628, 0.014755449782300369, 0.022712281212305965, 0.01481334755178737, 0.0474007027309362, 0.03009773765742008, 0.0040840638190830355, 0.061213185125809984, 0.02494138536046252], ""eta"": 0.009946020859199045, ""success"": true, ""iterations"": 800, ""time_s"": 1.339127615999928, ""termination_reason"": ""regret_tolerance""}]",regret_tolerance,profiles/msd_K10_n50_rep010__stochastic_full_batch__msd_K10_n50_seed105133__stochastic_full_batch.json,nan,nan,nan,nan
