K,n,seed,gamma,eps,kappa,tau,small_time_s,small_success,small_eta,mcp_time_s,mcp_success,mcp_eta
30,50,305136,0.5,0.01,8,6,1185.5909096668474,False,0.010284612534149362,6.10499516595155,True,4.3298697960381105e-15
30,50,305137,0.5,0.01,8,6,1435.3356046250556,False,0.020832374443657486,10.65782616706565,False,
30,50,305138,0.5,0.01,8,6,1368.3071429161355,False,0.017353949246456946,34.664636083180085,False,
30,50,305139,0.5,0.01,8,6,1227.10272479197,False,,9.315996000077575,False,
30,50,305140,0.5,0.01,8,6,1035.6174643330742,False,,7.251416041981429,False,
30,50,305141,0.5,0.01,8,6,899.9429509579204,False,0.02613298018223731,4.89930570917204,False,
30,50,305142,0.5,0.01,8,6,831.2317307500634,False,0.016819465703028613,2.5965464590117335,True,4.218847493575595e-15
100,5,1000623,0.5,0.01,3,10,7.441172665916383,True,0.005465989096588686,2.1053004171699286,True,1.6653345369377348e-16
100,5,1000624,0.5,0.01,3,10,200.21188516588882,True,0.004878573186713031,0.799612500006333,True,-6.930456208920077e-12
100,5,1000625,0.5,0.01,3,10,6.717874167021364,True,0.009230292561851261,0.8012314578518271,True,-9.085099339500857e-11
100,5,1000626,0.5,0.01,3,10,25.39552062493749,True,0.007807455726586809,2.1410196248907596,True,-7.686906666748428e-12
100,5,1000627,0.5,0.01,3,10,16.946560750016943,True,0.009839136743312271,1.3997770000714809,True,-1.7579271371914729e-12
100,5,1000628,0.5,0.01,3,10,75.87545883422717,True,0.004044633240722517,1.4519251661840826,True,5.551115123125783e-17
100,5,1000629,0.5,0.01,3,10,7.453063583001494,True,0.00851852614304821,1.175557583104819,True,-4.112199469830102e-11
100,5,1000630,0.5,0.01,3,10,17.02818191703409,True,0.0052627407910437185,0.87289445893839,True,-7.658595979620486e-12
100,5,1000631,0.5,0.01,3,10,19.681367458077148,True,0.009914017404431374,0.637393832905218,True,-6.457168133522373e-12
100,5,1000632,0.5,0.01,3,10,4.131576082902029,True,0.008822987955755979,0.4504297499079257,True,-1.1891598816760052e-12
100,5,1000633,0.5,0.01,3,10,21.2356345418375,True,0.007894660397761988,0.4487279581371695,True,-2.625177852877414e-12
100,5,1000634,0.5,0.01,3,10,17.2158396251034,True,0.004145148112358443,0.460011042188853,True,1.1102230246251565e-16
100,5,1000635,0.5,0.01,3,10,22.729749500053003,True,0.006472907519932458,3.2557530000340194,False,
100,5,1000636,0.5,0.01,3,10,11.491523333126679,True,0.006176389518725234,0.9307855409570038,True,2.220446049250313e-16
100,5,1000637,0.5,0.01,3,10,3.5375213748775423,True,0.005379273017133479,1.2375322501175106,True,-1.1177725411926076e-12
100,5,1000638,0.5,0.01,3,10,27.837882791878656,True,0.00955242878105117,1.0443413748871535,True,4.440892098500626e-16
100,5,1000639,0.5,0.01,3,10,2.6162267921026796,True,0.0053672121329925715,0.4057892500422895,True,2.7755575615628914e-16
100,5,1000640,0.5,0.01,3,10,4.853982500033453,True,0.006463118721429073,1.3934086670633405,True,-3.198508125024091e-11
100,5,1000641,0.5,0.01,3,10,10.380568332970142,True,0.0086032435104193,0.6825101249851286,True,-4.592826119420579e-12
100,5,1000642,0.5,0.01,3,10,42.28203408420086,True,0.0069775357996622045,3.435635833069682,False,
100,10,1001123,0.5,0.01,4,10,28.088978625135496,True,0.008477664838398069,1.517068749992177,True,-1.4204193377054253e-12
100,10,1001124,0.5,0.01,4,10,4.581540333107114,True,0.003582592982411703,1.369580167112872,True,-4.264033570677839e-12
100,10,1001125,0.5,0.01,4,10,25.95819374988787,True,0.006620615725569934,3.1879988750442863,False,
100,10,1001126,0.5,0.01,4,10,83.0618521659635,True,0.006185808693879524,0.5847564169671386,True,-8.302247778146921e-13
100,10,1001127,0.5,0.01,4,10,10.36539866705425,True,0.0040004819562184935,1.4579443340189755,True,-4.232281192173559e-12
100,10,1001128,0.5,0.01,4,10,11.89687604084611,True,0.0067680757246531,1.0197773340623826,True,5.551115123125783e-16
100,10,1001129,0.5,0.01,4,10,100.06359183299355,True,0.009967153212705249,6.143441582797095,False,
100,10,1001130,0.5,0.01,4,10,107.0058714589104,True,0.007787605106228668,4.582279124995694,False,
100,10,1001131,0.5,0.01,4,10,5.771566207986325,True,0.004925587338754145,1.2268252498470247,True,5.551115123125783e-16
100,10,1001132,0.5,0.01,4,10,3.812441292218864,True,0.007950131618865375,1.497441624989733,True,-4.945766018948916e-11
100,10,1001133,0.5,0.01,4,10,44.76081654219888,True,0.007955863785939266,1.3372037089429796,True,3.3306690738754696e-16
100,10,1001134,0.5,0.01,4,10,75.65811966685578,True,0.009674882606307889,6.141082832822576,False,
100,10,1001135,0.5,0.01,4,10,4.245442375075072,True,0.008657572507932643,4.2241632079239935,False,
100,10,1001136,0.5,0.01,4,10,68.83367420895956,True,0.008571167169318938,3.504399250028655,True,4.440892098500626e-16
100,10,1001137,0.5,0.01,4,10,214.86937387497164,True,0.00929284326787938,3.1215622080489993,True,-2.5790480862042386e-13
100,10,1001138,0.5,0.01,4,10,8.802956625120714,True,0.006734298120392612,1.3647307909559458,True,4.440892098500626e-16
100,10,1001139,0.5,0.01,4,10,138.4835660001263,True,0.008835021450238623,7.110858124913648,False,
100,10,1001140,0.5,0.01,4,10,75.06062541692518,True,0.0044771993035860325,1.5887907079886645,True,-4.3770098656636947e-11
100,10,1001141,0.5,0.01,4,10,32.06625320785679,True,0.008889080164843799,1.500956250121817,True,-1.2889689315898067e-13
100,10,1001142,0.5,0.01,4,10,102.29532354185358,True,0.0037750927336038242,6.140879957936704,False,
100,20,1002123,0.5,0.01,5,10,235.59938712511212,True,0.008158952054390656,3.5026558751706034,True,5.551115123125783e-16
100,20,1002124,0.5,0.01,5,10,998.2010305421427,False,0.010719132345262783,6.6124385830480605,False,
100,20,1002125,0.5,0.01,5,10,209.0711954170838,True,0.00840966448478353,3.540209708036855,True,-4.755085214469545e-13
100,20,1002126,0.5,0.01,5,10,497.52327387500554,True,0.009089598791191644,7.81386329093948,False,
100,20,1002127,0.5,0.01,5,10,974.8944898748305,False,0.011551725422726866,6.0495701669715345,False,
100,20,1002128,0.5,0.01,5,10,343.76124516595155,True,0.005035926310732797,8.885408916976303,False,
100,20,1002129,0.5,0.01,5,10,298.10537220793776,True,0.009815973818384727,10.75894633308053,False,
100,20,1002130,0.5,0.01,5,10,553.617733291816,True,0.007837654377576886,6.464304042048752,False,
100,20,1002131,0.5,0.01,5,10,1328.4898832500912,False,0.012562298597391719,9.242589292116463,False,
100,20,1002132,0.5,0.01,5,10,98.83753550006077,True,0.00920302998464434,10.652327458141372,False,
100,20,1002133,0.5,0.01,5,10,66.93485212512314,True,0.009682684626915683,8.002909374888986,False,
100,20,1002134,0.5,0.01,5,10,1576.073441375047,False,0.010277278633052722,11.439048833912238,False,
100,20,1002135,0.5,0.01,5,10,1144.9008446249645,True,0.005037120248031601,10.122859375085682,False,
100,20,1002136,0.5,0.01,5,10,170.2202767918352,True,0.009811322497961572,8.889240791089833,False,
100,20,1002137,0.5,0.01,5,10,1340.75002804189,False,0.010241305516544896,3.7260773750022054,True,3.3306690738754696e-16
100,20,1002138,0.5,0.01,5,10,624.113611958921,True,0.008039925175048257,11.297228415962309,False,
100,20,1002139,0.5,0.01,5,10,361.20350862503983,True,0.008610125303822658,16.12757429201156,False,
100,20,1002140,0.5,0.01,5,10,221.702463041991,True,0.009159818421956567,14.070905292173848,False,
100,20,1002141,0.5,0.01,5,10,1293.0839275000617,False,0.010695487833682793,7.790360499871895,False,
100,20,1002142,0.5,0.01,5,10,13.710768457967788,True,0.009038016008640293,9.947495041880757,False,
100,50,1005123,0.5,0.01,8,10,2368.8162334170192,False,,36.71774520794861,False,
100,50,1005124,0.5,0.01,8,10,2220.4369577080943,False,,37.548064625123516,False,
100,50,1005125,0.5,0.01,8,10,2092.771938458085,False,,34.501528665889055,False,
100,50,1005126,0.5,0.01,8,10,1955.8169748340733,False,,34.43476774985902,False,
100,50,1005127,0.5,0.01,8,10,1977.466656500008,False,,45.51972824987024,False,
100,50,1005128,0.5,0.01,8,10,1938.513602042105,False,,38.83449508319609,False,
100,50,1005129,0.5,0.01,8,10,2186.4322357079946,False,0.0189933052566571,32.37573320791125,False,
100,50,1005130,0.5,0.01,8,10,1861.7637819589581,False,,37.51458974997513,False,
100,50,1005131,0.5,0.01,8,10,1923.9284117089119,False,,43.77465541707352,False,
100,50,1005132,0.5,0.01,8,10,2138.735717416974,False,,20.054295958019793,False,
100,50,1005133,0.5,0.01,8,10,1939.661164500052,False,0.012760430228836883,23.9148355408106,False,
100,50,1005134,0.5,0.01,8,10,1666.1196677500848,False,,15.676329750102013,False,
100,50,1005135,0.5,0.01,8,10,1955.5729660000652,False,0.036775219628994826,37.74326633429155,False,
100,50,1005136,0.5,0.01,8,10,2320.9754811250605,False,,31.026084208860993,False,
100,50,1005137,0.5,0.01,8,10,2135.680938291829,False,0.021623916360798634,37.46844574995339,False,
100,50,1005138,0.5,0.01,8,10,1931.5492945422884,False,,36.29166004201397,False,
100,50,1005139,0.5,0.01,8,10,2207.8586609996855,False,0.013484861117295188,34.33713187510148,False,
100,50,1005140,0.5,0.01,8,10,2091.700793915894,False,,35.899019457865506,False,
100,50,1005141,0.5,0.01,8,10,1176.467828458175,False,0.024439781843114572,13.86729708313942,False,
100,50,1005142,0.5,0.01,8,10,1128.5854974579997,False,,20.823290791828185,False,
250,5,2500623,0.5,0.01,3,16,32.67673729220405,True,0.007861799930567293,1.875670582987368,True,-2.885258698626103e-11
250,5,2500624,0.5,0.01,3,16,9.63712333329022,True,0.008319920502535993,2.4105683751404285,True,-1.0572598352354134e-11
250,5,2500625,0.5,0.01,3,16,27.65890895901248,True,0.009692968588719542,8.170032999943942,True,-5.954670090346781e-11
250,5,2500626,0.5,0.01,3,16,16.880460833199322,True,0.008689393976625548,196.49889204232022,True,4.884981308350689e-14
250,5,2500627,0.5,0.01,3,16,32.86465995758772,True,0.009226327576768334,6.982991625089198,True,-5.1664006406326735e-11
250,5,2500628,0.5,0.01,3,16,8.068379958160222,True,0.0037235253208370844,2.195603124797344,True,-4.1896386360207316e-10
250,5,2500629,0.5,0.01,3,16,30.244928291998804,True,0.00950406098839024,2.758843000046909,True,-4.907185768843192e-14
250,5,2500630,0.5,0.01,3,16,3.777689542155713,True,0.003277778799474218,6.450911125168204,True,-1.3507595042483445e-10
250,5,2500631,0.5,0.01,3,16,2.0165184577926993,True,0.0028154616873058425,1.842793040908873,True,-8.077760682567714e-12
250,5,2500632,0.5,0.01,3,16,8.592226165812463,True,0.009121839339380933,1.8329943753778934,True,-3.373812340612403e-11
250,5,2500633,0.5,0.01,3,16,10.649228957947344,True,0.008294921901308261,1.3889301656745374,True,-1.016020600985712e-12
250,5,2500634,0.5,0.01,3,16,11.493524292018265,True,0.00979945914843805,1.833519167266786,True,-2.4939356135789126e-10
250,5,2500635,0.5,0.01,3,16,1.2484770831651986,True,0.00932501122318008,6.106783709023148,True,-1.962134343891364e-10
250,5,2500636,0.5,0.01,3,16,36.09723374992609,True,0.00902908073177805,1.969103999901563,True,-4.85722573273506e-14
250,5,2500637,0.5,0.01,3,16,18.430880082771182,True,0.005567782878087402,5.505208833143115,True,-4.136246900543483e-12
250,5,2500638,0.5,0.01,3,16,1.2033619172871113,True,0.005841801544834102,2.5472754170186818,True,-1.2051459830075828e-10
250,5,2500639,0.5,0.01,3,16,5.421482750214636,True,0.006276942485921033,6.215348249766976,True,-6.150413511818442e-12
250,5,2500640,0.5,0.01,3,16,17.684044667053968,True,0.0037303381825856685,4.362829790916294,True,-1.3540896182107076e-10
250,5,2500641,0.5,0.01,3,16,32.26054024975747,True,0.0037924143666651644,4.2886148751713336,True,-3.2501223934389145e-12
250,5,2500642,0.5,0.01,3,16,9.643053540959954,True,0.009935780849504416,2.977151833008975,True,-7.147704650378728e-11
250,10,2501123,0.5,0.01,4,16,29.042050417046994,True,0.00933817996900993,12.626806332729757,True,-6.544320640955448e-11
250,10,2501124,0.5,0.01,4,16,187.62630691705272,True,0.009977315039726042,58.51378162484616,False,
250,10,2501125,0.5,0.01,4,16,90.64878770941868,True,0.003931490725989639,32.246578874997795,False,
250,10,2501126,0.5,0.01,4,16,22.68872808292508,True,0.009210865974748406,40.57029087515548,False,
250,10,2501127,0.5,0.01,4,16,73.18107266677544,True,0.00910958943447876,25.57891166722402,False,
250,10,2501128,0.5,0.01,4,16,225.7937777908519,True,0.009472352317128674,30.207533249631524,False,
250,10,2501129,0.5,0.01,4,16,127.91032416699454,True,0.008385532993121947,28.090892750304192,False,
250,10,2501130,0.5,0.01,4,16,60.51804600004107,True,0.005957119447500214,31.624123875051737,False,
250,10,2501131,0.5,0.01,4,16,2.06595291569829,True,0.00959087788373153,28.916957458946854,False,
250,10,2501132,0.5,0.01,4,16,71.84216879168525,True,0.009350031195561659,3.84347120905295,True,-3.8415526315560555e-10
250,10,2501133,0.5,0.01,4,16,51.445192750077695,True,0.007574684378730823,4.157959542237222,True,-1.202097310581962e-10
250,10,2501134,0.5,0.01,4,16,126.05752133391798,True,0.009213509063003888,22.299229540862143,False,
250,10,2501135,0.5,0.01,4,16,6.364556625019759,True,0.008813816741014724,302.3923583328724,False,
250,10,2501136,0.5,0.01,4,16,11.481536583974957,True,0.00413455818245434,26.998497541062534,False,
250,10,2501137,0.5,0.01,4,16,27.67323920922354,True,0.007781366320171124,27.37707216711715,False,
250,10,2501138,0.5,0.01,4,16,108.034334667027,True,0.008324044936415143,3.465435584075749,True,-3.560524097778739e-11
250,10,2501139,0.5,0.01,4,16,29.752842916175723,True,0.009911972922339474,49.88049366697669,False,
250,10,2501140,0.5,0.01,4,16,25.80177904199809,True,0.009406737634125306,24.150893709156662,False,
250,10,2501141,0.5,0.01,4,16,3.148489583283663,True,0.007178269584391439,12.579806708265096,True,-1.7703616350672746e-12
250,10,2501142,0.5,0.01,4,16,14.067383124958724,True,0.009902015792545849,23.952172082848847,False,
250,20,2502123,0.5,0.01,5,16,153.76602087495849,True,0.00937909241862045,51.67014029202983,False,
250,20,2502124,0.5,0.01,5,16,180.634357416071,True,0.008443290642958234,31.27887124987319,False,
250,20,2502125,0.5,0.01,5,16,139.19130904227495,True,0.008251526831275613,44.20044312532991,False,
250,20,2502126,0.5,0.01,5,16,26.830307540949434,True,0.00838554434434824,35.91273666685447,False,
250,20,2502127,0.5,0.01,5,16,154.025035624858,True,0.007559874987507376,53.15804204205051,False,
250,20,2502128,0.5,0.01,5,16,2.636247457936406,True,0.009303132661869162,27.494107708334923,False,
250,20,2502129,0.5,0.01,5,16,29.698251792229712,True,0.008671128524058436,39.2258610422723,False,
250,20,2502130,0.5,0.01,5,16,2.561945708002895,True,0.008290646052905137,37.827469791751355,False,
250,20,2502131,0.5,0.01,5,16,16.71109079103917,True,0.006986096272521225,56.50460862508044,False,
250,20,2502132,0.5,0.01,5,16,177.4308252078481,True,0.008272229161361333,36.42392933322117,False,
250,20,2502133,0.5,0.01,5,16,189.86369041586295,True,0.006588843456706961,43.807365083601326,False,
250,20,2502134,0.5,0.01,5,16,147.21121158311144,True,0.008754802456750144,31.049289499875158,False,
250,20,2502135,0.5,0.01,5,16,970.885388166178,True,0.009497998913416239,45.14696679217741,False,
250,20,2502136,0.5,0.01,5,16,326.46625891700387,True,0.009502549924587322,44.25273024989292,False,
250,20,2502137,0.5,0.01,5,16,148.0792506672442,True,0.009811822256516223,59.19763991702348,False,
250,20,2502138,0.5,0.01,5,16,7.271704166196287,True,0.009836867632995738,54.265886874869466,False,
250,20,2502139,0.5,0.01,5,16,283.2670464999974,True,0.009976834871057882,46.45294975023717,False,
250,20,2502140,0.5,0.01,5,16,403.22681091725826,True,0.009781557676327823,44.177677791099995,False,
250,20,2502141,0.5,0.01,5,16,33.19942862493917,True,0.005959332819868601,34.12659095833078,False,
250,20,2502142,0.5,0.01,5,16,607.9652329999954,True,0.009464667119549741,36.762856292072684,False,
250,50,2505123,0.5,0.01,8,16,3098.5965892910026,False,0.016546147749863682,28.448922250419855,True,-5.1631809938612605e-11
250,50,2505124,0.5,0.01,8,16,2886.482404917013,False,0.01580364115035504,71.18618291663006,False,
250,50,2505125,0.5,0.01,8,16,2639.6276929578744,False,0.012723594675576766,81.51244325004518,False,
250,50,2505126,0.5,0.01,8,16,2951.743446915876,False,0.016380319290729473,46.804667541757226,False,
250,50,2505127,0.5,0.01,8,16,3243.1576243331656,False,,100.67710916604847,False,
250,50,2505128,0.5,0.01,8,16,3340.9442153749987,False,0.010016209380255048,112.40415195794776,False,
250,50,2505129,0.5,0.01,8,16,3289.5042090415955,False,0.012780218911722985,85.60478020785376,False,
250,50,2505130,0.5,0.01,8,16,3175.0041490416043,False,0.01600111519856623,102.9517633751966,False,
250,50,2505131,0.5,0.01,8,16,3253.0124493329786,False,0.010253988244908752,86.12100612465292,False,
250,50,2505132,0.5,0.01,8,16,91.65690700011328,True,0.009089788124885145,116.99465458327904,False,
250,50,2505133,0.5,0.01,8,16,3564.834211625159,False,0.011984569180140348,92.62655854178593,False,
250,50,2505134,0.5,0.01,8,16,3236.403454749845,False,0.011147771880340218,95.26850495813414,False,
250,50,2505135,0.5,0.01,8,16,3055.175547167193,False,,90.86300408421084,False,
250,50,2505136,0.5,0.01,8,16,458.1850789161399,True,0.009841903885816405,96.68005637498572,False,
250,50,2505137,0.5,0.01,8,16,3252.080159916077,False,0.013643678834770467,92.13063370762393,False,
250,50,2505138,0.5,0.01,8,16,3369.8312576250173,False,0.025606571143390988,73.91596850007772,False,
250,50,2505139,0.5,0.01,8,16,244.13797466596588,True,0.008292861983111743,88.68362929206342,False,
250,50,2505140,0.5,0.01,8,16,3257.960140208248,False,0.011343784932810963,54.89457783428952,False,
250,50,2505141,0.5,0.01,8,16,1928.0915187089704,True,0.009767565465407357,96.75182799994946,False,
250,50,2505142,0.5,0.01,8,16,1802.629115541,False,,41.58422112464905,False,
500,5,5000623,0.5,0.01,3,23,33.96637949999422,True,0.008283018482906024,33.70695687457919,False,
500,5,5000624,0.5,0.01,3,23,3.9467977499589324,True,0.006230750361295501,52.282116749789566,False,
500,5,5000625,0.5,0.01,3,23,14.234406208153814,True,0.007918929380872852,5.22809424996376,True,-6.359746063111515e-11
500,5,5000626,0.5,0.01,3,23,9.55825720820576,True,0.009816778044346997,40.57294054189697,False,
500,5,5000627,0.5,0.01,3,23,2.259741709101945,True,0.008973546504222607,20.25826200004667,True,-2.452926750606821e-12
500,5,5000628,0.5,0.01,3,23,28.34371583396569,True,0.006720655335050396,3.1612743749283254,True,5.551115123125783e-16
500,5,5000629,0.5,0.01,3,23,7.310898750089109,True,0.0059629031304772595,20.73936179233715,True,-2.925099051864777e-11
500,5,5000630,0.5,0.01,3,23,20.376065875403583,True,0.006679580433401389,49.4756370424293,False,
500,5,5000631,0.5,0.01,3,23,20.563342791050673,True,0.0025496335095026024,15.55482858326286,True,-2.448053981751741e-10
500,5,5000632,0.5,0.01,3,23,4.745629417244345,True,0.008740821299152712,9.436506582889706,True,-1.0709688691434849e-10
500,5,5000633,0.5,0.01,3,23,46.3212661659345,True,0.009482058266254034,7.490196125116199,True,-5.728933993864871e-11
500,5,5000634,0.5,0.01,3,23,3.2313459580764174,True,0.009833841587483572,8.149669332895428,True,-4.893635496827642e-11
500,5,5000635,0.5,0.01,3,23,14.254918290767819,True,0.008867675730979796,42.50666283303872,False,
500,5,5000636,0.5,0.01,3,23,5.495033708401024,True,0.007209436453260887,3.2755651250481606,True,-9.393830158188621e-11
500,5,5000637,0.5,0.01,3,23,29.018247499596328,True,0.005133972726311331,19.919104249682277,True,-1.7862411549884882e-10
500,5,5000638,0.5,0.01,3,23,8.520292917266488,True,0.0065671458719839815,5.687076250091195,True,-1.7075868496974067e-10
500,5,5000639,0.5,0.01,3,23,38.47060508374125,True,0.00960967028251053,52.10530254105106,False,
500,5,5000640,0.5,0.01,3,23,7.1449222499504685,True,0.006754959035528085,9.69866729201749,True,-1.3150092126323898e-11
500,5,5000641,0.5,0.01,3,23,21.328668041154742,True,0.00903810261873983,3.882720749825239,True,-6.54926113341503e-12
500,5,5000642,0.5,0.01,3,23,187.79536616569385,True,0.006007431366565563,38.47884804196656,False,
500,10,5001123,0.5,0.01,4,23,165.760651208926,True,0.009517916273804383,152.62303087487817,False,
500,10,5001124,0.5,0.01,4,23,15.216441040858626,True,0.00892832126536458,77.85600466607139,False,
500,10,5001125,0.5,0.01,4,23,68.44574658386409,True,0.009514011084846175,65.30163162527606,False,
500,10,5001126,0.5,0.01,4,23,106.63591933296993,True,0.009299652116291968,109.59306333400309,False,
500,10,5001127,0.5,0.01,4,23,50.31803045794368,True,0.009589945811942557,99.18170720897615,False,
500,10,5001128,0.5,0.01,4,23,40.05795175023377,True,0.009340475032534434,123.46301233302802,False,
500,10,5001129,0.5,0.01,4,23,21.858733540866524,True,0.008972695608989667,123.6935807922855,False,
500,10,5001130,0.5,0.01,4,23,54.27364070806652,True,0.0055921199508159325,90.09044416621327,False,
500,10,5001131,0.5,0.01,4,23,29.505115708801895,True,0.009953022068966533,110.9383554160595,False,
500,10,5001132,0.5,0.01,4,23,83.3069565417245,True,0.00681595532868845,66.55931820813566,False,
500,10,5001133,0.5,0.01,4,23,204.62037066696212,True,0.00816778521991074,49.75140704214573,False,
500,10,5001134,0.5,0.01,4,23,10.981246958021075,True,0.00956088978779468,86.42322220792994,False,
500,10,5001135,0.5,0.01,4,23,6.640256958082318,True,0.007692050024081354,124.02333416696638,False,
500,10,5001136,0.5,0.01,4,23,63.17662825016305,True,0.008302985822369713,78.74186908314005,False,
500,10,5001137,0.5,0.01,4,23,18.077395915985107,True,0.004703919184176619,111.90052458364516,False,
500,10,5001138,0.5,0.01,4,23,48.685658167116344,True,0.008391255771741657,115.55192275019363,False,
500,10,5001139,0.5,0.01,4,23,4.885768125299364,True,0.009585557802764655,165.5657198750414,False,
500,10,5001140,0.5,0.01,4,23,7.303545875009149,True,0.007225656503733802,92.42065325006843,False,
500,10,5001141,0.5,0.01,4,23,333.87467516725883,True,0.008155566113139057,88.57004554197192,False,
500,10,5001142,0.5,0.01,4,23,81.47076720790938,True,0.009009616404928256,120.73852120805532,False,
500,20,5002123,0.5,0.01,5,23,181.62104162527248,True,0.005432250085084633,130.33855137508363,False,
500,20,5002124,0.5,0.01,5,23,269.1325900829397,True,0.009766607689492335,139.2982719577849,False,
500,20,5002125,0.5,0.01,5,23,266.2186607499607,True,0.00995117278803026,183.43046645773575,False,
500,20,5002126,0.5,0.01,5,23,507.7720901253633,True,0.009349146259870433,132.09099091682583,False,
500,20,5002127,0.5,0.01,5,23,259.11353229219094,True,0.009866071110980978,148.25473083416,False,
500,20,5002128,0.5,0.01,5,23,3.6504682088270783,True,0.009937086549763385,132.5141023332253,False,
500,20,5002129,0.5,0.01,5,23,381.6343105840497,True,0.009835009286825569,243.31644295807928,False,
500,20,5002130,0.5,0.01,5,23,225.3032349999994,True,0.00822169210603424,118.32141499966383,False,
500,20,5002131,0.5,0.01,5,23,58.08377029141411,True,0.00809058633631421,139.71958833327517,False,
500,20,5002132,0.5,0.01,5,23,112.54423633404076,True,0.006284693286064846,176.0217978330329,False,
500,20,5002133,0.5,0.01,5,23,167.71605658298358,True,0.008165493772712085,141.9371479577385,False,
500,20,5002134,0.5,0.01,5,23,31.91553087485954,True,0.009258304096577297,154.30636045895517,False,
500,20,5002135,0.5,0.01,5,23,164.61488254228607,True,0.009502298949532917,313.26855320762843,False,
500,20,5002136,0.5,0.01,5,23,145.92696279194206,True,0.009564521933453918,130.0964203751646,False,
500,20,5002137,0.5,0.01,5,23,204.16075341729447,True,0.007871210775664883,106.0245949998498,False,
500,20,5002138,0.5,0.01,5,23,41.43665366573259,True,0.009952585103476297,129.83463233336806,False,
500,20,5002139,0.5,0.01,5,23,150.40331933274865,True,0.008825635895731598,152.45530766667798,False,
500,20,5002140,0.5,0.01,5,23,30.82104833284393,True,0.008702277117158819,180.56094812508672,False,
500,20,5002141,0.5,0.01,5,23,268.8054827917367,True,0.009789249519465248,126.52273904113099,False,
500,20,5002142,0.5,0.01,5,23,136.49771912489086,True,0.00913739645927214,144.20112475007772,False,
500,50,5005123,0.5,0.01,8,23,71.88512691669166,True,0.008022857681742157,379.23707979079336,False,
500,50,5005124,0.5,0.01,8,23,434.5237064999528,True,0.009236501634266592,288.01521533401683,False,
500,50,5005125,0.5,0.01,8,23,5466.8217475828715,True,0.006531726936183591,205.0507603753358,False,
500,50,5005126,0.5,0.01,8,23,91.52041766606271,True,0.009539338253537033,311.6352154579945,False,
500,50,5005127,0.5,0.01,8,23,14.24948349967599,True,0.009038301306846575,299.23858437500894,False,
500,50,5005128,0.5,0.01,8,23,548.7971331248991,True,0.009557002215968113,418.4442557906732,False,
500,50,5005129,0.5,0.01,8,23,496.47005412494764,True,0.006950020900483356,315.4087605001405,False,
500,50,5005130,0.5,0.01,8,23,10.331547209061682,True,0.008312057146208474,326.4643565840088,False,
500,50,5005131,0.5,0.01,8,23,1116.3360432088375,True,0.009507958341384792,302.50533787487075,False,
500,50,5005132,0.5,0.01,8,23,1504.1296754162759,True,0.009665918282598995,417.73332224972546,False,
500,50,5005133,0.5,0.01,8,23,1004.2752729579806,True,0.00887251205809314,387.33742791600525,False,
500,50,5005134,0.5,0.01,8,23,1503.2779611251317,True,0.00955325491788317,359.2855855417438,False,
500,50,5005135,0.5,0.01,8,23,2528.30695654219,True,0.007748903688457209,388.25322879105806,False,
500,50,5005136,0.5,0.01,8,23,49.731227749958634,True,0.00916786163645078,420.59801970841363,False,
500,50,5005137,0.5,0.01,8,23,386.11056837486103,True,0.008328600928216134,413.40004316717386,False,
500,50,5005138,0.5,0.01,8,23,79.82090304186568,True,0.008976320984739217,324.9265067917295,False,
500,50,5005139,0.5,0.01,8,23,955.9455256671645,True,0.008814824733083537,353.46120074996725,False,
500,50,5005140,0.5,0.01,8,23,471.70773220807314,True,0.009074922570608268,386.0269575002603,False,
500,50,5005141,0.5,0.01,8,23,1116.9741922076792,True,0.009360390608045444,363.21417079214007,False,
500,50,5005142,0.5,0.01,8,23,2006.5147031252272,True,0.007550240128131658,332.04958279198036,False,
