risk,K,n,seed,gamma,alpha,epsilon,payoff_model,payoff_populations,payoff_population_ids,payoff_numpy_version,epsilon_scr,support_kappa,support_tau,kappa,tau,max_candidates,n_screen_starts,n_support_starts,screen_maxiter,support_maxiter,stochastic_max_iter,stochastic_minibatch_size,stochastic_entropy_kappa,stochastic_smoothing_tau,stochastic_step_size,stochastic_theta_step_size,stochastic_step_decay,stochastic_logit_bound,stochastic_gradient_clip_norm,stochastic_record_every,stochastic_certify_every,stochastic_regret_tolerance,stochastic_n_random_starts,stochastic_stagnation_window,stochastic_stagnation_rtol,stochastic_stagnation_atol,stochastic_jit_updates,methods,stochastic_minibatch_success,stochastic_minibatch_time_s,stochastic_minibatch_eta,stochastic_minibatch_regret1,stochastic_minibatch_regret2,stochastic_minibatch_has_profile,stochastic_minibatch_error,stochastic_minibatch_solver,stochastic_minibatch_candidate_index,stochastic_minibatch_support_eta,stochastic_minibatch_screen_eta,stochastic_minibatch_best_screen_eta,stochastic_minibatch_best_screen_success,stochastic_minibatch_best_screen_violation,stochastic_minibatch_best_screen_candidate_index,stochastic_minibatch_best_screen_message,stochastic_minibatch_support_violation,stochastic_minibatch_residual_norm,stochastic_minibatch_objective,stochastic_minibatch_iterations,stochastic_minibatch_best_certificate_eta,stochastic_minibatch_best_certificate_iteration,stochastic_minibatch_starts_attempted,stochastic_minibatch_selected_start,stochastic_minibatch_start_summaries,stochastic_minibatch_termination_reason,stochastic_minibatch_profile_artifact,eta_diff_stochastic_minibatch_minus_mcp,time_ratio_stochastic_minibatch_over_mcp,x_l1_stochastic_minibatch_minus_mcp,y_l1_stochastic_minibatch_minus_mcp
cvar,10,50,1105126,0.5,0.5,0.01,uniform,,,2.5.3,0.006666666666666667,8,5,8,5,1000,3,20,1000,1000,2000,4,0.01,0.002,500.0,500.0,0.5,20.0,,0,100,0.01,4,500,0.005,1e-05,True,stochastic_minibatch,False,14.691861548999896,0.015839700020164993,0.01330370607840825,0.015839700020164993,True,,,,nan,nan,nan,,nan,,,nan,0.7077172315406911,0.2504318399098101,5500,0.015839700020164993,2500,5,1,"[{""start_index"": 0, ""seed"": 1105126, ""initial_x"": [0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02], ""initial_y"": [0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02], ""eta"": 0.024193358696327716, ""success"": false, ""iterations"": 500, ""time_s"": 5.272917816000017, ""termination_reason"": ""stagnation""}, {""start_index"": 1, ""seed"": 1462676188, ""initial_x"": [0.009356381214239432, 0.02025608155339713, 0.08326189828368037, 0.0038787103564198, 0.03456162400274344, 0.003562454317923035, 0.005580264980860234, 0.035150029418711676, 0.056119369585877696, 0.004182099892347716, 0.004839821457001319, 0.012180939218285966, 0.011990562150500246, 0.011561421839859054, 0.09714141006826975, 0.005939267023378601, 0.017721525715576676, 0.03574592813618095, 0.007510089906500045, 0.01100740006659411, 0.009666064497757556, 0.002069575082283501, 0.0009076557949608354, 0.0016697496681772797, 0.043075061097937815, 0.027420494780188084, 0.0059902832865903165, 0.012373857182821848, 0.0009612703862623785, 0.00246676939206263, 0.0006684126308230289, 0.0026407456233072716, 0.01141233695955824, 0.0010058379811393315, 0.03674050177798717, 0.011445137351044186, 0.010516059765468672, 0.08227524051835602, 0.022353030076907414, 0.00325836005988925, 0.014275622891870567, 0.013810089832582213, 0.013187627593793145, 0.018808942078640492, 0.0031015955407220877, 0.0016289823681938497, 0.021618488709798534, 0.0014218104419681814, 0.015876330572314287, 0.13580678686824646], ""initial_y"": [0.0010346490727141553, 0.002269002776460686, 0.004183791565517684, 0.08796760654803733, 0.020845955107295894, 0.004201838545534346, 0.0047275447099831384, 0.005782130229784085, 0.029755233247790412, 0.012604055189152868, 0.014556421774851091, 0.024783836913728808, 0.011463747488974784, 0.05351279135572155, 0.0011970654030363718, 0.0017175184350355969, 0.02721201932000187, 0.005214019288117242, 0.006578925968172444, 0.011918465943250875, 0.009411005409214033, 0.028050817080940895, 0.030935452791315862, 0.04979088741429711, 0.062335906078391234, 0.03837950457947708, 0.013413537688383728, 0.0053880231255422585, 0.04048912311927862, 0.009389190668782273, 0.03365862136320256, 0.0125660382689443, 0.011884495505252259, 0.01125558839230492, 0.024994394957149467, 0.0005935309265421253, 0.005798898488000135, 0.005946550791357759, 0.012062218584634425, 0.016168946594125967, 0.0796377202215484, 0.0334056346732677, 0.000776616910716886, 0.005418120927113515, 0.02031224512565584, 0.0307690813383813, 0.034705348157054144, 0.01848462559393893, 0.0008939368358073017, 0.021557319506217712], ""eta"": 0.015839700020164993, ""success"": false, ""iterations"": 2000, ""time_s"": 3.1370075199999974, ""termination_reason"": ""max_iter""}, {""start_index"": 2, ""seed"": 2357348973, ""initial_x"": [0.05488314018662618, 0.017276458429425476, 0.0022574103878802575, 0.015931623010386597, 0.001119170811544391, 0.000995458992516969, 0.0012111606059368098, 0.03643280196444105, 0.02339757142372629, 0.015909698601448644, 0.032017150042678716, 0.014883366583239473, 0.039424300255784785, 0.030318283879397494, 0.021214966896568998, 0.06321150354991567, 0.015834691307105995, 0.0411001310410706, 0.012045376301862525, 0.021907710677127684, 0.02691072057404363, 0.03468247270733014, 0.015586808597887152, 0.004472093784187526, 0.03026433545815658, 0.00903586100811387, 0.015956246083438194, 0.031211358015002338, 0.0342354409013522, 0.0012280201203561801, 0.01097622833097909, 0.0028494559847293474, 0.004540967693889698, 0.0003967419501913893, 0.008218235532053248, 0.0388202519589876, 0.006745032852037249, 0.01638634197728885, 0.00040525910531439473, 0.0012581114022367753, 0.0446604902986393, 0.036993062068648774, 0.06591090981509269, 0.006084326495973926, 0.004740777611624076, 0.05584979718423698, 0.006905611638196176, 0.0031290720566150643, 0.006662034638161755, 0.013511959206551294], ""initial_y"": [0.0001048927449640057, 0.033628275558832674, 0.030661762586149128, 0.020286504895829182, 0.012330230020546746, 0.003193770134153012, 0.010272669217141499, 0.08416221613723425, 0.00021871377214311894, 0.013335668205918316, 0.0014100528376692347, 0.008653131332079395, 0.06168242262040438, 0.00858322324472698, 0.01994267643945135, 0.0038981078488651726, 0.016555762054147348, 0.008236546786459426, 0.0064655427520850205, 0.07702335216665415, 0.0004716805963410285, 0.007292257244983267, 0.023051200249574896, 0.013825874324255829, 0.02473023462228076, 0.038143161836044215, 0.04369359541041723, 0.09746666796539598, 0.008089638892622819, 0.015012836603124776, 0.004804211761566427, 0.0035762210235269595, 0.005505217749868982, 0.006265758765803211, 0.0018572594740026338, 0.06118283052346115, 0.014439698848439297, 0.0005085672026921743, 0.003143689424770422, 0.010149627365749706, 0.005480471521504065, 0.011281825443020033, 0.009123910841747898, 0.0795973678027685, 0.0035127583970518904, 0.0002244543886298182, 0.00705354242184389, 0.043965030217555816, 0.012026117376841792, 0.023878770348660185], ""eta"": 0.020862957131976945, ""success"": false, ""iterations"": 2000, ""time_s"": 3.031029657999852, ""termination_reason"": ""max_iter""}, {""start_index"": 3, ""seed"": 1980479852, ""initial_x"": [0.007336088199726032, 0.010992387735637205, 0.007657813091726801, 0.015431117828798267, 0.019077044895691207, 0.022655609873386443, 0.06323036813956553, 0.02471734399745405, 0.014411604620924213, 0.027871188331252413, 0.0211451249956736, 0.0023382732305447457, 0.06535848171026529, 0.009359563494625595, 0.007333358210023987, 0.005571320138973042, 0.04635429628057278, 0.0380940744648549, 0.013397260038848077, 0.007575701799875961, 0.0070374205860318315, 0.04588713506990978, 0.013042712644399162, 0.007902678649632778, 0.027570631337108683, 0.02495216784540682, 0.0010876446161642264, 0.018387896227879095, 0.017651780686488042, 0.01149543708687749, 0.07325383764197989, 0.010777297838337965, 0.027009062929007652, 0.007558423614336449, 0.04520273086261577, 0.015929780185576087, 0.01742098381072381, 0.03188373187627946, 0.020130391139570873, 0.0013217905514586075, 0.027249985637818625, 0.03770678088629484, 0.0031790909410525925, 9.094827330818724e-05, 0.013894656086799665, 0.03777060404517928, 0.011874441894812867, 1.3437831865079015e-05, 0.007578672522497654, 0.005229825602166616], ""initial_y"": [0.007257455161317899, 0.01984723103039577, 0.024686838616357364, 0.007053229679916214, 0.00018869225334545552, 0.06258933946558513, 0.009414440787876042, 0.014147165432427344, 0.007641439222047528, 0.021654262241968834, 0.002596060350740819, 0.0426717597957784, 0.010371625239707848, 0.009718749929537033, 0.012427319847368145, 0.009969879137712117, 0.009100559889326508, 0.03874300590350048, 0.052049446241176106, 0.012952451565771354, 0.013785746016007737, 0.016033081815690114, 0.004051293362909347, 0.022883055013345137, 0.012319328768821811, 0.025706194765299374, 0.04202989340949416, 0.07091227696480636, 0.0068854202562155555, 0.017524947080837384, 0.05629494995507432, 0.07540090934906019, 0.008014448323197759, 0.02484545798556557, 0.015165829460226361, 0.002794903017993157, 0.031170269497500073, 0.003923395977174387, 0.008639570765418462, 0.008669454228590454, 0.013660955773885519, 0.025488831906043764, 0.039597441285787266, 0.022977330034212262, 0.01360369825433562, 0.0014162830580622637, 0.008642688751115271, 0.016175245275817877, 0.000142082767848271, 0.016164065087807784], ""eta"": 0.036290961677648614, ""success"": false, ""iterations"": 500, ""time_s"": 1.5529634389999956, ""termination_reason"": ""stagnation""}, {""start_index"": 4, ""seed"": 3352255999, ""initial_x"": [0.0076712238075346655, 0.010042618797028774, 0.0038535055958510635, 0.055814447912542205, 0.0014904838999219786, 0.02347847444054881, 0.012675199874589276, 0.05436622324818759, 0.03906233581313967, 0.04553307114271591, 0.0019510050089028787, 0.012348806936056469, 0.020586182468880616, 0.017733117232153088, 0.005400510758259213, 0.013981800582226327, 0.03765988735839273, 0.004219433638677513, 0.026356885405998946, 0.022372756068330443, 0.01006730910630638, 0.024571052572392657, 0.00810569308688601, 0.008258368709071906, 0.01678665916995626, 0.03069250020699588, 0.015474238604105798, 0.015257090261791385, 0.011310084635248371, 0.029367622494566713, 0.015702476588233896, 0.06622266238491317, 0.04226538000755936, 0.010735042709614888, 0.030808898255784062, 0.013207118632381692, 0.0075433471688097905, 0.00582964816923649, 0.022521516931533623, 0.0318987775730164, 0.002408386148024806, 0.002086483023252236, 0.000379672506615539, 0.009081847874295687, 0.0011129777050971274, 0.05370652359826916, 0.05235125135789638, 0.004632901000330001, 0.003320370490352303, 0.03769612903752381], ""initial_y"": [0.0003366556427203796, 0.004276561881649065, 0.012505541756763638, 0.034190841056429486, 0.018072676120087335, 0.02057437133186013, 0.021036701231799806, 0.006831901018469469, 0.04051726747265816, 0.01835903524025837, 0.0028485728340245636, 0.002971988316425951, 0.06885691188708525, 0.024356489142679644, 0.004960846342561744, 0.021233113955087837, 0.0008858777638348233, 0.0001625985277036242, 0.001961707547616281, 0.003764254229591193, 0.013003283024916497, 0.0940558541274369, 0.028359952272466297, 0.0245484577505377, 0.0027823838637307564, 0.06518560278860117, 0.0058951330915191485, 0.012210730839365129, 0.05780592479507763, 0.004354597795524809, 0.014991077451721095, 0.004183025729934234, 0.04324718563980129, 0.017350528198193927, 0.0009465981514384696, 0.02570736154444136, 0.013368731747838163, 0.023809827868375502, 0.022031311089145227, 0.04357764825538349, 0.009951488482358498, 0.0023263303731265333, 0.0106006785999095, 0.019988876450722413, 0.020029787220039997, 0.007289628961427076, 0.015428111144959629, 0.038705873189439965, 0.014538843661917477, 0.03502125259134344], ""eta"": 0.029219253401638223, ""success"": false, ""iterations"": 500, ""time_s"": 1.696088287000066, ""termination_reason"": ""stagnation""}]",max_iter,profiles/cvar_K10_n50_rep003__stochastic_minibatch__cvar_K10_n50_seed1105126__stochastic_minibatch.json,nan,nan,nan,nan
