risk,K,n,rep,seed,gamma,alpha,epsilon,low,high,profile,uniform_success,uniform_eta,uniform_regret1,uniform_regret2,uniform_rho1,uniform_rho2,uniform_time_s
msd,100,5,74,1000697,0.5,nan,0.01,0.0,1.0,uniform,True,0.0036164036871026983,0.0036164036871026983,0.0034394315808461973,0.502210775003312,0.48332495604914666,0.0019286670722067356
msd,100,5,75,1000698,0.5,nan,0.01,0.0,1.0,uniform,True,0.005978963456958031,0.0016343234356618885,0.005978963456958031,0.49325144545149757,0.4948322341388778,0.0020288340747356415
msd,100,5,76,1000699,0.5,nan,0.01,0.0,1.0,uniform,True,0.002540168669056486,0.000965185877210506,0.002540168669056486,0.4797125372396974,0.49099503691755075,0.002066957764327526
msd,100,5,77,1000700,0.5,nan,0.01,0.0,1.0,uniform,False,0.014485535646595826,0.014485535646595826,0.00023035988553876674,0.48242467802334854,0.47862253385460546,0.002032499760389328
msd,100,5,78,1000701,0.5,nan,0.01,0.0,1.0,uniform,False,0.011474447935631571,0.006964582376308037,0.011474447935631571,0.49381367441158075,0.48433625687148063,0.001920249778777361
msd,100,5,79,1000702,0.5,nan,0.01,0.0,1.0,uniform,True,0.00794900530612852,0.006606053616744045,0.00794900530612852,0.4883832006057917,0.4988843906193198,0.001986958086490631
msd,100,5,80,1000703,0.5,nan,0.01,0.0,1.0,uniform,False,0.019534912813853333,0.0140807965351184,0.019534912813853333,0.4938526167425995,0.4886475266232868,0.001857999712228775
msd,100,5,81,1000704,0.5,nan,0.01,0.0,1.0,uniform,True,0.009992634078859308,0.009992634078859308,0.007261825987091908,0.4912136632533832,0.485789344552662,0.0019517908804118633
msd,100,5,82,1000705,0.5,nan,0.01,0.0,1.0,uniform,True,0.003057578411477413,0.003057578411477413,0.0009755850536848354,0.49603915689819367,0.47732695198046526,0.00200787466019392
msd,100,5,83,1000706,0.5,nan,0.01,0.0,1.0,uniform,True,0.004804568893683803,0.0013913495167026113,0.004804568893683803,0.4842354297996907,0.49029732339948656,0.0020044995471835136
msd,100,5,84,1000707,0.5,nan,0.01,0.0,1.0,uniform,True,0.008723043998349,0.008723043998349,0.00496374121915738,0.49760157853432463,0.4848232172385677,0.0019983751699328423
msd,100,5,85,1000708,0.5,nan,0.01,0.0,1.0,uniform,True,0.009929222756194789,0.009929222756194789,0.004605160897505289,0.4985894333949499,0.4828424057395673,0.001965958159416914
msd,100,5,86,1000709,0.5,nan,0.01,0.0,1.0,uniform,True,0.007527768931630485,0.007527768931630485,0.003140513167755876,0.49056395719044016,0.49529911487454353,0.0020263749174773693
msd,100,5,87,1000710,0.5,nan,0.01,0.0,1.0,uniform,True,0.009712898963242678,0.0034689810392076192,0.009712898963242678,0.49111296479669786,0.48116268041235033,0.0019677910022437572
msd,100,5,88,1000711,0.5,nan,0.01,0.0,1.0,uniform,True,0.0067170676290114195,0.004050463013323458,0.0067170676290114195,0.4903086642437749,0.48546989834951354,0.0019951253198087215
msd,100,5,89,1000712,0.5,nan,0.01,0.0,1.0,uniform,True,0.0030272708065606224,0.002669328197260179,0.0030272708065606224,0.4951020732329624,0.4854808557116094,0.001996458973735571
msd,100,5,90,1000713,0.5,nan,0.01,0.0,1.0,uniform,True,0.005797910990958832,0.005797910990958832,0.005600769943059913,0.48394340995695573,0.4866906921794491,0.001964499708265066
msd,100,5,91,1000714,0.5,nan,0.01,0.0,1.0,uniform,True,0.008368501913494364,0.007683932849000985,0.008368501913494364,0.4787353740668412,0.49329168738404505,0.001970916986465454
msd,100,5,92,1000715,0.5,nan,0.01,0.0,1.0,uniform,True,0.007435454603183844,0.007435454603183844,0.006094137373321595,0.4865241098231315,0.4844947313795292,0.0019639581441879272
msd,100,5,93,1000716,0.5,nan,0.01,0.0,1.0,uniform,True,0.008401415717435967,0.008401415717435967,0.005082497579097123,0.48063649382605794,0.4835437100132361,0.0019849580712616444
msd,100,5,94,1000717,0.5,nan,0.01,0.0,1.0,uniform,True,0.003975144316950785,0.003975144316950785,0.0018658010642333966,0.4867178237264783,0.4847909524704216,0.002040333114564419
msd,100,5,95,1000718,0.5,nan,0.01,0.0,1.0,uniform,False,0.01680010577936697,0.01680010577936697,0.007455643263417189,0.47873391418992106,0.4846450092429072,0.002116082701832056
msd,100,5,96,1000719,0.5,nan,0.01,0.0,1.0,uniform,False,0.012118509197224625,0.012118509197224625,0.00047160816889163515,0.4847070529048515,0.4945959183612841,0.002044416032731533
msd,100,5,97,1000720,0.5,nan,0.01,0.0,1.0,uniform,False,0.01204463069996875,0.01204463069996875,0.0045356396202740346,0.48109835929547395,0.48478851459359457,0.0019979169592261314
msd,100,5,98,1000721,0.5,nan,0.01,0.0,1.0,uniform,True,0.006643696491230311,0.004469205682891553,0.006643696491230311,0.49402019263296815,0.48680717866083,0.002004666719585657
msd,100,5,99,1000722,0.5,nan,0.01,0.0,1.0,uniform,True,0.007853600144684503,0.007853600144684503,0.0026015093805868417,0.4897143384251927,0.47932106795006607,0.0020046671852469444
msd,100,10,0,1001123,0.5,nan,0.01,0.0,1.0,uniform,True,0.005504244014980009,0.005504244014980009,0.0043155078387069334,0.48730644296948655,0.49297084400884345,0.0022677909582853317
msd,100,10,1,1001124,0.5,nan,0.01,0.0,1.0,uniform,True,0.006514436588558659,0.0033994183335174233,0.006514436588558659,0.49787013065955577,0.49628821631748066,0.0022310838103294373
msd,100,10,2,1001125,0.5,nan,0.01,0.0,1.0,uniform,True,0.005524254960097341,0.005524254960097341,0.004941096947072621,0.4919377739133466,0.49716208379838606,0.002186582889407873
msd,100,10,3,1001126,0.5,nan,0.01,0.0,1.0,uniform,True,0.007809017509075478,0.007809017509075478,0.007783818235752249,0.4941748549799614,0.4923853801908459,0.002064832951873541
msd,100,10,4,1001127,0.5,nan,0.01,0.0,1.0,uniform,False,0.016710934199557825,0.016710934199557825,0.006465732522280054,0.4968116135726466,0.49375036459600613,0.002083124592900276
msd,100,10,5,1001128,0.5,nan,0.01,0.0,1.0,uniform,False,0.01020785229517146,0.01020785229517146,0.00856546311815859,0.48941967700593236,0.4936532963769606,0.0021310001611709595
msd,100,10,6,1001129,0.5,nan,0.01,0.0,1.0,uniform,True,0.009024056534724934,0.009024056534724934,0.005324247096855583,0.49381050551369254,0.49124935760626265,0.0021595838479697704
msd,100,10,7,1001130,0.5,nan,0.01,0.0,1.0,uniform,True,0.004415746635572593,0.0030691327536638835,0.004415746635572593,0.489889871004012,0.49165418765676283,0.0023072906769812107
msd,100,10,8,1001131,0.5,nan,0.01,0.0,1.0,uniform,False,0.018884112282985976,0.018884112282985976,0.006697564444634985,0.48998967395682286,0.48763515293827187,0.0021053748205304146
msd,100,10,9,1001132,0.5,nan,0.01,0.0,1.0,uniform,True,0.00598182961485616,0.004088926696936335,0.00598182961485616,0.4939598240409005,0.49302409537436154,0.0021345000714063644
msd,100,10,10,1001133,0.5,nan,0.01,0.0,1.0,uniform,True,0.007984040047444574,0.007984040047444574,0.004776082017420136,0.49610454637361845,0.49202232076903846,0.002295041922479868
msd,100,10,11,1001134,0.5,nan,0.01,0.0,1.0,uniform,True,0.006851135062735547,0.0025960611100660502,0.006851135062735547,0.49351570465336403,0.4918743916307229,0.0023274580016732216
msd,100,10,12,1001135,0.5,nan,0.01,0.0,1.0,uniform,True,0.007565945437133348,0.007565945437133348,0.004827093575128838,0.489003120470243,0.4942219290837484,0.002511624712496996
msd,100,10,13,1001136,0.5,nan,0.01,0.0,1.0,uniform,True,0.007737986743422076,0.007737986743422076,0.007735062223413081,0.4943353432807823,0.4915600293985324,0.0021491250954568386
msd,100,10,14,1001137,0.5,nan,0.01,0.0,1.0,uniform,False,0.010373471732096073,0.007511531722598386,0.010373471732096073,0.49416101179317257,0.4924501955930886,0.002097375225275755
msd,100,10,15,1001138,0.5,nan,0.01,0.0,1.0,uniform,True,0.008074486673234849,0.008074486673234849,0.004432500287242291,0.4937377359218007,0.4949272110645162,0.0025771670043468475
msd,100,10,16,1001139,0.5,nan,0.01,0.0,1.0,uniform,False,0.011002158386358374,0.011002158386358374,0.006738910444051394,0.4917021197512856,0.49809547958232103,0.00214300025254488
msd,100,10,17,1001140,0.5,nan,0.01,0.0,1.0,uniform,True,0.008046321058434724,0.0038959036879328557,0.008046321058434724,0.49491588229616207,0.49661742540490694,0.002161583863198757
msd,100,10,18,1001141,0.5,nan,0.01,0.0,1.0,uniform,True,0.0068101219808143765,0.0068101219808143765,0.005571339795929331,0.4971680636362396,0.4942357523098609,0.0022588749416172504
msd,100,10,19,1001142,0.5,nan,0.01,0.0,1.0,uniform,False,0.012483072853229915,0.012483072853229915,0.0025730294675708754,0.4898616561874576,0.4894105457298048,0.0021302090026438236
msd,100,10,20,1001143,0.5,nan,0.01,0.0,1.0,uniform,True,0.004667992570726198,0.004667992570726198,0.003302647872920006,0.4978034259183472,0.4935628090236899,0.0022422499023377895
msd,100,10,21,1001144,0.5,nan,0.01,0.0,1.0,uniform,True,0.007607037120495153,0.0025704555718961686,0.007607037120495153,0.5005431895473035,0.4920475952882314,0.002297291997820139
msd,100,10,22,1001145,0.5,nan,0.01,0.0,1.0,uniform,True,0.007945531838684905,0.007945531838684905,0.004152849066513142,0.4900753772995764,0.4973660256573681,0.0022076666355133057
msd,100,10,23,1001146,0.5,nan,0.01,0.0,1.0,uniform,True,0.007837800332922196,0.00597002195325419,0.007837800332922196,0.49596551900035496,0.4951925536264313,0.002237667329609394
msd,100,10,24,1001147,0.5,nan,0.01,0.0,1.0,uniform,True,0.00466913586233908,0.002193675835033493,0.00466913586233908,0.49322378232269753,0.49412482469381763,0.0023963325656950474
msd,100,10,25,1001148,0.5,nan,0.01,0.0,1.0,uniform,True,0.009946620054270605,0.009946620054270605,0.004265500274504619,0.4915942099937114,0.4994964666634126,0.0026692920364439487
msd,100,10,26,1001149,0.5,nan,0.01,0.0,1.0,uniform,True,0.004972099485095638,0.004972099485095638,0.0037658144977196772,0.4934909125499599,0.49271973736990826,0.0024043330922722816
msd,100,10,27,1001150,0.5,nan,0.01,0.0,1.0,uniform,True,0.005325215118586801,0.005325215118586801,0.004349271482666006,0.4901726590906307,0.4964917384278606,0.0024696248583495617
msd,100,10,28,1001151,0.5,nan,0.01,0.0,1.0,uniform,True,0.008166414854192061,0.005552187509032747,0.008166414854192061,0.48978285403669164,0.4954639025088275,0.002286416944116354
msd,100,10,29,1001152,0.5,nan,0.01,0.0,1.0,uniform,True,0.008925596605239394,0.006303419033538926,0.008925596605239394,0.4944550414050095,0.49662732450276215,0.0020872498862445354
msd,100,10,30,1001153,0.5,nan,0.01,0.0,1.0,uniform,True,0.006407735897919542,0.006407735897919542,0.004922152263600543,0.49190474212487123,0.49484761521589404,0.002280124928802252
msd,100,10,31,1001154,0.5,nan,0.01,0.0,1.0,uniform,True,0.0054827223323710705,0.005316396880179042,0.0054827223323710705,0.4948274840295691,0.4936978263680455,0.0021150000393390656
msd,100,10,32,1001155,0.5,nan,0.01,0.0,1.0,uniform,True,0.006126182978080541,0.006126182978080541,0.004719741531050259,0.4965606067613597,0.5005538343473641,0.0022788341157138348
msd,100,10,33,1001156,0.5,nan,0.01,0.0,1.0,uniform,True,0.009188284096035448,0.009188284096035448,0.007906820977731932,0.49315553880417307,0.49590988075062575,0.0022200830280780792
msd,100,10,34,1001157,0.5,nan,0.01,0.0,1.0,uniform,True,0.009435265726453201,0.009435265726453201,0.008032172666590787,0.49656747761363657,0.49144434244986906,0.002087957691401243
msd,100,10,35,1001158,0.5,nan,0.01,0.0,1.0,uniform,True,0.007837814438486468,0.007837814438486468,0.006666213693572176,0.49289029154985325,0.4923273350397233,0.002288416028022766
msd,100,10,36,1001159,0.5,nan,0.01,0.0,1.0,uniform,False,0.01328607903777429,0.005533333683364006,0.01328607903777429,0.4915016026935281,0.4890347799379076,0.002137499861419201
msd,100,10,37,1001160,0.5,nan,0.01,0.0,1.0,uniform,True,0.006882786153819931,0.005938340516753793,0.006882786153819931,0.49762378487864767,0.494749807095953,0.002243584021925926
msd,100,10,38,1001161,0.5,nan,0.01,0.0,1.0,uniform,True,0.008477093169608152,0.008477093169608152,0.006533173069184772,0.4921748442635521,0.4950079154731478,0.0024817921221256256
msd,100,10,39,1001162,0.5,nan,0.01,0.0,1.0,uniform,False,0.010721262601720905,0.009111153550676931,0.010721262601720905,0.49080367143154724,0.4953263620638182,0.0021366667933762074
msd,100,10,40,1001163,0.5,nan,0.01,0.0,1.0,uniform,True,0.00749998081685882,0.006499193321336472,0.00749998081685882,0.4965841602422532,0.49232841690742396,0.0023085828870534897
msd,100,10,41,1001164,0.5,nan,0.01,0.0,1.0,uniform,False,0.011190761188061282,0.011190761188061282,0.004448894980281726,0.49212658513582797,0.49608226036636865,0.0022032922133803368
msd,100,10,42,1001165,0.5,nan,0.01,0.0,1.0,uniform,True,0.008525931047877466,0.005290338214550605,0.008525931047877466,0.4932451233047771,0.49384772938242594,0.0022848746739327908
msd,100,10,43,1001166,0.5,nan,0.01,0.0,1.0,uniform,True,0.004514661463046465,0.0043007816691854606,0.004514661463046465,0.49237484881054816,0.49767527575343107,0.002341541927307844
msd,100,10,44,1001167,0.5,nan,0.01,0.0,1.0,uniform,True,0.009223945847598225,0.009223945847598225,0.002805889659477312,0.4949586123160927,0.4897662944743477,0.0021445415914058685
msd,100,10,45,1001168,0.5,nan,0.01,0.0,1.0,uniform,True,0.004843250962627221,0.0026860822201814627,0.004843250962627221,0.4990525007417305,0.4970957790355995,0.0023698341101408005
msd,100,10,46,1001169,0.5,nan,0.01,0.0,1.0,uniform,False,0.011203711097679148,0.011203711097679148,0.004775589772166078,0.49510719720511787,0.4931929320213479,0.0021670409478247166
msd,100,10,47,1001170,0.5,nan,0.01,0.0,1.0,uniform,True,0.0059887048817687805,0.0059887048817687805,0.003067481321724186,0.49110917317314134,0.4914305320456966,0.0022730003111064434
msd,100,10,48,1001171,0.5,nan,0.01,0.0,1.0,uniform,True,0.009769726782662413,0.004738620134612348,0.009769726782662413,0.4928746203942989,0.49739283453143646,0.002476791851222515
msd,100,10,49,1001172,0.5,nan,0.01,0.0,1.0,uniform,True,0.0037796402124848916,0.0037796402124848916,0.0030545502647537637,0.49650502199647784,0.49239520109255736,0.0022669583559036255
msd,100,10,50,1001173,0.5,nan,0.01,0.0,1.0,uniform,True,0.009241334016662162,0.009241334016662162,0.002915213909400638,0.4946007128064087,0.4968197311839307,0.002353459130972624
msd,100,10,51,1001174,0.5,nan,0.01,0.0,1.0,uniform,True,0.00922786662431957,0.006444424374492996,0.00922786662431957,0.49874178542084746,0.4963726626299401,0.002073375042527914
msd,100,10,52,1001175,0.5,nan,0.01,0.0,1.0,uniform,True,0.00927033370781849,0.00927033370781849,0.003151882899013192,0.49207608881032217,0.4966599942784881,0.0021186666563153267
msd,100,10,53,1001176,0.5,nan,0.01,0.0,1.0,uniform,True,0.003636789187719758,0.0018275329248449435,0.003636789187719758,0.49817015555590943,0.4917673803007086,0.002402583137154579
msd,100,10,54,1001177,0.5,nan,0.01,0.0,1.0,uniform,False,0.010361451716966952,0.006580482896741513,0.010361451716966952,0.49561022990038817,0.4878186403240796,0.0020630829967558384
msd,100,10,55,1001178,0.5,nan,0.01,0.0,1.0,uniform,True,0.0064780863576065495,0.0036849236736656854,0.0064780863576065495,0.49129231379854305,0.4941488786135266,0.002406707964837551
msd,100,10,56,1001179,0.5,nan,0.01,0.0,1.0,uniform,True,0.006753461153307827,0.006753461153307827,0.004148326148408654,0.49537379066206183,0.4931133339366893,0.002227500081062317
msd,100,10,57,1001180,0.5,nan,0.01,0.0,1.0,uniform,False,0.011153413690141445,0.0023918306073997253,0.011153413690141445,0.4921239776903925,0.49474763674178246,0.002217582892626524
msd,100,10,58,1001181,0.5,nan,0.01,0.0,1.0,uniform,True,0.006787574385226036,0.006787574385226036,0.004593957360251311,0.4956504708986522,0.49858028913950353,0.002246249932795763
msd,100,10,59,1001182,0.5,nan,0.01,0.0,1.0,uniform,True,0.008755235362801594,0.006912392007371704,0.008755235362801594,0.49699692336891144,0.4901813192858783,0.002202459145337343
msd,100,10,60,1001183,0.5,nan,0.01,0.0,1.0,uniform,False,0.010509935037666562,0.010509935037666562,0.01044981613607282,0.49537836734334234,0.489087228909245,0.002061625011265278
msd,100,10,61,1001184,0.5,nan,0.01,0.0,1.0,uniform,True,0.006971940002225452,0.006971940002225452,0.004027980985323143,0.49887623108273216,0.4947849945606172,0.002248459029942751
msd,100,10,62,1001185,0.5,nan,0.01,0.0,1.0,uniform,True,0.007994436378049807,0.003950250576691627,0.007994436378049807,0.4973860309055099,0.4934250578769916,0.0021915831603109837
msd,100,10,63,1001186,0.5,nan,0.01,0.0,1.0,uniform,False,0.013190183596942018,0.005754096013622978,0.013190183596942018,0.49501889027676516,0.49875718942907354,0.002353208139538765
msd,100,10,64,1001187,0.5,nan,0.01,0.0,1.0,uniform,True,0.007047267777297694,0.0069837929013187305,0.007047267777297694,0.4948884203130723,0.49492847779693605,0.0023795003071427345
msd,100,10,65,1001188,0.5,nan,0.01,0.0,1.0,uniform,True,0.0043829635858992355,0.004032575004488392,0.0043829635858992355,0.4983254307105204,0.4955443514544887,0.002396583091467619
msd,100,10,66,1001189,0.5,nan,0.01,0.0,1.0,uniform,True,0.008178907737936059,0.008178907737936059,0.006375536900999623,0.49408155444128354,0.4887152198387403,0.0022328332997858524
msd,100,10,67,1001190,0.5,nan,0.01,0.0,1.0,uniform,True,0.006310384265822866,0.006310384265822866,0.002659147981952714,0.49946340989890337,0.49263496085250935,0.002197875175625086
msd,100,10,68,1001191,0.5,nan,0.01,0.0,1.0,uniform,True,0.0057319380221947935,0.0029093948467167063,0.0057319380221947935,0.4920807967781266,0.49388249897940734,0.002301374915987253
msd,100,10,69,1001192,0.5,nan,0.01,0.0,1.0,uniform,True,0.005516490075263836,0.004044600605981941,0.005516490075263836,0.49237734232563185,0.48609424235620674,0.0027435417287051678
msd,100,10,70,1001193,0.5,nan,0.01,0.0,1.0,uniform,True,0.004981494424922628,0.0046424635479634935,0.004981494424922628,0.4959724170954236,0.48798641393088676,0.0027562500908970833
msd,100,10,71,1001194,0.5,nan,0.01,0.0,1.0,uniform,True,0.008061791804743701,0.004231326145052672,0.008061791804743701,0.4987795002691792,0.49394854995520626,0.0023033330217003822
msd,100,10,72,1001195,0.5,nan,0.01,0.0,1.0,uniform,True,0.007541755168482711,0.006486528795239865,0.007541755168482711,0.490330162026251,0.4938537232992128,0.0023460001684725285
msd,100,10,73,1001196,0.5,nan,0.01,0.0,1.0,uniform,True,0.009663383425229655,0.009663383425229655,0.007003411331497789,0.49519458885230816,0.49055829523747907,0.002782125025987625
msd,100,10,74,1001197,0.5,nan,0.01,0.0,1.0,uniform,False,0.011780012131250017,0.00309336127919152,0.011780012131250017,0.49485817695251655,0.4962018732487281,0.0029831668362021446
msd,100,10,75,1001198,0.5,nan,0.01,0.0,1.0,uniform,True,0.005025755392447373,0.005025755392447373,0.0027320835575411206,0.4903051134100909,0.4916783888417577,0.0024094171822071075
msd,100,10,76,1001199,0.5,nan,0.01,0.0,1.0,uniform,True,0.00944689616992983,0.00944689616992983,0.005693539274914783,0.49336124820662847,0.4925659551728688,0.00248549971729517
msd,100,10,77,1001200,0.5,nan,0.01,0.0,1.0,uniform,True,0.00796926419304761,0.003686062055499817,0.00796926419304761,0.4949256939794029,0.49747138903046145,0.002768374979496002
msd,100,10,78,1001201,0.5,nan,0.01,0.0,1.0,uniform,False,0.013954260540037122,0.013954260540037122,0.003996118631542422,0.4974981006343935,0.49612274658383687,0.0022651669569313526
msd,100,10,79,1001202,0.5,nan,0.01,0.0,1.0,uniform,True,0.009543028660536856,0.009543028660536856,0.008661734073654004,0.4928925434198606,0.4959059425650114,0.002411582972854376
msd,100,10,80,1001203,0.5,nan,0.01,0.0,1.0,uniform,False,0.012608910069732915,0.012608910069732915,0.005365526500834494,0.4962841051069789,0.49167364561079085,0.002713249996304512
msd,100,10,81,1001204,0.5,nan,0.01,0.0,1.0,uniform,True,0.006072162512889889,0.006072162512889889,0.004960594317099165,0.49630588453278013,0.4940801515578445,0.0023605842143297195
msd,100,10,82,1001205,0.5,nan,0.01,0.0,1.0,uniform,False,0.010783735990949506,0.010783735990949506,0.008858687563229384,0.4941424852909385,0.4919281935133747,0.0022176671773195267
msd,100,10,83,1001206,0.5,nan,0.01,0.0,1.0,uniform,True,0.00938136719074023,0.00938136719074023,0.006606528291549396,0.5000725632873204,0.4922879697373399,0.0026203333400189877
msd,100,10,84,1001207,0.5,nan,0.01,0.0,1.0,uniform,True,0.007263721529873923,0.002941180142178923,0.007263721529873923,0.49615701053320715,0.49621612941751175,0.0031802919693291187
msd,100,10,85,1001208,0.5,nan,0.01,0.0,1.0,uniform,True,0.004811934638811022,0.0028616098018314218,0.004811934638811022,0.49662337173418286,0.49698987419915963,0.002301833126693964
msd,100,10,86,1001209,0.5,nan,0.01,0.0,1.0,uniform,True,0.008482152549855737,0.008482152549855737,0.008208121750754138,0.49536190792338664,0.4950664667944762,0.003052209038287401
msd,100,10,87,1001210,0.5,nan,0.01,0.0,1.0,uniform,True,0.004763403167611313,0.004763403167611313,0.002911140020113945,0.49459238262587146,0.4951019514088005,0.0024261251091957092
msd,100,10,88,1001211,0.5,nan,0.01,0.0,1.0,uniform,True,0.0054538807338057604,0.0054538807338057604,0.005175042920717521,0.49824290873533567,0.49933826816714383,0.003187333233654499
msd,100,10,89,1001212,0.5,nan,0.01,0.0,1.0,uniform,False,0.012532986051556949,0.004395623493248291,0.012532986051556949,0.49295130851667557,0.49334755053809287,0.0024634161964058876
msd,100,10,90,1001213,0.5,nan,0.01,0.0,1.0,uniform,True,0.008159825082437955,0.006346438040382152,0.008159825082437955,0.495690666190174,0.4961479647128735,0.002800583839416504
msd,100,10,91,1001214,0.5,nan,0.01,0.0,1.0,uniform,False,0.014792381572051538,0.014792381572051538,0.00756182997861643,0.4961156389818192,0.4936235569500168,0.0025969590060412884
msd,100,10,92,1001215,0.5,nan,0.01,0.0,1.0,uniform,True,0.006911958237365179,0.006911958237365179,0.0047324365050828154,0.4930017847608148,0.4967327556866564,0.0024368749000132084
msd,100,10,93,1001216,0.5,nan,0.01,0.0,1.0,uniform,False,0.010510476491864595,0.0018402882620877081,0.010510476491864595,0.4938095869083464,0.49090498337759675,0.0023803338408470154
msd,100,10,94,1001217,0.5,nan,0.01,0.0,1.0,uniform,False,0.012874742558386276,0.0027406938391372204,0.012874742558386276,0.49799495417245243,0.4931499451372402,0.0029009170830249786
msd,100,10,95,1001218,0.5,nan,0.01,0.0,1.0,uniform,True,0.00932284354475138,0.00932284354475138,0.0030864916124996866,0.4875349330223998,0.4917349027038411,0.00247466703876853
msd,100,10,96,1001219,0.5,nan,0.01,0.0,1.0,uniform,True,0.005166414268065855,0.005166414268065855,0.0036027716401184073,0.49513606474052996,0.4949475839645689,0.0029870830476284027
msd,100,10,97,1001220,0.5,nan,0.01,0.0,1.0,uniform,True,0.007448975449092177,0.004932263182942265,0.007448975449092177,0.49883170769183227,0.49892746758791295,0.0027733747847378254
msd,100,10,98,1001221,0.5,nan,0.01,0.0,1.0,uniform,True,0.009149387967595513,0.009149387967595513,0.006676520670883868,0.49158004518753057,0.4946273716869056,0.0023088338784873486
msd,100,10,99,1001222,0.5,nan,0.01,0.0,1.0,uniform,True,0.005297009566174016,0.004136987347761412,0.005297009566174016,0.4951275331711494,0.4936541532316265,0.003297707997262478
msd,100,20,0,1002123,0.5,nan,0.01,0.0,1.0,uniform,True,0.009400342266825679,0.009400342266825679,0.003913588771301324,0.49638601105140007,0.5007198557804721,0.003205833025276661
msd,100,20,1,1002124,0.5,nan,0.01,0.0,1.0,uniform,True,0.005036118438292769,0.005036118438292769,0.002965383543057587,0.4950501057217802,0.4943050846088974,0.0036834576167166233
msd,100,20,2,1002125,0.5,nan,0.01,0.0,1.0,uniform,True,0.00624212762186005,0.00624212762186005,0.0032817650147902167,0.5003075700219944,0.4971957960958882,0.0031974581070244312
msd,100,20,3,1002126,0.5,nan,0.01,0.0,1.0,uniform,True,0.006843868131825359,0.006843868131825359,0.004463179931263439,0.49656236179325786,0.4964987509418517,0.0038477908819913864
msd,100,20,4,1002127,0.5,nan,0.01,0.0,1.0,uniform,True,0.00693933086834414,0.00693933086834414,0.004301388657145522,0.49692942102911236,0.49692544615456463,0.0031647905707359314
msd,100,20,5,1002128,0.5,nan,0.01,0.0,1.0,uniform,True,0.009963406677407749,0.0044538287509353625,0.009963406677407749,0.49771433901014606,0.4980085858120144,0.004218666348606348
msd,100,20,6,1002129,0.5,nan,0.01,0.0,1.0,uniform,True,0.008879922174738375,0.004704686148842063,0.008879922174738375,0.49638798448661997,0.4966792986304573,0.0028746668249368668
msd,100,20,7,1002130,0.5,nan,0.01,0.0,1.0,uniform,True,0.006222487700685675,0.004098210609683017,0.006222487700685675,0.49798598650960696,0.4959913959601584,0.0032601249404251575
msd,100,20,8,1002131,0.5,nan,0.01,0.0,1.0,uniform,True,0.0065773580402147536,0.0065773580402147536,0.004414671844314544,0.4954464209539514,0.49573722705171797,0.002917042002081871
msd,100,20,9,1002132,0.5,nan,0.01,0.0,1.0,uniform,True,0.008011023751557433,0.005582602913892787,0.008011023751557433,0.4951243009506099,0.4997054112041183,0.0033650826662778854
msd,100,20,10,1002133,0.5,nan,0.01,0.0,1.0,uniform,True,0.004667537740384697,0.004347131641087798,0.004667537740384697,0.49698878504530475,0.49531027592687504,0.0030538751743733883
msd,100,20,11,1002134,0.5,nan,0.01,0.0,1.0,uniform,True,0.008699265054895211,0.006288608958503805,0.008699265054895211,0.49555277907385864,0.4977859754995512,0.002994624897837639
msd,100,20,12,1002135,0.5,nan,0.01,0.0,1.0,uniform,True,0.006642590218172484,0.005569778389023394,0.006642590218172484,0.4986576688269244,0.49666946777529275,0.0029402500949800014
msd,100,20,13,1002136,0.5,nan,0.01,0.0,1.0,uniform,True,0.005913215616882017,0.005913215616882017,0.005524082995263746,0.4971959440333375,0.4970458675612526,0.0028315000236034393
msd,100,20,14,1002137,0.5,nan,0.01,0.0,1.0,uniform,True,0.0069236544573227365,0.00541214948989982,0.0069236544573227365,0.4973080010497442,0.4961053062937602,0.0034633753821253777
msd,100,20,15,1002138,0.5,nan,0.01,0.0,1.0,uniform,True,0.005913390501792182,0.005590742531042414,0.005913390501792182,0.4986314219487511,0.5000002960588101,0.0029375413432717323
msd,100,20,16,1002139,0.5,nan,0.01,0.0,1.0,uniform,True,0.0053602593073792115,0.0053602593073792115,0.0053153531158555145,0.4989743354038391,0.49727827826641924,0.00288562523201108
msd,100,20,17,1002140,0.5,nan,0.01,0.0,1.0,uniform,True,0.005338213882522869,0.004814090098117896,0.005338213882522869,0.49569121954702305,0.4988818561808567,0.0028685838915407658
msd,100,20,18,1002141,0.5,nan,0.01,0.0,1.0,uniform,False,0.01016097951734285,0.003598120552021855,0.01016097951734285,0.49757346947854103,0.4972206130139263,0.003322250209748745
msd,100,20,19,1002142,0.5,nan,0.01,0.0,1.0,uniform,True,0.005984807899189815,0.005984807899189815,0.00505779058200484,0.49684716571302384,0.498245808484993,0.0027971668168902397
msd,100,20,20,1002143,0.5,nan,0.01,0.0,1.0,uniform,True,0.006189169740387357,0.005543882741770145,0.006189169740387357,0.4964494771417422,0.49795629574575645,0.0031746672466397285
msd,100,20,21,1002144,0.5,nan,0.01,0.0,1.0,uniform,True,0.007355345786868472,0.007355345786868472,0.0035066097498923088,0.4942855872002505,0.4997150179149798,0.0029738331213593483
msd,100,20,22,1002145,0.5,nan,0.01,0.0,1.0,uniform,True,0.006412675546190738,0.004324565967233296,0.006412675546190738,0.4974527800962395,0.49625760617552417,0.002801625058054924
