risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,stage_improvement,stage_relative_improvement,stage_termination_reason,continuation_stop_reason,residual_norm,objective,eta,regret1,regret2,theta1,theta2
msd,250,20,2502124,0.5,nan,0.1,0.02,15.0,0.5,500,16,0.001,100,100,full_batch,0,0,0,False,nan,nan,max_iter,,0.027141139126649835,0.00036832071654608126,0.004366735011059386,0.003089684354766087,0.004366735011059386,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,15.0,0.5,500,16,0.001,100,100,full_batch,0,100,100,False,nan,nan,max_iter,,0.0015148071500643554,1.1473203509430472e-06,0.004111263722067382,0.00301770657260525,0.004111263722067382,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,15.0,0.5,500,16,0.001,100,100,full_batch,0,200,200,False,nan,nan,max_iter,,0.00043294175994945157,9.371928375406427e-08,0.0041011034114696865,0.0030145683168551485,0.0041011034114696865,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,15.0,0.5,500,16,0.001,100,100,full_batch,0,300,300,False,nan,nan,max_iter,,0.00016650771912978825,1.3862410264902226e-08,0.0040986701336021,0.0030138157876170024,0.0040986701336021,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,15.0,0.5,500,16,0.001,100,100,full_batch,0,400,400,False,nan,nan,max_iter,,7.46575189941204e-05,2.786872571178724e-09,0.004097849073832038,0.0030135621169864457,0.004097849073832038,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,15.0,0.5,500,16,0.001,100,100,full_batch,0,500,500,False,nan,nan,max_iter,,3.6916957103040184e-05,6.814308608738546e-10,0.004097518183398263,0.0030134565806151925,0.004097518183398263,nan,nan
msd,250,20,2502124,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,0,500,False,0.00036664888949961005,0.08948072298620796,max_iter,,0.018577321148500928,0.0001725584305272699,0.00409751818339793,0.003013456580615137,0.00409751818339793,nan,nan
msd,250,20,2502124,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,100,600,False,0.00036664888949961005,0.08948072298620796,max_iter,,0.01491045958815851,0.00011116090256505403,0.0039762920591445705,0.002967169367928457,0.0039762920591445705,nan,nan
msd,250,20,2502124,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,200,700,False,0.00036664888949961005,0.08948072298620796,max_iter,,0.013532124828702346,9.155920118979125e-05,0.00393045479685622,0.0029490773512509394,0.00393045479685622,nan,nan
msd,250,20,2502124,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,300,800,False,0.00036664888949961005,0.08948072298620796,max_iter,,0.01256433652237704,7.893127612376878e-05,0.0038979979954372745,0.002936334310159272,0.0038979979954372745,nan,nan
msd,250,20,2502124,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,400,900,False,0.00036664888949961005,0.08948072298620796,max_iter,,0.011804343344119776,6.967126089293242e-05,0.003872118133628255,0.0029263179069154432,0.003872118133628255,nan,nan
msd,250,20,2502124,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,500,1000,False,0.00036664888949961005,0.08948072298620796,max_iter,,0.01117435570921999,6.24331127580887e-05,0.0038506133188331293,0.0029181047737044663,0.0038506133188331293,nan,nan
msd,250,20,2502124,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,600,1100,False,0.00036664888949961005,0.08948072298620796,max_iter,,0.01063486767644349,5.6550205247731285e-05,0.0038321504928962025,0.002911272732482928,0.0038321504928962025,nan,nan
msd,250,20,2502124,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,700,1200,False,0.00036664888949961005,0.08948072298620796,max_iter,,0.010162638950106835,5.163961521511428e-05,0.0038159566185631544,0.0029053590623608905,0.0038159566185631544,nan,nan
msd,250,20,2502124,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,800,1300,False,0.00036664888949961005,0.08948072298620796,max_iter,,0.009742672807252961,4.7459836714593153e-05,0.00380153149676421,0.002900093718178176,0.00380153149676421,nan,nan
msd,250,20,2502124,0.5,nan,0.03,0.01,12.0,0.5,1500,16,0.001,100,100,full_batch,1,900,1400,False,0.00036664888949961005,0.08948072298620796,max_iter,,0.009364651477610593,4.384834864855713e-05,0.0037884806288309147,0.002895349917618417,0.0037884806288309147,nan,nan
