risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,stage_improvement,stage_relative_improvement,stage_termination_reason,continuation_stop_reason,residual_norm,objective,eta,regret1,regret2,theta1,theta2
msd,250,20,2502125,0.5,nan,0.01,0.005,15.0,0.5,1500,16,0.001,100,100,full_batch,2,0,2000,False,0.00024217251291125397,0.10040619920574742,max_iter,,0.0160716184858179,0.0001291484603768418,0.002411927897151278,0.0020368013722880662,0.002411927897151278,nan,nan
msd,250,20,2502125,0.5,nan,0.01,0.005,15.0,0.5,1500,16,0.001,100,100,full_batch,2,100,2100,False,0.00024217251291125397,0.10040619920574742,max_iter,,0.015180732922844064,0.00011522732603736083,0.002344794341201162,0.0019984345183473584,0.002344794341201162,nan,nan
msd,250,20,2502125,0.5,nan,0.01,0.005,15.0,0.5,1500,16,0.001,100,100,full_batch,2,200,2200,False,0.00024217251291125397,0.10040619920574742,max_iter,,0.014803647864220951,0.00010957399504392677,0.0023167632272675376,0.0019826905377094417,0.0023167632272675376,nan,nan
msd,250,20,2502125,0.5,nan,0.01,0.005,15.0,0.5,1500,16,0.001,100,100,full_batch,2,300,2300,False,0.00024217251291125397,0.10040619920574742,max_iter,,0.014521751740466302,0.00010544063680586804,0.0022959509043397053,0.0019714486882991267,0.0022959509043397053,nan,nan
msd,250,20,2502125,0.5,nan,0.01,0.005,15.0,0.5,1500,16,0.001,100,100,full_batch,2,400,2400,False,0.00024217251291125397,0.10040619920574742,max_iter,,0.014289080048898369,0.00010208890432191271,0.002278871337981825,0.0019621360368664575,0.002278871337981825,nan,nan
msd,250,20,2502125,0.5,nan,0.01,0.005,15.0,0.5,1500,16,0.001,100,100,full_batch,2,500,2500,False,0.00024217251291125397,0.10040619920574742,max_iter,,0.014087810411503789,9.923320109523727e-05,0.002264089537084346,0.001954153420619331,0.002264089537084346,nan,nan
msd,250,20,2502125,0.5,nan,0.01,0.005,15.0,0.5,1500,16,0.001,100,100,full_batch,2,600,2600,False,0.00024217251291125397,0.10040619920574742,max_iter,,0.013908802632171095,9.672739533034478e-05,0.002250937039152634,0.0019470497474658455,0.002250937039152634,nan,nan
msd,250,20,2502125,0.5,nan,0.01,0.005,15.0,0.5,1500,16,0.001,100,100,full_batch,2,700,2700,False,0.00024217251291125397,0.10040619920574742,max_iter,,0.013746629085492823,9.448490560705862e-05,0.0022390847798952063,0.0019406314210180797,0.0022390847798952063,nan,nan
msd,250,20,2502125,0.5,nan,0.01,0.005,15.0,0.5,1500,16,0.001,100,100,full_batch,2,800,2800,False,0.00024217251291125397,0.10040619920574742,max_iter,,0.013597755321374834,9.24494748899888e-05,0.0022283249470623767,0.0019347374834718933,0.0022283249470623767,nan,nan
msd,250,20,2502125,0.5,nan,0.01,0.005,15.0,0.5,1500,16,0.001,100,100,full_batch,2,900,2900,False,0.00024217251291125397,0.10040619920574742,max_iter,,0.013459727885200255,9.058213737181865e-05,0.0022183760018787413,0.0019292304295030482,0.0022183760018787413,nan,nan
msd,250,20,2502125,0.5,nan,0.01,0.005,15.0,0.5,1500,16,0.001,100,100,full_batch,2,1000,3000,False,0.00024217251291125397,0.10040619920574742,max_iter,,0.013330761685246604,8.885460355441944e-05,0.0022090997785459976,0.001924056463906143,0.0022090997785459976,nan,nan
msd,250,20,2502125,0.5,nan,0.01,0.005,15.0,0.5,1500,16,0.001,100,100,full_batch,2,1100,3100,False,0.00024217251291125397,0.10040619920574742,max_iter,,0.013209510117009325,8.724557876568586e-05,0.002200379136288344,0.0019191926735136478,0.002200379136288344,nan,nan
msd,250,20,2502125,0.5,nan,0.01,0.005,15.0,0.5,1500,16,0.001,100,100,full_batch,2,1200,3200,False,0.00024217251291125397,0.10040619920574742,max_iter,,0.01309492780177983,8.573856706691316e-05,0.00219213879557123,0.001914633309479219,0.00219213879557123,nan,nan
msd,250,20,2502125,0.5,nan,0.01,0.005,15.0,0.5,1500,16,0.001,100,100,full_batch,2,1300,3300,False,0.00024217251291125397,0.10040619920574742,max_iter,,0.012986184054219918,8.432048814503784e-05,0.002184318938244223,0.0019102996353836388,0.002184318938244223,nan,nan
msd,250,20,2502125,0.5,nan,0.01,0.005,15.0,0.5,1500,16,0.001,100,100,full_batch,2,1400,3400,False,0.00024217251291125397,0.10040619920574742,max_iter,,0.012882605892428354,8.298076728981486e-05,0.00217687110321374,0.001906166679827348,0.00217687110321374,nan,nan
msd,250,20,2502125,0.5,nan,0.01,0.005,15.0,0.5,1500,16,0.001,100,100,full_batch,2,1500,3500,False,0.00024217251291125397,0.10040619920574742,max_iter,,0.012783639128064843,8.171071467829522e-05,0.0021697553842398576,0.0019021978958001506,0.0021697553842398576,nan,nan
msd,250,20,2502125,0.5,nan,0.003,0.002,10.0,0.5,1000,16,0.001,100,100,full_batch,3,0,3500,False,9.724900927143842e-05,0.044820264061936274,max_iter,,0.018492479458911644,0.00017098589826913455,0.0021697553842397466,0.0019021978958001506,0.0021697553842397466,nan,nan
msd,250,20,2502125,0.5,nan,0.003,0.002,10.0,0.5,1000,16,0.001,100,100,full_batch,3,100,3600,False,9.724900927143842e-05,0.044820264061936274,max_iter,,0.018267303980610237,0.0001668471973600093,0.0021399537378966604,0.0018847787076564093,0.0021399537378966604,nan,nan
msd,250,20,2502125,0.5,nan,0.003,0.002,10.0,0.5,1000,16,0.001,100,100,full_batch,3,200,3700,False,9.724900927143842e-05,0.044820264061936274,max_iter,,0.018168734680999266,0.00016505145995427276,0.0021268616850283473,0.0018773489512277086,0.0021268616850283473,nan,nan
msd,250,20,2502125,0.5,nan,0.003,0.002,10.0,0.5,1000,16,0.001,100,100,full_batch,3,300,3800,False,9.724900927143842e-05,0.044820264061936274,max_iter,,0.018093687435110684,0.00016369076249974114,0.0021168754520401456,0.0018716901540096198,0.0021168754520401456,nan,nan
msd,250,20,2502125,0.5,nan,0.003,0.002,10.0,0.5,1000,16,0.001,100,100,full_batch,3,400,3900,False,9.724900927143842e-05,0.044820264061936274,max_iter,,0.018030826943256306,0.00016255536012882877,0.002108421943876837,0.0018669548506486944,0.002108421943876837,nan,nan
msd,250,20,2502125,0.5,nan,0.003,0.002,10.0,0.5,1000,16,0.001,100,100,full_batch,3,500,4000,False,9.724900927143842e-05,0.044820264061936274,max_iter,,0.017975754693052466,0.00016156387839239887,0.0021009531519457503,0.0018627941082192678,0.0021009531519457503,nan,nan
msd,250,20,2502125,0.5,nan,0.003,0.002,10.0,0.5,1000,16,0.001,100,100,full_batch,3,600,4100,False,9.724900927143842e-05,0.044820264061936274,max_iter,,0.017926213334308688,0.00016067456225357332,0.0020942865969210134,0.0018590382042781295,0.0020942865969210134,nan,nan
msd,250,20,2502125,0.5,nan,0.003,0.002,10.0,0.5,1000,16,0.001,100,100,full_batch,3,700,4200,False,9.724900927143842e-05,0.044820264061936274,max_iter,,0.017880861511434663,0.00015986260419555276,0.0020882129908043057,0.001855632395193707,0.0020882129908043057,nan,nan
msd,250,20,2502125,0.5,nan,0.003,0.002,10.0,0.5,1000,16,0.001,100,100,full_batch,3,800,4300,False,9.724900927143842e-05,0.044820264061936274,max_iter,,0.01783882517016851,0.00015911184172591878,0.002082608112786266,0.0018525048425054869,0.002082608112786266,nan,nan
msd,250,20,2502125,0.5,nan,0.003,0.002,10.0,0.5,1000,16,0.001,100,100,full_batch,3,900,4400,False,9.724900927143842e-05,0.044820264061936274,max_iter,,0.01779949719552427,0.0001584110502067382,0.0020773859242610992,0.0018495742279403538,0.0020773859242610992,nan,nan
msd,250,20,2502125,0.5,nan,0.003,0.002,10.0,0.5,1000,16,0.001,100,100,full_batch,3,1000,4500,False,9.724900927143842e-05,0.044820264061936274,max_iter,,0.01776243558484108,0.0001577520589528143,0.002072506374968419,0.0018467921030494994,0.002072506374968419,nan,nan
msd,250,20,2502125,0.5,nan,0.001,0.001,5.0,0.5,1000,16,0.001,100,100,full_batch,4,0,4500,False,3.8371847580487284e-05,0.01851470665853657,max_iter,,0.019334108106169784,0.00018690386813053006,0.00207250637496853,0.0018467921030494994,0.00207250637496853,nan,nan
msd,250,20,2502125,0.5,nan,0.001,0.001,5.0,0.5,1000,16,0.001,100,100,full_batch,4,100,4600,False,3.8371847580487284e-05,0.01851470665853657,max_iter,,0.01925554391388922,0.0001853879857098581,0.0020603240044088644,0.0018398827183505606,0.0020603240044088644,nan,nan
msd,250,20,2502125,0.5,nan,0.001,0.001,5.0,0.5,1000,16,0.001,100,100,full_batch,4,200,4700,False,3.8371847580487284e-05,0.01851470665853657,max_iter,,0.01922092463792593,0.00018472197196841403,0.0020551079229768066,0.0018368231137594337,0.0020551079229768066,nan,nan
msd,250,20,2502125,0.5,nan,0.001,0.001,5.0,0.5,1000,16,0.001,100,100,full_batch,4,300,4800,False,3.8371847580487284e-05,0.01851470665853657,max_iter,,0.019194470392478808,0.0001842138468238728,0.0020511959376330324,0.0018344795865579133,0.0020511959376330324,nan,nan
msd,250,20,2502125,0.5,nan,0.001,0.001,5.0,0.5,1000,16,0.001,100,100,full_batch,4,400,4900,False,3.8371847580487284e-05,0.01851470665853657,max_iter,,0.019172246309304156,0.0001837875142723134,0.002047970831987822,0.0018325072619885252,0.002047970831987822,nan,nan
msd,250,20,2502125,0.5,nan,0.001,0.001,5.0,0.5,1000,16,0.001,100,100,full_batch,4,500,5000,False,3.8371847580487284e-05,0.01851470665853657,max_iter,,0.01915272545401605,0.00018341344615845713,0.002045137371189276,0.0018307722827679562,0.002045137371189276,nan,nan
msd,250,20,2502125,0.5,nan,0.001,0.001,5.0,0.5,1000,16,0.001,100,100,full_batch,4,600,5100,False,3.8371847580487284e-05,0.01851470665853657,max_iter,,0.01913512416220412,0.000183076488351484,0.002042582106153601,0.0018291739940826113,0.002042582106153601,nan,nan
msd,250,20,2502125,0.5,nan,0.001,0.001,5.0,0.5,1000,16,0.001,100,100,full_batch,4,700,5200,False,3.8371847580487284e-05,0.01851470665853657,max_iter,,0.019118976749187083,0.00018276763596797814,0.0020402376151233415,0.001827706510790339,0.0020402376151233415,nan,nan
msd,250,20,2502125,0.5,nan,0.001,0.001,5.0,0.5,1000,16,0.001,100,100,full_batch,4,800,5300,False,3.8371847580487284e-05,0.01851470665853657,max_iter,,0.01910397975343267,0.0001824810212097827,0.0020380599591829918,0.0018263436151185752,0.0020380599591829918,nan,nan
msd,250,20,2502125,0.5,nan,0.001,0.001,5.0,0.5,1000,16,0.001,100,100,full_batch,4,900,5400,False,3.8371847580487284e-05,0.01851470665853657,max_iter,,0.019089922383103478,0.0001822125682964576,0.002036036999222557,0.0018250661840890081,0.002036036999222557,nan,nan
msd,250,20,2502125,0.5,nan,0.001,0.001,5.0,0.5,1000,16,0.001,100,100,full_batch,4,1000,5500,False,3.8371847580487284e-05,0.01851470665853657,max_iter,,0.01907665116746746,0.00018195930988261882,0.002034134527387932,0.0018238602925609304,0.002034134527387932,nan,nan
msd,250,20,2502125,0.5,nan,0.0003,0.0005,4.0,0.5,1000,16,0.001,100,100,full_batch,5,0,5500,False,2.31715308081637e-05,0.011391346293068764,stagnation,,0.019543747573218445,0.00019097903460284094,0.0020341345273878764,0.0018238602925610414,0.0020341345273878764,nan,nan
msd,250,20,2502125,0.5,nan,0.0003,0.0005,4.0,0.5,1000,16,0.001,100,100,full_batch,5,100,5600,False,2.31715308081637e-05,0.011391346293068764,stagnation,,0.019484622589406222,0.00018982525872579962,0.002026230329510381,0.001819289059434348,0.002026230329510381,nan,nan
msd,250,20,2502125,0.5,nan,0.0003,0.0005,4.0,0.5,1000,16,0.001,100,100,full_batch,5,200,5700,False,2.31715308081637e-05,0.011391346293068764,stagnation,,0.019459149502728205,0.00018932924968476366,0.002022743787579606,0.0018172917260769195,0.002022743787579606,nan,nan
msd,250,20,2502125,0.5,nan,0.0003,0.0005,4.0,0.5,1000,16,0.001,100,100,full_batch,5,300,5800,False,2.31715308081637e-05,0.011391346293068764,stagnation,,0.019439917295762204,0.00018895519223303725,0.0020200781609182594,0.0018157729274514423,0.0020200781609182594,nan,nan
msd,250,20,2502125,0.5,nan,0.0003,0.0005,4.0,0.5,1000,16,0.001,100,100,full_batch,5,400,5900,False,2.31715308081637e-05,0.011391346293068764,stagnation,,0.019423912189242495,0.00018864418236770158,0.00201783785435361,0.001814502131884721,0.00201783785435361,nan,nan
msd,250,20,2502125,0.5,nan,0.0003,0.0005,4.0,0.5,1000,16,0.001,100,100,full_batch,5,500,6000,False,2.31715308081637e-05,0.011391346293068764,stagnation,,0.019409964959175168,0.00018837336985820394,0.002015869344527854,0.0018133898540166893,0.002015869344527854,nan,nan
msd,250,20,2502125,0.5,nan,0.0003,0.0005,4.0,0.5,1000,16,0.001,100,100,full_batch,5,600,6100,False,2.31715308081637e-05,0.011391346293068764,stagnation,,0.019397475721679054,0.00018813103218656417,0.0020140938336684067,0.0018123901558909083,0.0020140938336684067,nan,nan
msd,250,20,2502125,0.5,nan,0.0003,0.0005,4.0,0.5,1000,16,0.001,100,100,full_batch,5,700,6200,False,2.31715308081637e-05,0.011391346293068764,stagnation,,0.019386088143126742,0.00018791020674653963,0.002012469768459868,0.0018114774925910293,0.002012469768459868,nan,nan
msd,250,20,2502125,0.5,nan,0.0003,0.0005,4.0,0.5,1000,16,0.001,100,100,full_batch,5,800,6300,False,2.31715308081637e-05,0.011391346293068764,stagnation,,0.019375570126997477,0.0001877063588730985,0.002010962996579768,0.001810634422514945,0.002010962996579768,nan,nan
msd,250,20,2502125,0.5,nan,0.0001,0.0002,2.0,0.5,1000,16,0.001,100,100,full_batch,6,0,6300,True,7.899310390635517e-06,0.003928123194743319,stagnation,stage_stagnation,0.01945226121301657,0.00018919523314971448,0.0020109629965799902,0.0018106344225147786,0.0020109629965799902,nan,nan
msd,250,20,2502125,0.5,nan,0.0001,0.0002,2.0,0.5,1000,16,0.001,100,100,full_batch,6,100,6400,True,7.899310390635517e-06,0.003928123194743319,stagnation,stage_stagnation,0.019421225410468427,0.00018859199822211225,0.0020075658932305895,0.0018082586312004878,0.0020075658932305895,nan,nan
msd,250,20,2502125,0.5,nan,0.0001,0.0002,2.0,0.5,1000,16,0.001,100,100,full_batch,6,200,6500,True,7.899310390635517e-06,0.003928123194743319,stagnation,stage_stagnation,0.01940728389207854,0.0001883213340338656,0.002006055839163301,0.0018071858279499198,0.002006055839163301,nan,nan
msd,250,20,2502125,0.5,nan,0.0001,0.0002,2.0,0.5,1000,16,0.001,100,100,full_batch,6,300,6600,True,7.899310390635517e-06,0.003928123194743319,stagnation,stage_stagnation,0.019396568011185878,0.00018811342530627965,0.002004898789681353,0.0018063587858229702,0.002004898789681353,nan,nan
msd,250,20,2502125,0.5,nan,0.0001,0.0002,2.0,0.5,1000,16,0.001,100,100,full_batch,6,400,6700,True,7.899310390635517e-06,0.003928123194743319,stagnation,stage_stagnation,0.01938755081730986,0.00018793856334688608,0.002003923666437313,0.0018056606991445623,0.002003923666437313,nan,nan
msd,250,20,2502125,0.5,nan,0.0001,0.0002,2.0,0.5,1000,16,0.001,100,100,full_batch,6,500,6800,True,7.899310390635517e-06,0.003928123194743319,stagnation,stage_stagnation,0.019379637548642338,0.000187785175758374,0.0020030636861891327,0.0018050636069728565,0.0020030636861891327,nan,nan
msd,250,20,2502125,0.5,nan,0.1,0.02,25.0,0.5,500,16,0.001,100,100,minibatch,0,0,0,False,nan,nan,max_iter,,0.024461749089741386,0.00029918858426473174,0.0030350506921747455,0.002437488847483238,0.0030350506921747455,nan,nan
msd,250,20,2502125,0.5,nan,0.1,0.02,25.0,0.5,500,16,0.001,100,100,minibatch,0,100,100,False,nan,nan,max_iter,,0.003580126000886444,6.408651091111581e-06,0.0027998792384784643,0.002279572301593591,0.0027998792384784643,nan,nan
msd,250,20,2502125,0.5,nan,0.1,0.02,25.0,0.5,500,16,0.001,100,100,minibatch,0,200,200,False,nan,nan,max_iter,,0.0020804120484261626,2.164057145618371e-06,0.002801716950948163,0.0022825850735665454,0.002801716950948163,nan,nan
msd,250,20,2502125,0.5,nan,0.1,0.02,25.0,0.5,500,16,0.001,100,100,minibatch,0,300,300,False,nan,nan,max_iter,,0.002627343717379929,3.4514675046278926e-06,0.002819505042621906,0.0022868895206786255,0.002819505042621906,nan,nan
msd,250,20,2502125,0.5,nan,0.1,0.02,25.0,0.5,500,16,0.001,100,100,minibatch,0,400,400,False,nan,nan,max_iter,,0.0023447381516367707,2.74889849987051e-06,0.0028108814909609814,0.0022834895238978414,0.0028108814909609814,nan,nan
msd,250,20,2502125,0.5,nan,0.1,0.02,25.0,0.5,500,16,0.001,100,100,minibatch,0,500,500,False,nan,nan,max_iter,,0.0017973934120782812,1.615311538891203e-06,0.0028041829810666608,0.002290299421182751,0.0028041829810666608,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,minibatch,1,0,500,False,0.0003903241693576365,0.13940750157844306,max_iter,,0.0167946737964901,0.00014103053396525558,0.002799879238478409,0.0022795723015934244,0.002799879238478409,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,minibatch,1,100,600,False,0.0003903241693576365,0.13940750157844306,max_iter,,0.011077761642681495,6.13584015060327e-05,0.002634177420526962,0.0021586427461412483,0.002634177420526962,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,minibatch,1,200,700,False,0.0003903241693576365,0.13940750157844306,max_iter,,0.009141741100213778,4.178571517166891e-05,0.002577359266159207,0.002122349976983795,0.002577359266159207,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,minibatch,1,300,800,False,0.0003903241693576365,0.13940750157844306,max_iter,,0.0079897952530487,3.191841409281976e-05,0.0025482561776562496,0.002102915281358808,0.0025482561776562496,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,minibatch,1,400,900,False,0.0003903241693576365,0.13940750157844306,max_iter,,0.007020900800629406,2.4646524026139316e-05,0.0025199055420543903,0.0020860585438435275,0.0025199055420543903,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,minibatch,1,500,1000,False,0.0003903241693576365,0.13940750157844306,max_iter,,0.006319772937430131,1.9969764990337137e-05,0.0024975655852991774,0.002076979004137891,0.0024975655852991774,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,minibatch,1,600,1100,False,0.0003903241693576365,0.13940750157844306,max_iter,,0.005763611090060659,1.6609606398735106e-05,0.002483842510836276,0.0020686542543178477,0.002483842510836276,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,minibatch,1,700,1200,False,0.0003903241693576365,0.13940750157844306,max_iter,,0.005280995554249246,1.3944457022000148e-05,0.0024683793250303565,0.002062168651754015,0.0024683793250303565,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,minibatch,1,800,1300,False,0.0003903241693576365,0.13940750157844306,max_iter,,0.004881638326848271,1.1915196377076994e-05,0.002458308601837156,0.0020541488663186613,0.002458308601837156,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,minibatch,1,900,1400,False,0.0003903241693576365,0.13940750157844306,max_iter,,0.004524872983459608,1.0237237758221328e-05,0.0024464903666649995,0.0020487520581742302,0.0024464903666649995,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,minibatch,1,1000,1500,False,0.0003903241693576365,0.13940750157844306,max_iter,,0.004252135604919785,9.040328601313274e-06,0.002437730551164141,0.002044559561034276,0.002437730551164141,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,minibatch,1,1100,1600,False,0.0003903241693576365,0.13940750157844306,max_iter,,0.003983981304998019,7.93605351928686e-06,0.0024310485984950225,0.0020403928928712234,0.0024310485984950225,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,minibatch,1,1200,1700,False,0.0003903241693576365,0.13940750157844306,max_iter,,0.003750584193520096,7.033440896341395e-06,0.002424247673676161,0.0020385956617158807,0.002424247673676161,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,minibatch,1,1300,1800,False,0.0003903241693576365,0.13940750157844306,max_iter,,0.0035325268196709936,6.239372865847433e-06,0.0024178885830296037,0.002036959884964551,0.0024178885830296037,nan,nan
msd,250,20,2502125,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,minibatch,1,1400,1900,False,0.0003903241693576365,0.13940750157844306,max_iter,,0.0033351551119817375,5.561629810488958e-06,0.0024124597403697434,0.002034256498518572,0.0024124597403697434,nan,nan
