risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,stage_improvement,stage_relative_improvement,stage_termination_reason,continuation_stop_reason,residual_norm,objective,eta,regret1,regret2,theta1,theta2
msd,250,20,2502123,0.5,nan,0.1,0.02,25.0,0.5,500,16,0.001,100,100,full_batch,0,0,0,False,nan,nan,max_iter,,0.02324008298299446,0.0002700507285282343,0.002403485101653058,0.002403485101653058,0.002354947685148212,nan,nan
msd,250,20,2502123,0.5,nan,0.1,0.02,25.0,0.5,500,16,0.001,100,100,full_batch,0,100,100,False,nan,nan,max_iter,,0.00018587426877928446,1.727462189711684e-08,0.0022770354026624418,0.0022770354026624418,0.0022080218146622865,nan,nan
msd,250,20,2502123,0.5,nan,0.1,0.02,25.0,0.5,500,16,0.001,100,100,full_batch,0,200,200,False,nan,nan,max_iter,,2.3840951345259432e-05,2.8419548052351376e-10,0.002276319914367664,0.002276319914367664,0.002207128810335579,nan,nan
msd,250,20,2502123,0.5,nan,0.1,0.02,25.0,0.5,500,16,0.001,100,100,full_batch,0,300,300,False,nan,nan,max_iter,,5.007436445140853e-06,1.253720987606243e-11,0.0022762434420495192,0.0022762434420495192,0.0022070319994206278,nan,nan
msd,250,20,2502123,0.5,nan,0.1,0.02,25.0,0.5,500,16,0.001,100,100,full_batch,0,400,400,False,nan,nan,max_iter,,1.355309369432622e-06,9.184317434359258e-13,0.002276229579095901,0.002276229579095901,0.0022070144340966547,nan,nan
msd,250,20,2502123,0.5,nan,0.1,0.02,25.0,0.5,500,16,0.001,100,100,full_batch,0,500,500,False,nan,nan,max_iter,,4.3099107785923696e-07,9.287665459713343e-14,0.0022762262697494373,0.0022762262697494373,0.002207010253312547,nan,nan
msd,250,20,2502123,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,0,500,False,0.00020737713184681983,0.09110567547823245,max_iter,,0.016120470300063038,0.00012993478134760725,0.0022762262697495483,0.0022762262697495483,0.002207010253312769,nan,nan
msd,250,20,2502123,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,100,600,False,0.00020737713184681983,0.09110567547823245,max_iter,,0.011244234861538136,6.321640881071477e-05,0.0021897930561696755,0.0021897930561696755,0.0021094810363915806,nan,nan
msd,250,20,2502123,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,200,700,False,0.00020737713184681983,0.09110567547823245,max_iter,,0.009604747391704659,4.6125586229228724e-05,0.0021615878352845286,0.0021615878352845286,0.0020799348301896448,nan,nan
msd,250,20,2502123,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,300,800,False,0.00020737713184681983,0.09110567547823245,max_iter,,0.008517796774773259,3.627643094816886e-05,0.002143193609207561,0.002143193609207561,0.00206236518595293,nan,nan
msd,250,20,2502123,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,400,900,False,0.00020737713184681983,0.09110567547823245,max_iter,,0.007701936475397856,2.9659912735531973e-05,0.002129753295450676,0.002129753295450676,0.0020500248507606122,nan,nan
msd,250,20,2502123,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,500,1000,False,0.00020737713184681983,0.09110567547823245,max_iter,,0.007051128494148799,2.485920652049856e-05,0.0021192326175794585,0.0021192326175794585,0.002040057476384749,nan,nan
msd,250,20,2502123,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,600,1100,False,0.00020737713184681983,0.09110567547823245,max_iter,,0.006512402404768521,2.120569254081741e-05,0.002110602311789278,0.002110602311789278,0.0020320803959976153,nan,nan
msd,250,20,2502123,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,700,1200,False,0.00020737713184681983,0.09110567547823245,max_iter,,0.006055078425729532,1.833198737086761e-05,0.0021033160972393494,0.0021033160972393494,0.002025345832343206,nan,nan
msd,250,20,2502123,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,800,1300,False,0.00020737713184681983,0.09110567547823245,max_iter,,0.005659651846568146,1.6015829512181114e-05,0.0020970118075153144,0.0020970118075153144,0.0020195219384669394,nan,nan
msd,250,20,2502123,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,900,1400,False,0.00020737713184681983,0.09110567547823245,max_iter,,0.005312894646615386,1.4113424763017211e-05,0.0020914952906460615,0.0020914952906460615,0.0020144168353909975,nan,nan
msd,250,20,2502123,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,1000,1500,False,0.00020737713184681983,0.09110567547823245,max_iter,,0.005005397732990058,1.2527003232711008e-05,0.0020866162212394013,0.0020866162212394013,0.0020098617372817373,nan,nan
msd,250,20,2502123,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,1100,1600,False,0.00020737713184681983,0.09110567547823245,max_iter,,0.004730218330251013,1.1187482725921339e-05,0.0020822651306692808,0.0020822651306692808,0.0020057228271341265,nan,nan
msd,250,20,2502123,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,1200,1700,False,0.00020737713184681983,0.09110567547823245,max_iter,,0.004482081931170236,1.0044529218861356e-05,0.0020783929264696632,0.0020783929264696632,0.002001992118538354,nan,nan
msd,250,20,2502123,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,1300,1800,False,0.00020737713184681983,0.09110567547823245,max_iter,,0.004256885084794481,9.060535312572857e-06,0.0020749013653040826,0.0020749013653040826,0.001998618490907156,nan,nan
msd,250,20,2502123,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,1400,1900,False,0.00020737713184681983,0.09110567547823245,max_iter,,0.00405137172077182,8.206806409934807e-06,0.002071734978932538,0.002071734978932538,0.001995547179438284,nan,nan
msd,250,20,2502123,0.5,nan,0.03,0.01,20.0,0.5,1500,16,0.001,100,100,full_batch,1,1500,2000,False,0.00020737713184681983,0.09110567547823245,max_iter,,0.0038629146851879913,7.461054932520519e-06,0.0020688491379026175,0.0020688491379026175,0.001992736644983062,nan,nan
msd,250,20,2502123,0.5,nan,0.01,0.005,15.0,0.5,1500,16,0.001,100,100,full_batch,2,0,2000,False,0.00011135437186038377,0.05382430735054656,max_iter,,0.016368362268173477,0.0001339616416710826,0.0020688491379027285,0.0020688491379027285,0.001992736644982951,nan,nan
msd,250,20,2502123,0.5,nan,0.01,0.005,15.0,0.5,1500,16,0.001,100,100,full_batch,2,100,2100,False,0.00011135437186038377,0.05382430735054656,max_iter,,0.015775434389372598,0.0001244321650866998,0.0020390048098826163,0.0020390048098826163,0.00196472169516293,nan,nan
msd,250,20,2502123,0.5,nan,0.01,0.005,15.0,0.5,1500,16,0.001,100,100,full_batch,2,200,2200,False,0.00011135437186038377,0.05382430735054656,max_iter,,0.015521522325139455,0.00012045882764490125,0.0020263233892327537,0.0020263233892327537,0.0019533803356427404,nan,nan
