risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,max_iter,step_size,minibatch_size,step_decay,regret_tolerance,record_every,certify_every,continuation,continuation_stages,continuation_kappa,continuation_tau,continuation_max_iter,continuation_step_size,continuation_total_max_iter,stagnation_window,stagnation_rtol,stagnation_atol,continuation_stage_rtol,continuation_stage_atol,methods,full_batch_success,full_batch_time_s,full_batch_solve_time_s,full_batch_eta,full_batch_regret1,full_batch_regret2,full_batch_residual_norm,full_batch_objective,full_batch_iterations,full_batch_has_profile,full_batch_history_len,full_batch_best_residual_norm,full_batch_best_objective,full_batch_best_certificate_eta,full_batch_best_certificate_iteration,full_batch_selected_stage,full_batch_selected_kappa,full_batch_selected_tau,full_batch_selected_step_size,full_batch_stages_completed,full_batch_termination_reason,full_batch_continuation_stop_reason,full_batch_theta1,full_batch_theta2,full_batch_error,minibatch_success,minibatch_time_s,minibatch_solve_time_s,minibatch_eta,minibatch_regret1,minibatch_regret2,minibatch_residual_norm,minibatch_objective,minibatch_iterations,minibatch_has_profile,minibatch_history_len,minibatch_best_residual_norm,minibatch_best_objective,minibatch_best_certificate_eta,minibatch_best_certificate_iteration,minibatch_selected_stage,minibatch_selected_kappa,minibatch_selected_tau,minibatch_selected_step_size,minibatch_stages_completed,minibatch_termination_reason,minibatch_continuation_stop_reason,minibatch_theta1,minibatch_theta2,minibatch_error,eta_diff_minibatch_minus_full_batch,residual_diff_minibatch_minus_full_batch,time_ratio_minibatch_over_full_batch,x_l1_minibatch_minus_full_batch,y_l1_minibatch_minus_full_batch
msd,250,20,2502123,0.5,nan,0.1,0.02,500,25.0,16,0.5,0.001,100,100,True,9,"0.1,0.03,0.01,0.003,0.001,0.0003,0.0001,1e-06,1e-08","0.02,0.01,0.005,0.002,0.001,0.0005,0.0002,2e-06,2e-08","500,1500,1500,1000,1000,1000,1000,1000,1000","25,20,15,10,5,4,2,1,0.5",9500,500,0.005,1e-05,0.005,1e-05,"full_batch,minibatch",False,391.37739187525585,390.12012987490743,0.0018993428807203006,0.0018993428807203006,0.0018468904131581643,0.021866183083007164,0.00023906498130979434,5600,True,62,0.021866183083007164,0.00023906498130979434,0.0018993428807203006,5600,5,0.0003,0.0005,4.0,6,stagnation,stage_stagnation,nan,nan,,False,411.1265060836449,410.9339759568684,0.0019045630171144468,0.0019045630171144468,0.001841751680232262,0.021874046762080834,0.0002392369608748495,5600,True,62,0.021874046762080834,0.0002392369608748495,0.0019045630171144468,5600,5,0.0003,0.0005,4.0,6,stagnation,stage_stagnation,nan,nan,,5.220136394146202e-06,7.863679073669139e-06,1.0504605391582857,0.006762128289835072,0.0061973016510441445
