risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,residual_norm,objective,eta,regret1,regret2,theta1,theta2
msd,100,20,1002125,0.5,nan,0.1,0.02,2.0,0.5,2000,10,0.001,100,100,full_batch,0,0,0,False,0.03583904008232627,0.0006422183970112946,0.006242127621860161,0.006242127621860161,0.0032817650147903277,nan,nan
msd,100,20,1002125,0.5,nan,0.1,0.02,2.0,0.5,2000,10,0.001,100,100,full_batch,0,100,100,False,0.02471751335087442,0.0003054777331253276,0.006107737988368278,0.006107737988368278,0.003270626619957362,nan,nan
msd,100,20,1002125,0.5,nan,0.1,0.02,2.0,0.5,2000,10,0.001,100,100,full_batch,0,200,200,False,0.020978095144387063,0.00022004023794347803,0.006064789995024467,0.006064789995024467,0.0032676001790585274,nan,nan
msd,100,20,1002125,0.5,nan,0.1,0.02,2.0,0.5,2000,10,0.001,100,100,full_batch,0,300,300,False,0.018501800641758256,0.0001711583134936831,0.0060367769321884035,0.0060367769321884035,0.0032661894984270523,nan,nan
msd,100,20,1002125,0.5,nan,0.1,0.02,2.0,0.5,2000,10,0.001,100,100,full_batch,0,400,400,False,0.016645807158234386,0.00013854144797456356,0.006016311036341593,0.006016311036341593,0.0032653506388996,nan,nan
msd,100,20,1002125,0.5,nan,0.1,0.02,2.0,0.5,2000,10,0.001,100,100,full_batch,0,500,500,False,0.015167683386304233,0.00011502930965358471,0.006000348473581774,0.006000348473581774,0.0032646616265012973,nan,nan
msd,100,20,1002125,0.5,nan,0.1,0.02,2.0,0.5,2000,10,0.001,100,100,full_batch,0,600,600,False,0.013946230721354723,9.724867566662913e-05,0.005987347026957024,0.005987347026957024,0.0032641624452083295,nan,nan
msd,100,20,1002125,0.5,nan,0.1,0.02,2.0,0.5,2000,10,0.001,100,100,full_batch,0,700,700,False,0.012911208124841879,8.334964762149147e-05,0.005976449581047594,0.005976449581047594,0.003263990012896012,nan,nan
msd,100,20,1002125,0.5,nan,0.1,0.02,2.0,0.5,2000,10,0.001,100,100,full_batch,0,800,800,False,0.012017936517040624,7.221539906380926e-05,0.005967242068975587,0.005967242068975587,0.0032639602426667857,nan,nan
msd,100,20,1002125,0.5,nan,0.1,0.02,2.0,0.5,2000,10,0.001,100,100,full_batch,0,900,900,False,0.011236101759116148,6.31249913706065e-05,0.005959279738365408,0.005959279738365408,0.0032638862865146945,nan,nan
msd,100,20,1002125,0.5,nan,0.1,0.02,2.0,0.5,2000,10,0.001,100,100,full_batch,0,1000,1000,False,0.01054413392030122,5.558938006462338e-05,0.005952289792704679,0.005952289792704679,0.0032637425938435993,nan,nan
msd,100,20,1002125,0.5,nan,0.1,0.02,2.0,0.5,2000,10,0.001,100,100,full_batch,0,1100,1100,False,0.009926112615162026,4.926385582443936e-05,0.005946095265815021,0.005946095265815021,0.003263582082960126,nan,nan
msd,100,20,1002125,0.5,nan,0.1,0.02,2.0,0.5,2000,10,0.001,100,100,full_batch,0,1200,1200,False,0.00936994039972526,4.3897891547201784e-05,0.0059405622379569145,0.0059405622379569145,0.003263418994255751,nan,nan
msd,100,20,1002125,0.5,nan,0.1,0.02,2.0,0.5,2000,10,0.001,100,100,full_batch,0,1300,1300,False,0.008866204309604523,3.930478942982491e-05,0.005935586926089642,0.005935586926089642,0.003263255750269811,nan,nan
msd,100,20,1002125,0.5,nan,0.1,0.02,2.0,0.5,2000,10,0.001,100,100,full_batch,0,1400,1400,False,0.00840743448391279,3.534247730064296e-05,0.005931087296466631,0.005931087296466631,0.0032630940338579384,nan,nan
