risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,residual_norm,objective,eta,regret1,regret2,theta1,theta2
cvar,100,20,2002124,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,0,0,False,0.03740394523075575,0.0006995275594126879,0.004041301247864448,0.0034874596906190325,0.004041301247864448,0.5004796846004519,0.5000634605358538
cvar,100,20,2002124,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,100,100,False,0.7072123136948256,0.25007462832079425,0.003598565868611292,0.003598565868611292,0.003519563465878839,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,200,200,False,0.7071278321524757,0.25001488550232986,0.00364182147065667,0.00364182147065667,0.0034476076001244693,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,300,300,False,0.7071130088302321,0.2500044036284719,0.003658127509045872,0.003658127509045872,0.0034248862800944635,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,400,400,False,0.7071090401175576,0.2500015973079868,0.0036656509121511527,0.0036656509121511527,0.003415440988271623,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,500,500,False,0.7071077140792111,0.2500006596551637,0.0036696631566912608,0.0036696631566912608,0.0034109393574767166,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,600,600,False,0.7071072034325019,0.2500002985730668,0.003672003822210168,0.003672003822210168,0.003408602847189579,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,700,700,False,0.7071069859600283,0.2500001447967378,0.003673456849441259,0.003673456849441259,0.003407306297032675,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,800,800,False,0.7071068860344336,0.25000007413865677,0.003674401385023285,0.003674401385023285,0.003406558921281333,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,900,900,False,0.7071068372902027,0.25000003967127665,0.0036750377667503775,0.0036750377667503775,0.0034061142262898914,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,1000,1000,False,0.7071068123288969,0.25000002202096694,0.0036754790617095634,0.0036754790617095634,0.003405843261670982,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,1100,1100,False,0.7071067990194015,0.25000001260973215,0.0036757924398849173,0.0036757924398849173,0.0034056752541111734,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,1200,1200,False,0.7071067916753863,0.25000000741672906,0.003676019483701054,0.003676019483701054,0.003405569831434141,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,1300,1300,False,0.7071067875017657,0.2500000044655336,0.003676186824420169,0.003676186824420169,0.0034055032297290455,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,1400,1400,False,0.7071067850681104,0.25000000274467943,0.003676312011765992,0.003676312011765992,0.00340546109519535,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,1500,1500,False,0.7071067836165117,0.25000000171824416,0.0036764068962927277,0.0036764068962927277,0.003405434570300625,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,1600,1600,False,0.7071067827330496,0.2500000010935421,0.0036764796508768627,0.0036764796508768627,0.003405418091154966,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,1700,1700,False,0.7071067821855577,0.2500000007064068,0.0036765360171783223,0.0036765360171783223,0.0034054081110957424,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,1800,1800,False,0.707106781840689,0.25000000046254783,0.0036765800952964778,0.0036765800952964778,0.0034054023421590807,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,1900,1900,False,0.7071067816202099,0.2500000003066456,0.0036766148560359313,0.0036766148560359313,0.003405399294399203,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,2000,2000,False,0.7071067814773336,0.25000000020561686,0.0036766424802624487,0.0036766424802624487,0.0034053979907391896,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.03,0.01,10.0,0.5,2000,10,0.001,100,100,full_batch,1,0,2000,False,0.7080786552530913,0.2506876910125131,0.0035985658686111255,0.0035985658686111255,0.0035195634658784503,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.03,0.01,10.0,0.5,2000,10,0.001,100,100,full_batch,1,100,2100,False,0.7077968817538455,0.25048821291023354,0.003656105556069378,0.003656105556069378,0.003196257242936429,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.03,0.01,10.0,0.5,2000,10,0.001,100,100,full_batch,1,200,2200,False,0.7077028361093451,0.25042165211860534,0.003673202588678537,0.003673202588678537,0.0030819390339675845,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.03,0.01,10.0,0.5,2000,10,0.001,100,100,full_batch,1,300,2300,False,0.7076405389685133,0.250377566195824,0.003688368065461245,0.003688368065461245,0.0030063971624322283,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.03,0.01,10.0,0.5,2000,10,0.001,100,100,full_batch,1,400,2400,False,0.7075937428319763,0.2503444524474825,0.0037076035128294493,0.0037076035128294493,0.002948600266921786,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.03,0.01,10.0,0.5,2000,10,0.001,100,100,full_batch,1,500,2500,False,0.7075563529863478,0.2503179963256706,0.0037253903271820543,0.0037253903271820543,0.0029019385317801127,-14.806880491827998,5.704453063487003
cvar,100,20,2002124,0.5,0.5,0.03,0.01,10.0,0.5,2000,10,0.001,100,100,full_batch,1,600,2600,False,0.7075253356705421,0.2502960503078566,0.00374294077793047,0.00374294077793047,0.0028633684110383473,-14.806880491827998,5.704453063487003
