risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,residual_norm,objective,eta,regret1,regret2,theta1,theta2
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,full_batch,0,0,0,False,0.07245898281154298,0.0026251520950417405,0.02043072023371184,0.012056670989044227,0.02043072023371184,nan,nan
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,full_batch,0,100,100,False,0.01117586417867591,6.244997007010569e-05,0.019135295506618577,0.011205286026474304,0.019135295506618577,nan,nan
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,full_batch,0,200,200,False,0.005215452713240676,1.3600473502024767e-05,0.01911013404860401,0.011134648509748546,0.01911013404860401,nan,nan
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,full_batch,0,300,300,False,0.0029685789243619966,4.4062304150831144e-06,0.01911480875200955,0.011110644091409383,0.01911480875200955,nan,nan
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,full_batch,0,400,400,False,0.0018694483523973052,1.7474185711404996e-06,0.01912192209344693,0.011100083594810406,0.01912192209344693,nan,nan
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,full_batch,0,500,500,False,0.001254467370184947,7.868441914293683e-07,0.019128023303569552,0.011094772892428884,0.019128023303569552,nan,nan
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,full_batch,0,600,600,False,0.000879979085046277,3.871815950594414e-07,0.019132767038710863,0.01109186713542576,0.019132767038710863,nan,nan
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,full_batch,0,700,700,False,0.0006380501509646234,2.0355399757298937e-07,0.019136371048103562,0.011090181171981461,0.019136371048103562,nan,nan
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,full_batch,0,800,800,False,0.0004747271615085253,1.1268293893697072e-07,0.019139103807522262,0.011089159768675583,0.019139103807522262,nan,nan
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,full_batch,0,900,900,False,0.0003606312315836078,6.502744259675487e-08,0.01914118701660239,0.011088520253639156,0.01914118701660239,nan,nan
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,full_batch,0,1000,1000,False,0.0002787033464554216,3.883777766272538e-08,0.019142787701374564,0.011088109448725736,0.019142787701374564,nan,nan
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,full_batch,0,1100,1100,False,0.00021852742720463494,2.3877118220338512e-08,0.019144028351315012,0.011087840199830334,0.019144028351315012,nan,nan
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,full_batch,0,1200,1200,False,0.00017348036952441692,1.5047719305164123e-08,0.01914499832194938,0.011087660936363208,0.01914499832194938,nan,nan
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,full_batch,0,1300,1300,False,0.0001392075130704574,9.689365847630784e-09,0.01914576301631299,0.011087540145032881,0.01914576301631299,nan,nan
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,full_batch,0,1400,1400,False,0.00011276394972271974,6.357854178534033e-09,0.019146370641326627,0.01108745804492628,0.019146370641326627,nan,nan
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,full_batch,0,1500,1500,False,9.210969013849356e-05,4.242097508704649e-09,0.01914685703107044,0.01108740193487634,0.01914685703107044,nan,nan
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,full_batch,0,1600,1600,False,7.580191846122987e-05,2.872965421201471e-09,0.019147249061138127,0.011087363500619507,0.019147249061138127,nan,nan
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,full_batch,0,1700,1700,False,6.280147144106919e-05,1.9720124075817146e-09,0.019147567068207694,0.011087337208890158,0.019147567068207694,nan,nan
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,full_batch,0,1800,1800,False,5.234781922291897e-05,1.3701470886977025e-09,0.019147826574108295,0.011087319324604994,0.019147826574108295,nan,nan
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,full_batch,0,1900,1900,False,4.387636699999993e-05,9.625677905593414e-10,0.019148039523641414,0.011087307295626958,0.019148039523641414,nan,nan
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,full_batch,0,2000,2000,False,3.696259471105122e-05,6.831167038867158e-10,0.01914821518086507,0.011087299359907543,0.01914821518086507,nan,nan
msd,30,20,302125,0.5,nan,0.03,0.01,10.0,0.5,2000,6,0.001,100,100,full_batch,1,0,2000,False,0.05208994864642613,0.001356681374993656,0.0191101340486039,0.011134648509748768,0.0191101340486039,nan,nan
msd,30,20,302125,0.5,nan,0.03,0.01,10.0,0.5,2000,6,0.001,100,100,full_batch,1,100,2100,False,0.04313731653214954,0.000930414038797431,0.018148208651832476,0.01065526262478067,0.018148208651832476,nan,nan
msd,30,20,302125,0.5,nan,0.03,0.01,10.0,0.5,2000,6,0.001,100,100,full_batch,1,200,2200,False,0.03996085717145609,0.0007984350529387567,0.01784261896701289,0.010506169140152177,0.01784261896701289,nan,nan
msd,30,20,302125,0.5,nan,0.03,0.01,10.0,0.5,2000,6,0.001,100,100,full_batch,1,300,2300,False,0.03778208576314647,0.0007137430023068775,0.0176450427292838,0.010407204724167451,0.0176450427292838,nan,nan
msd,30,20,302125,0.5,nan,0.03,0.01,10.0,0.5,2000,6,0.001,100,100,full_batch,1,400,2400,False,0.036097578576766674,0.0006515175895529222,0.017499208720920978,0.010330955924893748,0.017499208720920978,nan,nan
msd,30,20,302125,0.5,nan,0.03,0.01,10.0,0.5,2000,6,0.001,100,100,full_batch,1,500,2500,False,0.03471696351914514,0.0006026337779948273,0.017385454952958512,0.010268663943795497,0.017385454952958512,nan,nan
msd,30,20,302125,0.5,nan,0.03,0.01,10.0,0.5,2000,6,0.001,100,100,full_batch,1,600,2600,False,0.03354476423352226,0.0005626256037412972,0.017293262923752994,0.010215981047737632,0.017293262923752994,nan,nan
msd,30,20,302125,0.5,nan,0.03,0.01,10.0,0.5,2000,6,0.001,100,100,full_batch,1,700,2700,False,0.03252544829420156,0.0005289523933693895,0.017212043075882977,0.010170373204886674,0.017212043075882977,nan,nan
msd,30,20,302125,0.5,nan,0.03,0.01,10.0,0.5,2000,6,0.001,100,100,full_batch,1,800,2800,False,0.03162355379635638,0.000500024577355523,0.017144376093326863,0.010130218371133648,0.017144376093326863,nan,nan
msd,30,20,302125,0.5,nan,0.03,0.01,10.0,0.5,2000,6,0.001,100,100,full_batch,1,900,2900,False,0.03081491902337616,0.00047477961720861493,0.017087441777145607,0.010094408503823371,0.017087441777145607,nan,nan
msd,30,20,302125,0.5,nan,0.03,0.01,10.0,0.5,2000,6,0.001,100,100,full_batch,1,1000,3000,False,0.030082275195219405,0.00045247164046045634,0.017037204382241433,0.01006379944254121,0.017037204382241433,nan,nan
msd,30,20,302125,0.5,nan,0.03,0.01,10.0,0.5,2000,6,0.001,100,100,full_batch,1,1100,3100,False,0.02941281702979934,0.0004325569028142271,0.01699242529294276,0.010037896813757441,0.01699242529294276,nan,nan
msd,30,20,302125,0.5,nan,0.03,0.01,10.0,0.5,2000,6,0.001,100,100,full_batch,1,1200,3200,False,0.028796766900380397,0.000414626891957422,0.016952172735509752,0.010015829134304544,0.016952172735509752,nan,nan
msd,30,20,302125,0.5,nan,0.03,0.01,10.0,0.5,2000,6,0.001,100,100,full_batch,1,1300,3300,False,0.02822647864754438,0.0003983670484201394,0.016915728468190006,0.009995586728942574,0.016915728468190006,nan,nan
msd,30,20,302125,0.5,nan,0.03,0.01,10.0,0.5,2000,6,0.001,100,100,full_batch,1,1400,3400,False,0.027695853082082618,0.0003835301389721526,0.016882527490672428,0.009976928440024735,0.016882527490672428,nan,nan
msd,30,20,302125,0.5,nan,0.03,0.01,10.0,0.5,2000,6,0.001,100,100,full_batch,1,1500,3500,False,0.027199942710004144,0.0003699184417137538,0.016852117642962017,0.009959658110980596,0.016852117642962017,nan,nan
msd,30,20,302125,0.5,nan,0.03,0.01,10.0,0.5,2000,6,0.001,100,100,full_batch,1,1600,3600,False,0.026734676170332723,0.0003573714549662782,0.016820815181259552,0.009947087562135304,0.016820815181259552,nan,nan
msd,30,20,302125,0.5,nan,0.03,0.01,10.0,0.5,2000,6,0.001,100,100,full_batch,1,1700,3700,False,0.02629666109007731,0.00034575719224319297,0.01679137645006601,0.009935638990817619,0.01679137645006601,nan,nan
msd,30,20,302125,0.5,nan,0.03,0.01,10.0,0.5,2000,6,0.001,100,100,full_batch,1,1800,3800,False,0.025883039855838685,0.0003349658760894669,0.016764043051981203,0.009924737606029355,0.016764043051981203,nan,nan
msd,30,20,302125,0.5,nan,0.03,0.01,10.0,0.5,2000,6,0.001,100,100,full_batch,1,1900,3900,False,0.025491382024393085,0.00032490527875677543,0.01673858773167991,0.00991433713592288,0.01673858773167991,nan,nan
msd,30,20,302125,0.5,nan,0.03,0.01,10.0,0.5,2000,6,0.001,100,100,full_batch,1,2000,4000,False,0.025119602678567342,0.0003154972193645438,0.016714816649009645,0.009904397418156963,0.016714816649009645,nan,nan
msd,30,20,302125,0.5,nan,0.01,0.005,10.0,0.5,2000,6,0.001,100,100,full_batch,2,0,4000,False,0.05511447336654707,0.001518802587235913,0.016714816649009645,0.00990439741815674,0.016714816649009645,nan,nan
msd,30,20,302125,0.5,nan,0.01,0.005,10.0,0.5,2000,6,0.001,100,100,full_batch,2,100,4100,False,0.053139391766892786,0.0014118974786776564,0.01610812805145534,0.00976429591687622,0.01610812805145534,nan,nan
msd,30,20,302125,0.5,nan,0.01,0.005,10.0,0.5,2000,6,0.001,100,100,full_batch,2,200,4200,False,0.05237579138979323,0.0013716117618535694,0.01586819998113409,0.009713774069016134,0.01586819998113409,nan,nan
msd,30,20,302125,0.5,nan,0.01,0.005,10.0,0.5,2000,6,0.001,100,100,full_batch,2,300,4300,False,0.0518309849551283,0.001343225500709368,0.015695106867282482,0.009685556440305165,0.015695106867282482,nan,nan
msd,30,20,302125,0.5,nan,0.01,0.005,10.0,0.5,2000,6,0.001,100,100,full_batch,2,400,4400,False,0.051397274910069506,0.0013208399340906302,0.015556154804582056,0.009661174401936146,0.015556154804582056,nan,nan
msd,30,20,302125,0.5,nan,0.01,0.005,10.0,0.5,2000,6,0.001,100,100,full_batch,2,500,4500,False,0.051033252010273075,0.0013021964053720205,0.015439053217899956,0.009639067405719959,0.015439053217899956,nan,nan
msd,30,20,302125,0.5,nan,0.01,0.005,10.0,0.5,2000,6,0.001,100,100,full_batch,2,600,4600,False,0.05071785144832075,0.0012861502277669657,0.015338058731550919,0.00961858069534205,0.015338058731550919,nan,nan
msd,30,20,302125,0.5,nan,0.01,0.005,10.0,0.5,2000,6,0.001,100,100,full_batch,2,700,4700,False,0.05043866451365737,0.0012720294389606396,0.015248193100203977,0.009599379424044763,0.015248193100203977,nan,nan
msd,30,20,302125,0.5,nan,0.01,0.005,10.0,0.5,2000,6,0.001,100,100,full_batch,2,800,4800,False,0.050187674763068624,0.0012594013490617776,0.015167038660225396,0.009581237600181869,0.015167038660225396,nan,nan
msd,30,20,302125,0.5,nan,0.01,0.005,10.0,0.5,2000,6,0.001,100,100,full_batch,2,900,4900,False,0.04995936133988132,0.001247968892744414,0.015092925210297037,0.00956399309400402,0.015092925210297037,nan,nan
msd,30,20,302125,0.5,nan,0.01,0.005,10.0,0.5,2000,6,0.001,100,100,full_batch,2,1000,5000,False,0.04974973873330276,0.0012375182520159426,0.015024643247120384,0.009546355205985568,0.015024643247120384,nan,nan
msd,30,20,302125,0.5,nan,0.01,0.005,10.0,0.5,2000,6,0.001,100,100,full_batch,2,1100,5100,False,0.04955582371270539,0.0012278898319223667,0.014961284580988332,0.009527704816799598,0.014961284580988332,nan,nan
msd,30,20,302125,0.5,nan,0.01,0.005,10.0,0.5,2000,6,0.001,100,100,full_batch,2,1200,5200,False,0.04937531815154732,0.001218961021283259,0.014902147383406894,0.009510353025005469,0.014902147383406894,nan,nan
msd,30,20,302125,0.5,nan,0.01,0.005,10.0,0.5,2000,6,0.001,100,100,full_batch,2,1300,5300,False,0.04920640978270831,0.0012106353818519058,0.014846676462760278,0.009493702893977662,0.014846676462760278,nan,nan
msd,30,20,302125,0.5,nan,0.01,0.005,10.0,0.5,2000,6,0.001,100,100,full_batch,2,1400,5400,False,0.049047641444988965,0.0012028355656580995,0.014794424018380714,0.009477498155242514,0.014794424018380714,nan,nan
msd,30,20,302125,0.5,nan,0.01,0.005,10.0,0.5,2000,6,0.001,100,100,full_batch,2,1500,5500,False,0.04889782213142377,0.001195498504598178,0.014745022905053529,0.009461705384243624,0.014745022905053529,nan,nan
msd,30,20,302125,0.5,nan,0.01,0.005,10.0,0.5,2000,6,0.001,100,100,full_batch,2,1600,5600,False,0.04875596462037678,0.001188572043031716,0.014698167861060929,0.009446295696647455,0.014698167861060929,nan,nan
msd,30,20,302125,0.5,nan,0.01,0.005,10.0,0.5,2000,6,0.001,100,100,full_batch,2,1700,5700,False,0.04862124060668176,0.0011820125190664197,0.014653601984117248,0.009431243871639683,0.014653601984117248,nan,nan
msd,30,20,302125,0.5,nan,0.01,0.005,10.0,0.5,2000,6,0.001,100,100,full_batch,2,1800,5800,False,0.04849294769930939,0.0011757829882839779,0.014611106769533255,0.009416527688606624,0.014611106769533255,nan,nan
msd,30,20,302125,0.5,nan,0.01,0.005,10.0,0.5,2000,6,0.001,100,100,full_batch,2,1900,5900,False,0.04837048467409417,0.0011698518938033893,0.01457049462910931,0.009402127415847561,0.01457049462910931,nan,nan
msd,30,20,302125,0.5,nan,0.01,0.005,10.0,0.5,2000,6,0.001,100,100,full_batch,2,2000,6000,False,0.04825333259898431,0.0011641920534541008,0.014531603176710428,0.009388025410004053,0.014531603176710428,nan,nan
msd,30,20,302125,0.5,nan,0.003,0.002,10.0,0.5,2000,6,0.001,100,100,full_batch,3,0,6000,True,0.060373045788193413,0.0018224523288716493,0.014531603176710317,0.00938802541000383,0.014531603176710317,nan,nan
msd,30,20,302125,0.5,nan,0.003,0.002,10.0,0.5,2000,6,0.001,100,100,full_batch,3,100,6100,True,0.05917505788866286,0.0017508437380633003,0.01423118416389979,0.009264527180488535,0.01423118416389979,nan,nan
msd,30,20,302125,0.5,nan,0.003,0.002,10.0,0.5,2000,6,0.001,100,100,full_batch,3,200,6200,True,0.0586880199132575,0.0017221418406694544,0.01413325956776934,0.009226149434752473,0.01413325956776934,nan,nan
msd,30,20,302125,0.5,nan,0.003,0.002,10.0,0.5,2000,6,0.001,100,100,full_batch,3,300,6300,True,0.05833463745819351,0.0017014649636894368,0.014065687325515386,0.009200361471968066,0.014065687325515386,nan,nan
msd,30,20,302125,0.5,nan,0.003,0.002,10.0,0.5,2000,6,0.001,100,100,full_batch,3,400,6400,True,0.05805025183174719,0.001684915868864634,0.01400821578917133,0.009178559632110728,0.01400821578917133,nan,nan
msd,30,20,302125,0.5,nan,0.003,0.002,10.0,0.5,2000,6,0.001,100,100,full_batch,3,500,6500,True,0.057809543306671325,0.0016709716486629537,0.013960652552775565,0.009161554455126675,0.013960652552775565,nan,nan
msd,30,20,302125,0.5,nan,0.003,0.002,10.0,0.5,2000,6,0.001,100,100,full_batch,3,600,6600,True,0.05759947039305275,0.0016588494947800802,0.013924166174809072,0.009146199288826873,0.013924166174809072,nan,nan
msd,30,20,302125,0.5,nan,0.003,0.002,10.0,0.5,2000,6,0.001,100,100,full_batch,3,700,6700,True,0.05741228716348746,0.0016480853586713735,0.013892502043984067,0.00913211734571917,0.013892502043984067,nan,nan
msd,30,20,302125,0.5,nan,0.003,0.002,10.0,0.5,2000,6,0.001,100,100,full_batch,3,800,6800,True,0.05724296283355121,0.0016383783969816624,0.013864037521461259,0.009119061691669539,0.013864037521461259,nan,nan
msd,30,20,302125,0.5,nan,0.003,0.002,10.0,0.5,2000,6,0.001,100,100,full_batch,3,900,6900,True,0.057088021086846845,0.001629521075806135,0.013838138992568694,0.009106859137431533,0.013838138992568694,nan,nan
msd,30,20,302125,0.5,nan,0.003,0.002,10.0,0.5,2000,6,0.001,100,100,full_batch,3,1000,7000,True,0.05694494711244802,0.001621363500819751,0.013815314816924107,0.009095382045960998,0.013815314816924107,nan,nan
msd,30,20,302125,0.5,nan,0.003,0.002,10.0,0.5,2000,6,0.001,100,100,full_batch,3,1100,7100,True,0.05681185609697752,0.0016137934965918407,0.013793915802462031,0.009084532747227037,0.013793915802462031,nan,nan
msd,30,20,302125,0.5,nan,0.003,0.002,10.0,0.5,2000,6,0.001,100,100,full_batch,3,1200,7200,True,0.05668729492858074,0.0016067247031599477,0.01377363430336953,0.009074234275122717,0.01377363430336953,nan,nan
msd,30,20,302125,0.5,nan,0.003,0.002,10.0,0.5,2000,6,0.001,100,100,full_batch,3,1300,7300,True,0.05657011715314952,0.0016000890773605306,0.013754306690607732,0.009064424538700877,0.013754306690607732,nan,nan
msd,30,20,302125,0.5,nan,0.003,0.002,10.0,0.5,2000,6,0.001,100,100,full_batch,3,1400,7400,True,0.056459400696629636,0.0015938319635112916,0.013735802559032617,0.009055875951084369,0.013735802559032617,nan,nan
msd,30,20,302125,0.5,nan,0.003,0.002,10.0,0.5,2000,6,0.001,100,100,full_batch,3,1500,7500,True,0.056354391792548926,0.001587908737154053,0.013718016285611645,0.009047705683418505,0.013718016285611645,nan,nan
msd,30,20,302125,0.5,nan,0.003,0.002,10.0,0.5,2000,6,0.001,100,100,full_batch,3,1600,7600,True,0.0562544656224185,0.0015822824512319326,0.01370072341658568,0.009039775079689116,0.01370072341658568,nan,nan
msd,30,20,302125,0.5,nan,0.003,0.002,10.0,0.5,2000,6,0.001,100,100,full_batch,3,1700,7700,True,0.056159097980556946,0.0015769221429948977,0.013683417278721133,0.009032068172215857,0.013683417278721133,nan,nan
msd,30,20,302125,0.5,nan,0.003,0.002,10.0,0.5,2000,6,0.001,100,100,full_batch,3,1800,7800,True,0.05606784442392842,0.0015718015891729206,0.01366683239668165,0.009024570792186881,0.01366683239668165,nan,nan
msd,30,20,302125,0.5,nan,0.003,0.002,10.0,0.5,2000,6,0.001,100,100,full_batch,3,1900,7900,True,0.055980324632691585,0.001566898372990768,0.013650898825655733,0.009017270287022594,0.013650898825655733,nan,nan
msd,30,20,302125,0.5,nan,0.003,0.002,10.0,0.5,2000,6,0.001,100,100,full_batch,3,2000,8000,True,0.055896210478689264,0.0015621931729389658,0.013635556307503238,0.009010155296272193,0.013635556307503238,nan,nan
msd,30,20,302125,0.5,nan,0.1,0.02,10.0,0.5,2000,6,0.001,100,100,minibatch,0,0,0,False,0.07245898281154298,0.0026251520950417405,0.02043072023371184,0.012056670989044227,0.02043072023371184,nan,nan
