risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,theta_step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,stage_improvement,stage_relative_improvement,stage_termination_reason,continuation_stop_reason,residual_norm,objective,eta,regret1,regret2,theta1,theta2
cvar,500,50,15328123,0.5,0.5,0.003,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,stagnation,,0.2645266017064059,0.034987161505169756,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.003,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,stagnation,,0.17907993278713077,0.016034811163521637,0.023344833649537877,0.023344833649537877,0.020813180320353952,0.49615968616790385,0.5011438567425184
cvar,500,50,15328123,0.5,0.5,0.003,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,stagnation,,0.17261733265290194,0.014898371766101303,0.01935263448723995,0.01935263448723995,0.01867333808433902,0.49684522611093945,0.5016465537141666
cvar,500,50,15328123,0.5,0.5,0.003,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,stagnation,,0.15475860672750935,0.011975113178119952,0.01857613341542641,0.017320351216065455,0.01857613341542641,0.4973390850701417,0.5020926930459918
cvar,500,50,15328123,0.5,0.5,0.003,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,stagnation,,0.1532856393075884,0.011748243608968045,0.018026216042182464,0.016823846783545537,0.018026216042182464,0.497677995761965,0.5023750688978084
cvar,500,50,15328123,0.5,0.5,0.003,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,stagnation,,0.1904842063481029,0.018142116434033323,0.01813689869321944,0.016486748162554854,0.01813689869321944,0.49817301959156407,0.5025106139908603
cvar,500,50,15328123,0.5,0.5,0.003,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,600,600,True,nan,nan,stagnation,,0.16633352708496957,0.013833421116263152,0.017933651270886752,0.014759872328822699,0.017933651270886752,0.4983906801794008,0.5027330179695029
cvar,500,50,15328123,0.5,0.5,0.003,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,700,700,True,nan,nan,stagnation,,0.14414424247927893,0.01038878131996258,0.01783208339300235,0.014646016546859209,0.01783208339300235,0.49836042696647403,0.5028235897769237
cvar,500,50,15328123,0.5,0.5,0.003,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,800,800,True,nan,nan,stagnation,,0.14896580556499392,0.011095405613813787,0.019297243553018872,0.01578245510808285,0.019297243553018872,0.49871468462383756,0.5028796462566807
cvar,500,50,15328123,0.5,0.5,0.003,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,900,900,True,nan,nan,stagnation,,0.16526640693907838,0.013656492631276527,0.0170088311496972,0.013660479391997049,0.0170088311496972,0.49897374285448576,0.502926882879009
cvar,500,50,15328123,0.5,0.5,0.003,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1000,1000,True,nan,nan,stagnation,,0.13747894811528372,0.009450230587442435,0.017360642313762664,0.013460625458839581,0.017360642313762664,0.49895347043175176,0.5030163864321339
cvar,500,50,15328123,0.5,0.5,0.003,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1100,1100,True,nan,nan,stagnation,,0.1705599103031439,0.014545341501308248,0.01635436723418604,0.013202376199338062,0.01635436723418604,0.49927419473882273,0.5029808698836654
cvar,500,50,15328123,0.5,0.5,0.003,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1200,1200,True,nan,nan,stagnation,,0.1418302106012675,0.010057904319599945,0.01674661556658119,0.013131054048331592,0.01674661556658119,0.4992621541329904,0.5030407869569409
cvar,500,50,15328123,0.5,0.5,0.003,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1300,1300,True,nan,nan,stagnation,,0.15606906384254823,0.012178776344344697,0.019942222525504316,0.014014674093242752,0.019942222525504316,0.4993505593354704,0.503403261160229
cvar,500,50,15328123,0.5,0.5,0.003,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1400,1400,True,nan,nan,stagnation,,0.13995751304054088,0.009794052728246586,0.017710122730892452,0.012998373954350662,0.017710122730892452,0.49939184806136677,0.503237362213282
cvar,500,50,15328123,0.5,0.5,0.003,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1500,1500,True,nan,nan,stagnation,,0.14040016207614026,0.009856102755503226,0.01704657731324155,0.01225360503960865,0.01704657731324155,0.4996542053119423,0.5032356498061671
cvar,500,50,15328123,0.5,0.5,0.003,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1600,1600,True,nan,nan,stagnation,,0.1333385841367258,0.008889589009793353,0.016903203155413493,0.012087068668459433,0.016903203155413493,0.4997507495844598,0.5032984639714118
cvar,500,50,15328123,0.5,0.5,0.003,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,max_iter,,0.26404108378862845,0.034858846964136755,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.003,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,max_iter,,0.17515770303790565,0.01534011046675757,0.03163588146751761,0.024874017445552177,0.03163588146751761,0.49627735353818014,0.5010720737572144
cvar,500,50,15328123,0.5,0.5,0.003,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,max_iter,,0.1550706393809736,0.01202345159901198,0.025686156123904902,0.020230793944228553,0.025686156123904902,0.4967588811001319,0.5011409655430356
cvar,500,50,15328123,0.5,0.5,0.003,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,max_iter,,0.14686058158135776,0.010784015211207318,0.023673775605533354,0.0181698907098079,0.023673775605533354,0.4972414625729752,0.5014275424133894
cvar,500,50,15328123,0.5,0.5,0.003,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,max_iter,,0.14218698469491955,0.010108569308316644,0.022452063353360363,0.0166729085038545,0.022452063353360363,0.49764672789139475,0.5017562282831722
cvar,500,50,15328123,0.5,0.5,0.003,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,max_iter,,0.13908658088952158,0.009672538491768716,0.02170670851424511,0.015556070980209336,0.02170670851424511,0.49798462940084726,0.5020761791793757
cvar,500,50,15328123,0.5,0.5,0.003,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,600,600,True,nan,nan,max_iter,,0.13682970547262366,0.009361184149862468,0.02122221887891773,0.014708813195333958,0.02122221887891773,0.49827279238307787,0.5023670819543217
cvar,500,50,15328123,0.5,0.5,0.003,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,700,700,True,nan,nan,max_iter,,0.13508277044430048,0.00912367743545379,0.02087868028781026,0.01405732225110179,0.02087868028781026,0.49852420278394494,0.502624699209418
cvar,500,50,15328123,0.5,0.5,0.003,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,800,800,True,nan,nan,max_iter,,0.13367106438349122,0.008933976726707727,0.02060957632215954,0.013561650241838641,0.02060957632215954,0.4987479135729162,0.5028509603868415
cvar,500,50,15328123,0.5,0.5,0.003,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,900,900,True,nan,nan,max_iter,,0.13249356757667877,0.008777272724597971,0.020383770681070446,0.013163160213588654,0.020383770681070446,0.4989502877962085,0.5030495831658116
cvar,500,50,15328123,0.5,0.5,0.003,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1000,1000,True,nan,nan,max_iter,,0.13148776674918042,0.008644516402343438,0.020187511548794723,0.012842609593880117,0.020187511548794723,0.49913573077165196,0.5032244156858373
cvar,500,50,15328123,0.5,0.5,0.003,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1100,1100,True,nan,nan,max_iter,,0.13061300160698266,0.008529878094392828,0.02001300161390951,0.01257410744376275,0.02001300161390951,0.4993072053947995,0.5033789054962852
cvar,500,50,15328123,0.5,0.5,0.003,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1200,1200,True,nan,nan,max_iter,,0.1298416016989538,0.008429420765874883,0.01985584660661477,0.012340720835822494,0.01985584660661477,0.4994666742630986,0.5035159947296318
cvar,500,50,15328123,0.5,0.5,0.003,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1300,1300,True,nan,nan,max_iter,,0.12915384437585778,0.008340357758531645,0.019714028265625183,0.012138851837295073,0.019714028265625183,0.49961547747757684,0.5036381518227129
cvar,500,50,15328123,0.5,0.5,0.003,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1400,1400,True,nan,nan,max_iter,,0.12853502879992945,0.008260626814299347,0.019583486284708962,0.011957247417663519,0.019583486284708962,0.4997546182980787,0.5037474376811256
cvar,500,50,15328123,0.5,0.5,0.003,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1500,1500,True,nan,nan,max_iter,,0.12797377717223063,0.00818864382186387,0.019463061843302265,0.011794298288150762,0.019463061843302265,0.49988494413282614,0.5038455761432236
cvar,500,50,15328123,0.5,0.5,0.003,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1600,1600,True,nan,nan,max_iter,,0.12746103756848187,0.008123158049016973,0.01935217269071665,0.011643740568048955,0.01935217269071665,0.500007237027947,0.5039340190524592
cvar,500,50,15328123,0.5,0.5,0.003,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1700,1700,True,nan,nan,max_iter,,0.12698947436505761,0.008063163299756813,0.01925194192879731,0.011503467927488409,0.01925194192879731,0.5001222433640388,0.5040140012169431
cvar,500,50,15328123,0.5,0.5,0.003,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1800,1800,True,nan,nan,max_iter,,0.1265530694194832,0.008007839689746266,0.019158921126023687,0.011373074161177,0.019158921126023687,0.5002306726130006,0.5040865834184407
cvar,500,50,15328123,0.5,0.5,0.003,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1900,1900,True,nan,nan,max_iter,,0.12614684134992615,0.00795651279128172,0.01907230586706521,0.011252310051057701,0.01907230586706521,0.5003331862469979,0.5041526842919081
cvar,500,50,15328123,0.5,0.5,0.003,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,2000,2000,True,nan,nan,max_iter,,0.1257666365135489,0.007908623429965567,0.01899121492224365,0.011140054078892514,0.01899121492224365,0.5004303878764134,0.5042131034762305
cvar,500,50,15328123,0.5,0.5,0.003,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,max_iter,,0.26404108378862845,0.034858846964136755,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.003,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,max_iter,,0.15411189882343548,0.011875238679482408,0.024066865828245687,0.01990317602017866,0.024066865828245687,0.49678425122401115,0.5018326641572576
cvar,500,50,15328123,0.5,0.5,0.003,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,max_iter,,0.145208890760543,0.010542810977953655,0.022661525240945446,0.016519777396462154,0.022661525240945446,0.4973929105888566,0.5021352862718975
cvar,500,50,15328123,0.5,0.5,0.003,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,max_iter,,0.1414811273284401,0.010008454695063139,0.021783983233056414,0.014974322626331582,0.021783983233056414,0.49785234846092696,0.5024390063331993
cvar,500,50,15328123,0.5,0.5,0.003,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,max_iter,,0.1391669346928877,0.009683717855907237,0.021051273794768233,0.014205800383953804,0.021051273794768233,0.4982190191739832,0.5026741078712905
cvar,500,50,15328123,0.5,0.5,0.003,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,max_iter,,0.13755708872063507,0.009460976328648334,0.020516465148511687,0.013701959708676936,0.020516465148511687,0.498528183141759,0.5028443303645037
cvar,500,50,15328123,0.5,0.5,0.003,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,600,600,True,nan,nan,max_iter,,0.13637112192373277,0.009298541447368793,0.020153951802813097,0.013322608161734029,0.020153951802813097,0.4987954629429006,0.5029684287451581
cvar,500,50,15328123,0.5,0.5,0.003,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,700,700,True,nan,nan,max_iter,,0.13543808692261564,0.009171737694628994,0.019893037088303145,0.01300606863120013,0.019893037088303145,0.4990285001235345,0.5030624908824746
cvar,500,50,15328123,0.5,0.5,0.003,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,800,800,True,nan,nan,max_iter,,0.13465507400401036,0.009065994477512754,0.019687691928189588,0.01274193329791623,0.019687691928189588,0.499232184075456,0.5031360383054192
cvar,500,50,15328123,0.5,0.5,0.003,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,900,900,True,nan,nan,max_iter,,0.13396265453451092,0.00897299640496636,0.019518894814720356,0.012515844800014442,0.019518894814720356,0.4994106119145885,0.5031943981843967
cvar,500,50,15328123,0.5,0.5,0.003,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1000,1000,True,nan,nan,max_iter,,0.13332538206107883,0.008887828750866321,0.019376506509263314,0.012312499929713283,0.019376506509263314,0.4995674890458353,0.5032407757222545
cvar,500,50,15328123,0.5,0.5,0.003,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1100,1100,True,nan,nan,max_iter,,0.13272079866827338,0.008807405199572179,0.019252867286770114,0.012121623842501206,0.019252867286770114,0.49970612760185906,0.5032773088252411
cvar,500,50,15328123,0.5,0.5,0.003,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1200,1200,True,nan,nan,max_iter,,0.13213405848209225,0.008729704705474487,0.019144186825094722,0.011937107155558624,0.019144186825094722,0.4998294056855053,0.5033055866468649
cvar,500,50,15328123,0.5,0.5,0.003,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1300,1300,True,nan,nan,max_iter,,0.13155554657984972,0.008653430917961504,0.019048559261315545,0.011757614580890363,0.019048559261315545,0.4999397463254998,0.5033269523878438
cvar,500,50,15328123,0.5,0.5,0.003,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1400,1400,True,nan,nan,max_iter,,0.13097994080333034,0.008577872446421959,0.018962951867855682,0.011584121933721103,0.018962951867855682,0.5000391128011258,0.5033427161789569
cvar,500,50,15328123,0.5,0.5,0.003,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1500,1500,True,nan,nan,max_iter,,0.13040568345118048,0.008502821138184742,0.018883901223719746,0.011424997897820366,0.018883901223719746,0.5001290237555325,0.5033542910739583
cvar,500,50,15328123,0.5,0.5,0.003,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1600,1600,True,nan,nan,max_iter,,0.1298341732962834,0.008428456277764677,0.01881006946405983,0.011286517002589258,0.01881006946405983,0.5002106091180374,0.503363212731738
cvar,500,50,15328123,0.5,0.5,0.003,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1700,1700,True,nan,nan,max_iter,,0.1292685019506416,0.008355172798281517,0.018739386874365493,0.011160300444200189,0.018739386874365493,0.500284722743393,0.5033710239616057
cvar,500,50,15328123,0.5,0.5,0.003,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1800,1800,True,nan,nan,max_iter,,0.1287120774005565,0.008283399434383425,0.018668889216319595,0.011045132996125306,0.018668889216319595,0.5003520880689476,0.5033790846601521
cvar,500,50,15328123,0.5,0.5,0.003,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1900,1900,True,nan,nan,max_iter,,0.1281676170122829,0.008213469025303616,0.018598582943355035,0.010940715925809474,0.018598582943355035,0.5004134172121346,0.5033884191311102
cvar,500,50,15328123,0.5,0.5,0.003,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,2000,2000,True,nan,nan,max_iter,,0.12763673662367517,0.00814556826797071,0.018529195754297567,0.010844511403052037,0.018529195754297567,0.5004694594973836,0.503399671721139
cvar,500,50,15328123,0.5,0.5,0.003,0.01,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,max_iter,,0.2637829641802667,0.03479072609586393,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.003,0.01,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,max_iter,,0.1741905105003978,0.015171166974194598,0.031737500475738645,0.024672172306606677,0.031737500475738645,0.4961412048903686,0.5009053408271109
cvar,500,50,15328123,0.5,0.5,0.003,0.01,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,max_iter,,0.1539772578200213,0.011854497962886656,0.025731989126758892,0.020141682236667457,0.025731989126758892,0.4965932354603129,0.5009134657063891
cvar,500,50,15328123,0.5,0.5,0.003,0.01,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,max_iter,,0.14570671902431137,0.01061522398441481,0.02374516323058673,0.018111373848174683,0.02374516323058673,0.4970574997764268,0.5011516686945694
cvar,500,50,15328123,0.5,0.5,0.003,0.01,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,max_iter,,0.1410079494768779,0.009941620907836873,0.02256056088438263,0.016610724783076958,0.02256056088438263,0.49744721725808283,0.5014399841236628
cvar,500,50,15328123,0.5,0.5,0.003,0.01,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,max_iter,,0.13789564759089876,0.009507604812256671,0.02184011988378398,0.015495900001783247,0.02184011988378398,0.49777098255355723,0.501726755757481
cvar,500,50,15328123,0.5,0.5,0.003,0.01,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,600,600,True,nan,nan,max_iter,,0.1356336130426688,0.009198238493504207,0.021363489329578267,0.014652998417494456,0.021363489329578267,0.49804630893357527,0.5019897738429571
cvar,500,50,15328123,0.5,0.5,0.003,0.01,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,700,700,True,nan,nan,max_iter,,0.1338853588628105,0.008962644658911775,0.02102942255980389,0.014007053826095905,0.02102942255980389,0.49828622270267103,0.5022230245669366
cvar,500,50,15328123,0.5,0.5,0.003,0.01,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,800,800,True,nan,nan,max_iter,,0.13247441109484542,0.008774734797463052,0.02076433677222722,0.013514470452277494,0.02076433677222722,0.4984997031963133,0.5024271157246273
cvar,500,50,15328123,0.5,0.5,0.003,0.01,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,900,900,True,nan,nan,max_iter,,0.1312986918164674,0.00861967323635784,0.02054033255358756,0.013120771188407598,0.02054033255358756,0.4986929400761,0.5026048896209536
cvar,500,50,15328123,0.5,0.5,0.003,0.01,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1000,1000,True,nan,nan,max_iter,,0.13029511677921718,0.008488408728254921,0.02034445053966738,0.012801858049333814,0.02034445053966738,0.4988701341871089,0.5027596822293106
cvar,500,50,15328123,0.5,0.5,0.003,0.01,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1100,1100,True,nan,nan,max_iter,,0.12942275630083888,0.008375124924253165,0.020169206013930574,0.012533607336705,0.020169206013930574,0.4990340650266251,0.5028946974554527
cvar,500,50,15328123,0.5,0.5,0.003,0.01,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1200,1200,True,nan,nan,max_iter,,0.12865382834895728,0.008275903774421481,0.020012100780919972,0.012307048657373199,0.020012100780919972,0.4991865549077186,0.5030128156318181
cvar,500,50,15328123,0.5,0.5,0.003,0.01,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1300,1300,True,nan,nan,max_iter,,0.12796856889369349,0.008187977312349989,0.019871467839244095,0.01211307227124614,0.019871467839244095,0.49932884554717927,0.5031165526495519
cvar,500,50,15328123,0.5,0.5,0.003,0.01,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1400,1400,True,nan,nan,max_iter,,0.12735226444699452,0.008109299629888612,0.019742740127802083,0.011938503614541518,0.019742740127802083,0.499461871413558,0.5032080687505827
