risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,residual_norm,objective,eta,regret1,regret2,theta1,theta2
cvar,100,20,2002125,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,0,0,False,0.033260738576171255,0.0005531383653162033,0.0040590785697867116,0.0029075319324451954,0.0040590785697867116,0.4991360800598542,0.5025571363526684
cvar,100,20,2002125,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,100,100,False,0.7071327736213182,0.2500183797646892,0.003862099975027622,0.0025569460152022327,0.003862099975027622,14.845444345133291,-12.457173551274447
cvar,100,20,2002125,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,200,200,False,0.7071119942386113,0.2500036861980529,0.0038471206711706007,0.0025227697178247244,0.0038471206711706007,14.845444345133291,-12.457173551274447
cvar,100,20,2002125,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,300,300,False,0.7071083252101944,0.250001091790783,0.0038416928028220387,0.0025109685831912754,0.0038416928028220387,14.845444345133291,-12.457173551274447
cvar,100,20,2002125,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,400,400,False,0.707107340605486,0.2500003955690814,0.0038391043841253802,0.0025056762607332805,0.0038391043841253802,14.845444345133291,-12.457173551274447
cvar,100,20,2002125,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,500,500,False,0.7071070116539798,0.2500001629651108,0.003837723182915087,0.0025029481803066633,0.003837723182915087,14.845444345133291,-12.457173551274447
cvar,100,20,2002125,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,600,600,False,0.7071068851761146,0.2500000735317335,0.0038369348538167536,0.002501422636346562,0.0038369348538167536,14.845444345133291,-12.457173551274447
cvar,100,20,2002125,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,700,700,False,0.7071068314448612,0.25000003553799566,0.0038364658806395724,0.002500516286230936,0.0038364658806395724,14.845444345133291,-12.457173551274447
cvar,100,20,2002125,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,800,800,False,0.7071068068294691,0.25000001813228406,0.003836165889680887,0.0024999526820508877,0.003836165889680887,14.845444345133291,-12.457173551274447
cvar,100,20,2002125,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,900,900,False,0.7071067948606569,0.25000000966905556,0.003835967257962314,0.0024995894090584225,0.003835967257962314,14.845444345133291,-12.457173551274447
cvar,100,20,2002125,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,1000,1000,False,0.7071067887518229,0.25000000534945754,0.0038358319970369092,0.0024993483382865778,0.0038358319970369092,14.845444345133291,-12.457173551274447
cvar,100,20,2002125,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,1100,1100,False,0.7071067855052046,0.2500000030537517,0.003835737711879228,0.0024991844367637794,0.003835737711879228,14.845444345133291,-12.457173551274447
cvar,100,20,2002125,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,1200,1200,False,0.7071067837194139,0.250000001791007,0.003835670673038416,0.0024990706873951885,0.003835670673038416,14.845444345133291,-12.457173551274447
cvar,100,20,2002125,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,1300,1300,False,0.7071067827075836,0.25000000107553494,0.0038356221853149686,0.0024989903340171815,0.0038356221853149686,14.845444345133291,-12.457173551274447
cvar,100,20,2002125,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,1400,1400,False,0.7071067821192344,0.2500000006595092,0.0038355865881580242,0.0024989326883247953,0.0038355865881580242,14.845444345133291,-12.457173551274447
cvar,100,20,2002125,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,1500,1500,False,0.7071067817692115,0.25000000041200565,0.0038355601084016366,0.0024988907661406823,0.0038355601084016366,14.845444345133291,-12.457173551274447
cvar,100,20,2002125,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,1600,1600,False,0.707106781556688,0.25000000026172886,0.0038355401786944743,0.002498859907014539,0.0038355401786944743,14.845444345133291,-12.457173551274447
cvar,100,20,2002125,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,1700,1700,False,0.7071067814252674,0.2500000001688004,0.0038355250202746216,0.002498836943250371,0.0038355250202746216,14.845444345133291,-12.457173551274447
cvar,100,20,2002125,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,1800,1800,False,0.7071067813426442,0.250000000110377,0.0038355133808158914,0.0024988196862869017,0.0038355133808158914,14.845444345133291,-12.457173551274447
cvar,100,20,2002125,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,1900,1900,False,0.7071067812899123,0.25000000007309,0.003835504365885034,0.002498806601785364,0.003835504365885034,14.845444345133291,-12.457173551274447
cvar,100,20,2002125,0.5,0.5,0.1,0.02,10.0,0.5,2000,10,0.001,100,100,full_batch,0,2000,2000,False,0.7071067812557918,0.2500000000489631,0.0038354973283543092,0.0024987965998144457,0.0038354973283543092,14.845444345133291,-12.457173551274447
cvar,100,20,2002125,0.5,0.5,0.03,0.01,10.0,0.5,2000,10,0.001,100,100,full_batch,1,0,2000,False,0.7075410318907424,0.25030715590450825,0.0038354973283544203,0.0024987965998145567,0.0038354973283544203,14.845444345133291,-12.457173551274447
