risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,residual_norm,objective,eta,regret1,regret2,theta1,theta2
msd,30,20,302123,0.5,nan,0.1,0.02,4.0,0.5,2000,6,0.001,100,100,full_batch,0,0,0,False,0.06938924242737472,0.00240743348232249,0.014194061668509617,0.013391379516060287,0.014194061668509617,nan,nan
msd,30,20,302123,0.5,nan,0.1,0.02,4.0,0.5,2000,6,0.001,100,100,full_batch,0,100,100,False,0.03342794915080563,0.0005587138922144234,0.013524534941356525,0.012510716849051196,0.013524534941356525,nan,nan
msd,30,20,302123,0.5,nan,0.1,0.02,4.0,0.5,2000,6,0.001,100,100,full_batch,0,200,200,False,0.024383497373010963,0.00029727747206981627,0.01336969556504769,0.012309796803234019,0.01336969556504769,nan,nan
msd,30,20,302123,0.5,nan,0.1,0.02,4.0,0.5,2000,6,0.001,100,100,full_batch,0,300,300,False,0.019189094219691966,0.00018411066848610783,0.013294601685729934,0.012194720316442476,0.013294601685729934,nan,nan
msd,30,20,302123,0.5,nan,0.1,0.02,4.0,0.5,2000,6,0.001,100,100,full_batch,0,400,400,False,0.01570489499492213,0.0001233218634007651,0.013254430987385435,0.012121592293066974,0.013254430987385435,nan,nan
msd,30,20,302123,0.5,nan,0.1,0.02,4.0,0.5,2000,6,0.001,100,100,full_batch,0,500,500,False,0.01317859366909628,8.683766554757229e-05,0.013227997689072402,0.012072268406965125,0.013227997689072402,nan,nan
msd,30,20,302123,0.5,nan,0.1,0.02,4.0,0.5,2000,6,0.001,100,100,full_batch,0,600,600,False,0.011256333466068021,6.335252154966146e-05,0.01321209212613339,0.012035673896412247,0.01321209212613339,nan,nan
msd,30,20,302123,0.5,nan,0.1,0.02,4.0,0.5,2000,6,0.001,100,100,full_batch,0,700,700,False,0.009744142294786616,4.747415453052469e-05,0.013200515271827695,0.012007689526638166,0.013200515271827695,nan,nan
msd,30,20,302123,0.5,nan,0.1,0.02,4.0,0.5,2000,6,0.001,100,100,full_batch,0,800,800,False,0.008524882153920025,3.633680786911207e-05,0.013191863476081034,0.011985772395643413,0.013191863476081034,nan,nan
msd,30,20,302123,0.5,nan,0.1,0.02,4.0,0.5,2000,6,0.001,100,100,full_batch,0,900,900,False,0.007522877552736526,2.8296843336733548e-05,0.013185267040376925,0.011967937727049072,0.013185267040376925,nan,nan
msd,30,20,302123,0.5,nan,0.1,0.02,4.0,0.5,2000,6,0.001,100,100,full_batch,0,1000,1000,False,0.006686733165954723,2.235620021633944e-05,0.013180158837789557,0.011953191557648124,0.013180158837789557,nan,nan
msd,30,20,302123,0.5,nan,0.1,0.02,4.0,0.5,2000,6,0.001,100,100,full_batch,0,1100,1100,False,0.005980167279996459,1.7881200348370124e-05,0.013176154150266295,0.011940837467288856,0.013176154150266295,nan,nan
msd,30,20,302123,0.5,nan,0.1,0.02,4.0,0.5,2000,6,0.001,100,100,full_batch,0,1200,1200,False,0.0053767638398351325,1.445479469467932e-05,0.013172983653104375,0.01193037209700376,0.013172983653104375,nan,nan
msd,30,20,302123,0.5,nan,0.1,0.02,4.0,0.5,2000,6,0.001,100,100,full_batch,0,1300,1300,False,0.004856797089527282,1.1794238984420338e-05,0.013170453893869616,0.011921422235500356,0.013170453893869616,nan,nan
msd,30,20,302123,0.5,nan,0.1,0.02,4.0,0.5,2000,6,0.001,100,100,full_batch,0,1400,1400,False,0.0044052226281503255,9.70299320178383e-06,0.013168422912646416,0.011913705207236502,0.013168422912646416,nan,nan
msd,30,20,302123,0.5,nan,0.1,0.02,4.0,0.5,2000,6,0.001,100,100,full_batch,0,1500,1500,False,0.004010358774537977,8.041488750256871e-06,0.013166784634096984,0.01190700299625369,0.013166784634096984,nan,nan
msd,30,20,302123,0.5,nan,0.1,0.02,4.0,0.5,2000,6,0.001,100,100,full_batch,0,1600,1600,False,0.0036629938608755664,6.708762012406044e-06,0.013165458559081022,0.011901144811537312,0.013165458559081022,nan,nan
msd,30,20,302123,0.5,nan,0.1,0.02,4.0,0.5,2000,6,0.001,100,100,full_batch,0,1700,1700,False,0.0033557657302423164,5.630581818134373e-06,0.01316485603913603,0.011895995025813344,0.01316485603913603,nan,nan
msd,30,20,302123,0.5,nan,0.1,0.02,4.0,0.5,2000,6,0.001,100,100,full_batch,0,1800,1800,False,0.0030827205043495254,4.7515828539684965e-06,0.013164485042068519,0.01189144463920977,0.013164485042068519,nan,nan
msd,30,20,302123,0.5,nan,0.1,0.02,4.0,0.5,2000,6,0.001,100,100,full_batch,0,1900,1900,False,0.0028389925298993347,4.029939292412113e-06,0.013164224690064896,0.011887405116145056,0.013164224690064896,nan,nan
msd,30,20,302123,0.5,nan,0.1,0.02,4.0,0.5,2000,6,0.001,100,100,full_batch,0,2000,2000,False,0.002620568122753863,3.4336886429968523e-06,0.013164052323762498,0.011883803856884867,0.013164052323762498,nan,nan
msd,30,20,302123,0.5,nan,0.03,0.01,4.0,0.5,2000,6,0.001,100,100,full_batch,1,0,2000,False,0.050443261662463726,0.0012722613235738914,0.013164052323762165,0.011883803856884645,0.013164052323762165,nan,nan
msd,30,20,302123,0.5,nan,0.03,0.01,4.0,0.5,2000,6,0.001,100,100,full_batch,1,100,2100,False,0.04729624579155744,0.0011184674329877073,0.012967054315135118,0.011617585279341092,0.012967054315135118,nan,nan
msd,30,20,302123,0.5,nan,0.03,0.01,4.0,0.5,2000,6,0.001,100,100,full_batch,1,200,2200,False,0.04599262061628144,0.0010576605755765983,0.012886169612297937,0.011507484922123279,0.012886169612297937,nan,nan
msd,30,20,302123,0.5,nan,0.03,0.01,4.0,0.5,2000,6,0.001,100,100,full_batch,1,300,2300,False,0.04502829850751779,0.0010137738332410646,0.012827997784337242,0.011426174812149026,0.012827997784337242,nan,nan
msd,30,20,302123,0.5,nan,0.03,0.01,4.0,0.5,2000,6,0.001,100,100,full_batch,1,400,2400,False,0.04423867027059854,0.0009785299736553693,0.012781425798366663,0.011359706421807392,0.012781425798366663,nan,nan
msd,30,20,302123,0.5,nan,0.03,0.01,4.0,0.5,2000,6,0.001,100,100,full_batch,1,500,2500,False,0.04356004563123622,0.0009487387876976909,0.012741597526724824,0.011302679097358881,0.012741597526724824,nan,nan
