risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,residual_norm,objective,eta,regret1,regret2,theta1,theta2
cvar,250,20,3502124,0.5,0.5,0.1,0.02,4.0,0.5,2000,16,0.001,100,100,full_batch,0,0,0,False,0.02680310727255309,0.0003592032797319942,0.002284199055870628,0.002284199055870628,0.001661849065284382,0.49931001670264913,0.5015181159864377
cvar,250,20,3502124,0.5,0.5,0.1,0.02,4.0,0.5,2000,16,0.001,100,100,full_batch,0,100,100,False,0.7072953648545531,0.25013336657236773,0.002139419158783462,0.002139419158783462,0.001643167290731773,6.440648852138953,-2.397740177208768
cvar,250,20,3502124,0.5,0.5,0.1,0.02,4.0,0.5,2000,16,0.001,100,100,full_batch,0,200,200,False,0.7072052372035977,0.25006962376409847,0.002099879313482045,0.002099879313482045,0.0016404417886434208,6.440648852138953,-2.397740177208768
cvar,250,20,3502124,0.5,0.5,0.1,0.02,4.0,0.5,2000,16,0.001,100,100,full_batch,0,300,300,False,0.7071666381807683,0.2500423270779448,0.002078084010267822,0.002078084010267822,0.0016383272681063654,6.440648852138953,-2.397740177208768
cvar,250,20,3502124,0.5,0.5,0.1,0.02,4.0,0.5,2000,16,0.001,100,100,full_batch,0,400,400,False,0.7071461587421587,0.25002784491189517,0.002063784985683381,0.002063784985683381,0.0016365281541934062,6.440648852138953,-2.397740177208768
cvar,250,20,3502124,0.5,0.5,0.1,0.02,4.0,0.5,2000,16,0.001,100,100,full_batch,0,500,500,False,0.7071340262716059,0.25001926555554616,0.0020536236798642804,0.0020536236798642804,0.001635035006838148,6.440648852138953,-2.397740177208768
cvar,250,20,3502124,0.5,0.5,0.1,0.02,4.0,0.5,2000,16,0.001,100,100,full_batch,0,600,600,False,0.7071263198021532,0.25001381607846856,0.0020460427606597276,0.0020460427606597276,0.0016341551373245666,6.440648852138953,-2.397740177208768
cvar,250,20,3502124,0.5,0.5,0.1,0.02,4.0,0.5,2000,16,0.001,100,100,full_batch,0,700,700,False,0.7071211790598568,0.25001018093750105,0.0020401763412405405,0.0020401763412405405,0.0016334568902803825,6.440648852138953,-2.397740177208768
cvar,250,20,3502124,0.5,0.5,0.1,0.02,4.0,0.5,2000,16,0.001,100,100,full_batch,0,800,800,False,0.7071176216126004,0.25000766539753033,0.002035496098623246,0.002035496098623246,0.0016329065288457345,6.440648852138953,-2.397740177208768
cvar,250,20,3502124,0.5,0.5,0.1,0.02,4.0,0.5,2000,16,0.001,100,100,full_batch,0,900,900,False,0.7071150879448588,0.2500058737996327,0.002031709677421001,0.002031709677421001,0.0016324486786449821,6.440648852138953,-2.397740177208768
cvar,250,20,3502124,0.5,0.5,0.1,0.02,4.0,0.5,2000,16,0.001,100,100,full_batch,0,1000,1000,False,0.7071132408705334,0.2500045677072145,0.0020286030686014755,0.0020286030686014755,0.0016320602977583643,6.440648852138953,-2.397740177208768
cvar,250,20,3502124,0.5,0.5,0.1,0.02,4.0,0.5,2000,16,0.001,100,100,full_batch,0,1100,1100,False,0.7071118680132324,0.2500035969425815,0.0020260210013453017,0.0020260210013453017,0.0016317227308108029,6.440648852138953,-2.397740177208768
cvar,250,20,3502124,0.5,0.5,0.1,0.02,4.0,0.5,2000,16,0.001,100,100,full_batch,0,1200,1200,False,0.7071108307593512,0.2500028634885899,0.0020238514152502995,0.0020238514152502995,0.0016314307296270703,6.440648852138953,-2.397740177208768
