risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,max_iter,minibatch_size,step_size,step_decay,regret_tolerance,record_every,certify_every,continuation,continuation_stages,continuation_kappa,continuation_tau,continuation_max_iter,continuation_total_max_iter,methods,full_batch_success,full_batch_time_s,full_batch_solve_time_s,full_batch_eta,full_batch_regret1,full_batch_regret2,full_batch_residual_norm,full_batch_objective,full_batch_iterations,full_batch_has_profile,full_batch_history_len,full_batch_best_residual_norm,full_batch_best_objective,full_batch_best_certificate_eta,full_batch_best_certificate_iteration,full_batch_selected_stage,full_batch_selected_kappa,full_batch_selected_tau,full_batch_stages_completed,full_batch_theta1,full_batch_theta2,full_batch_error,minibatch_success,minibatch_time_s,minibatch_solve_time_s,minibatch_eta,minibatch_regret1,minibatch_regret2,minibatch_residual_norm,minibatch_objective,minibatch_iterations,minibatch_has_profile,minibatch_history_len,minibatch_best_residual_norm,minibatch_best_objective,minibatch_best_certificate_eta,minibatch_best_certificate_iteration,minibatch_selected_stage,minibatch_selected_kappa,minibatch_selected_tau,minibatch_stages_completed,minibatch_theta1,minibatch_theta2,minibatch_error,eta_diff_minibatch_minus_full_batch,residual_diff_minibatch_minus_full_batch,time_ratio_minibatch_over_full_batch,x_l1_minibatch_minus_full_batch,y_l1_minibatch_minus_full_batch
cvar,100,20,2002123,0.5,0.5,0.1,0.02,2000,10,4.0,0.5,0.001,100,100,True,4,"0.1,0.03,0.01,0.003","0.02,0.01,0.005,0.002","2000,2000,2000,2000",8000,"full_batch,minibatch",False,1118.460930292029,1117.4562415000983,0.0028944943635624276,0.0028944943635624276,0.0026341378056894404,0.7091064832067875,0.25141600226294897,8000,True,84,0.7091064832067875,0.25141600226294897,0.0028944943635624276,8000,3,0.003,0.002,4,1.331204047856532,3.9881350358224834,,False,1126.6165752089582,1126.4261016263627,0.0033325167408384537,0.003074662452693666,0.0033325167408384537,0.7083872349124323,0.25090623729344075,8000,True,84,0.7083282048443845,0.25086442288903416,0.0033325167408384537,6300,3,0.003,0.002,4,0.8797494968689643,-0.1485181780114076,,0.0004380223772760261,-0.0007192482943552125,1.0072918460502682,0.04192194007271301,0.08152110008456184
