campaign,key,source,row_number,risk,n,K,seed,method,status,original_eta,replayed_eta,fresh_certificate_status,seed_execution_status,seed_elapsed_s,work_agreement,comparison_source,detail,initial_adapter_error,evidence_type
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:3:minibatch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,3,msd,50,500,14128123,minibatch,match,0.032280732608440776,0.032280732608440776,match,timeout,100.01948729157448,"{""iterations"": true, ""selected_start"": true, ""termination_reason"": true}",population_fo_calibration/pilot_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:4:full_batch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,4,msd,50,500,14128123,full_batch,match,0.02683266087601499,0.02683266087601499,match,timeout,100.01948729157448,"{""iterations"": true, ""selected_start"": true, ""termination_reason"": true}",population_fo_calibration/pilot_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:regularization_msd.csv:2:minibatch,experiments/results/population_fo_calibration/pilot_v1/regularization_msd.csv,2,msd,50,500,14128123,minibatch,match,0.06061801926500554,0.06061801926500554,match,timeout,100.01948729157448,"{""iterations"": true, ""selected_start"": true, ""termination_reason"": true}",population_fo_calibration/pilot_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:regularization_msd.csv:3:full_batch,experiments/results/population_fo_calibration/pilot_v1/regularization_msd.csv,3,msd,50,500,14128123,full_batch,match,0.06062541105530217,0.06062541105530217,match,timeout,100.01948729157448,"{""iterations"": true, ""selected_start"": true, ""termination_reason"": true}",population_fo_calibration/pilot_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:regularization_msd.csv:4:full_batch,experiments/results/population_fo_calibration/pilot_v1/regularization_msd.csv,4,msd,50,500,14128123,full_batch,match,0.06046925737902853,0.06046925737902853,match,timeout,100.01948729157448,"{""iterations"": true, ""selected_start"": true, ""termination_reason"": true}",population_fo_calibration/pilot_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:regularization_msd.csv:5:minibatch,experiments/results/population_fo_calibration/pilot_v1/regularization_msd.csv,5,msd,50,500,14128123,minibatch,match,0.06046460975671425,0.06046460975671425,match,timeout,100.01948729157448,"{""iterations"": true, ""selected_start"": true, ""termination_reason"": true}",population_fo_calibration/pilot_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:regularization_msd.csv:3:minibatch,experiments/results/population_fo_calibration/pilot_v1/regularization_msd.csv,3,msd,50,500,14128123,minibatch,match,0.060620312254093645,0.060620312254093645,match,timeout,100.01948729157448,"{""iterations"": true, ""selected_start"": true, ""termination_reason"": true}",population_fo_calibration/pilot_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:regularization_msd.csv:5:full_batch,experiments/results/population_fo_calibration/pilot_v1/regularization_msd.csv,5,msd,50,500,14128123,full_batch,match,0.060469985125840064,0.060469985125840064,match,timeout,100.01948729157448,"{""iterations"": true, ""selected_start"": true, ""termination_reason"": true}",population_fo_calibration/pilot_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:regularization_msd.csv:6:full_batch,experiments/results/population_fo_calibration/pilot_v1/regularization_msd.csv,6,msd,50,500,14128123,full_batch,match,0.06042910537849183,0.06042910537849183,match,timeout,100.01948729157448,"{""iterations"": true, ""selected_start"": true, ""termination_reason"": true}",population_fo_calibration/pilot_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:regularization_msd.csv:6:minibatch,experiments/results/population_fo_calibration/pilot_v1/regularization_msd.csv,6,msd,50,500,14128123,minibatch,match,0.06042548532657199,0.06042548532657199,match,timeout,100.01948729157448,"{""iterations"": true, ""selected_start"": true, ""termination_reason"": true}",population_fo_calibration/pilot_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:regularization_msd.csv:4:minibatch,experiments/results/population_fo_calibration/pilot_v1/regularization_msd.csv,4,msd,50,500,14128123,minibatch,match,0.06046566368399331,0.06046566368399331,match,timeout,100.01948729157448,"{""iterations"": true, ""selected_start"": true, ""termination_reason"": true}",population_fo_calibration/pilot_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:15:full_batch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,15,msd,50,500,14128123,full_batch,match,0.027110427573449003,0.027110427573449003,match,timeout,100.01948729157448,"{""iterations"": true, ""selected_start"": true, ""termination_reason"": true}",population_fo_calibration/pilot_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:regularization_msd.csv:2:full_batch,experiments/results/population_fo_calibration/pilot_v1/regularization_msd.csv,2,msd,50,500,14128123,full_batch,match,0.06062132629403183,0.06062132629403183,match,timeout,100.01948729157448,"{""iterations"": true, ""selected_start"": true, ""termination_reason"": true}",population_fo_calibration/pilot_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:regularization_msd.csv:7:full_batch,experiments/results/population_fo_calibration/pilot_v1/regularization_msd.csv,7,msd,50,500,14128123,full_batch,match,0.060428891650862904,0.060428891650862904,match,timeout,100.01948729157448,"{""iterations"": true, ""selected_start"": true, ""termination_reason"": true}",population_fo_calibration/pilot_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:15:minibatch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,15,msd,50,500,14128123,minibatch,match,0.027056046313180426,0.027056046313180426,match,timeout,100.01948729157448,"{""iterations"": true, ""selected_start"": true, ""termination_reason"": true}",population_fo_calibration/pilot_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:7:full_batch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,7,msd,50,500,14128123,full_batch,match,0.02146660390615407,0.02146660390615407,match,timeout,100.01948729157448,"{""iterations"": true, ""selected_start"": true, ""termination_reason"": true}",population_fo_calibration/pilot_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:18:minibatch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,18,msd,50,500,14128123,minibatch,match,0.027047268461301954,0.027047268461301954,match,timeout,100.01948729157448,"{""iterations"": true, ""selected_start"": true, ""termination_reason"": true}",population_fo_calibration/pilot_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:18:full_batch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,18,msd,50,500,14128123,full_batch,match,0.027067158177694284,0.027067158177694284,match,timeout,100.01948729157448,"{""iterations"": true, ""selected_start"": true, ""termination_reason"": true}",population_fo_calibration/pilot_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:6:full_batch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,6,msd,50,500,14128123,full_batch,match,0.03160031321168655,0.03160031321168655,match,timeout,100.01948729157448,"{""iterations"": true, ""selected_start"": true, ""termination_reason"": true}",population_fo_calibration/pilot_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:2:minibatch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,2,msd,50,500,14128123,minibatch,match,0.042374111846819495,0.042374111846819495,match,timeout,100.01948729157448,"{""iterations"": true, ""selected_start"": true, ""termination_reason"": true}",population_fo_calibration/pilot_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:5:minibatch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,5,msd,50,500,14128123,minibatch,match,0.04267014952034931,0.04267014952034931,match,timeout,100.01948729157448,"{""iterations"": true, ""selected_start"": true, ""termination_reason"": true}",population_fo_calibration/pilot_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:5:full_batch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,5,msd,50,500,14128123,full_batch,timeout_or_unattempted,0.04270196270965082,,,timeout,100.01948729157448,{},,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:regularization_msd.csv:7:minibatch,experiments/results/population_fo_calibration/pilot_v1/regularization_msd.csv,7,msd,50,500,14128123,minibatch,timeout_or_unattempted,0.06042348930072877,,,timeout,100.01948729157448,{},,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:6:minibatch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,6,msd,50,500,14128123,minibatch,timeout_or_unattempted,0.031588681310456446,,,timeout,100.01948729157448,{},,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:8:full_batch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,8,msd,50,500,14128123,full_batch,timeout_or_unattempted,0.03936245854088932,,,timeout,100.01948729157448,{},,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:8:minibatch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,8,msd,50,500,14128123,minibatch,timeout_or_unattempted,0.0393539860012912,,,timeout,100.01948729157448,{},,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:9:full_batch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,9,msd,50,500,14128123,full_batch,timeout_or_unattempted,0.02519213097277534,,,timeout,100.01948729157448,{},,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:9:minibatch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,9,msd,50,500,14128123,minibatch,timeout_or_unattempted,0.025146121042673775,,,timeout,100.01948729157448,{},,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:11:full_batch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,11,msd,50,500,14128123,full_batch,timeout_or_unattempted,0.03961950608676795,,,timeout,100.01948729157448,{},,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:2:full_batch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,2,msd,50,500,14128123,full_batch,timeout_or_unattempted,0.04238881021670099,,,timeout,100.01948729157448,{},,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:11:minibatch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,11,msd,50,500,14128123,minibatch,timeout_or_unattempted,0.03958754800533204,,,timeout,100.01948729157448,{},,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:12:minibatch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,12,msd,50,500,14128123,minibatch,timeout_or_unattempted,0.025440055441819154,,,timeout,100.01948729157448,{},,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:14:full_batch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,14,msd,50,500,14128123,full_batch,timeout_or_unattempted,0.03863259675478209,,,timeout,100.01948729157448,{},,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:17:minibatch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,17,msd,50,500,14128123,minibatch,timeout_or_unattempted,0.0388211487963534,,,timeout,100.01948729157448,{},,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:17:full_batch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,17,msd,50,500,14128123,full_batch,timeout_or_unattempted,0.03885351344586052,,,timeout,100.01948729157448,{},,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:14:minibatch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,14,msd,50,500,14128123,minibatch,timeout_or_unattempted,0.038624576179022097,,,timeout,100.01948729157448,{},,,,conditional sampled-seed replay; original profile unavailable
population_fo_calibration/pilot_v1,population_fo_calibration/pilot_v1:steps_msd.csv:12:full_batch,experiments/results/population_fo_calibration/pilot_v1/steps_msd.csv,12,msd,50,500,14128123,full_batch,timeout_or_unattempted,0.025496923723065945,,,timeout,100.01948729157448,{},,,,conditional sampled-seed replay; original profile unavailable
population_qptas_fo/beta_uniform_v2,population_qptas_fo/beta_uniform_v2:capped_method_results.csv:393:stochastic_minibatch,experiments/results/population_qptas_fo/beta_uniform_v2/capped_method_results.csv,393,cvar,50,500,6005140,stochastic_minibatch,mismatch,0.017937801612242343,0.015125792874788657,match,completed,26.341249208897352,"{""iterations"": false, ""selected_start"": true, ""termination_reason"": false}",population_qptas_fo/beta_uniform_v2/0/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_qptas_fo/beta_uniform_v2,population_qptas_fo/beta_uniform_v2:capped_method_results.csv:392:stochastic_full_batch,experiments/results/population_qptas_fo/beta_uniform_v2/capped_method_results.csv,392,cvar,50,500,6005140,stochastic_full_batch,mismatch,0.0075129201419262825,0.007426424750341165,match,completed,26.341249208897352,"{""iterations"": false, ""selected_start"": true, ""termination_reason"": true}",population_qptas_fo/beta_uniform_v2/0/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_qptas_fo/beta_uniform_v2,population_qptas_fo/beta_uniform_v2:capped_method_results.csv:52:stochastic_full_batch,experiments/results/population_qptas_fo/beta_uniform_v2/capped_method_results.csv,52,msd,50,500,5005135,stochastic_full_batch,mismatch,0.017447598148162213,0.017470630287246824,match,completed,27.01268079318106,"{""iterations"": false, ""selected_start"": false, ""termination_reason"": true}",population_qptas_fo/beta_uniform_v2/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_qptas_fo/beta_uniform_v2,population_qptas_fo/beta_uniform_v2:capped_method_results.csv:53:stochastic_minibatch,experiments/results/population_qptas_fo/beta_uniform_v2/capped_method_results.csv,53,msd,50,500,5005135,stochastic_minibatch,classification_flip,0.005776146472931898,0.010655537351651923,match,completed,27.01268079318106,"{""iterations"": false, ""selected_start"": false, ""termination_reason"": false}",population_qptas_fo/beta_uniform_v2/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_qptas_fo/beta_uniform_v2,population_qptas_fo/beta_uniform_v2:capped_method_results.csv:361:stochastic_minibatch,experiments/results/population_qptas_fo/beta_uniform_v2/capped_method_results.csv,361,cvar,50,500,6005132,stochastic_minibatch,mismatch,0.01603874223845858,0.011065759775472861,match,completed,27.875970751047134,"{""iterations"": false, ""selected_start"": false, ""termination_reason"": true}",population_qptas_fo/beta_uniform_v2/2/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
population_qptas_fo/beta_uniform_v2,population_qptas_fo/beta_uniform_v2:capped_method_results.csv:360:stochastic_full_batch,experiments/results/population_qptas_fo/beta_uniform_v2/capped_method_results.csv,360,cvar,50,500,6005132,stochastic_full_batch,mismatch,0.009778275020757898,0.009654205073190592,match,completed,27.875970751047134,"{""iterations"": false, ""selected_start"": true, ""termination_reason"": true}",population_qptas_fo/beta_uniform_v2/2/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
qptas_scalability/sampled_1000_v1,qptas_scalability/sampled_1000_v1:capped_method_results.csv:489:qptas,experiments/results/qptas_scalability/sampled_1000_v1/capped_method_results.csv,489,cvar,5,5,1050630,qptas,match,0.0032487838727628393,0.0032487838727627283,match,completed,0.7360867504030466,"{""termination_reason"": true}",qptas_scalability/sampled_1000_v1/0/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
qptas_scalability/sampled_1000_v1,qptas_scalability/sampled_1000_v1:capped_method_results.csv:7:qptas,experiments/results/qptas_scalability/sampled_1000_v1/capped_method_results.csv,7,msd,5,5,50628,qptas,match,0.009235351218681909,0.009235351218681853,match,completed,0.8911632914096117,"{""termination_reason"": true}",qptas_scalability/sampled_1000_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
qptas_scalability/sampled_1000_v1,qptas_scalability/sampled_1000_v1:capped_method_results.csv:485:qptas,experiments/results/qptas_scalability/sampled_1000_v1/capped_method_results.csv,485,cvar,5,5,1050626,qptas,match,0.008143399227088288,0.008143399227088288,match,completed,0.7856189589947462,"{""termination_reason"": true}",qptas_scalability/sampled_1000_v1/2/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
scalability/cvar_capped_24h_v1,scalability/cvar_capped_24h_v1:capped_method_results.csv:8:mcp,experiments/results/scalability/cvar_capped_24h_v1/capped_method_results.csv,8,cvar,5,5,1050624,mcp,match,5.551115123125783e-17,0.0,match,timeout,100.01446858420968,{},scalability/cvar_capped_24h_v1/0/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
scalability/cvar_capped_24h_v1,scalability/cvar_capped_24h_v1:capped_method_results.csv:11:restricted_mcp,experiments/results/scalability/cvar_capped_24h_v1/capped_method_results.csv,11,cvar,5,5,1050624,restricted_mcp,adapter_error_unresolved_at_deadline,6.027844889899825e-12,,,timeout,100.01446858420968,{},scalability/cvar_capped_24h_v1/0/output/comparisons.jsonl,Object of type SolverResult is not JSON serializable,,conditional sampled-seed replay; original profile unavailable
scalability/cvar_capped_24h_v1,scalability/cvar_capped_24h_v1:capped_method_results.csv:9:screened_dual,experiments/results/scalability/cvar_capped_24h_v1/capped_method_results.csv,9,cvar,5,5,1050624,screened_dual,match,0.007800978694221916,0.007800978694222582,match,timeout,100.01446858420968,{},scalability/cvar_capped_24h_v1/0/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
scalability/cvar_capped_24h_v1,scalability/cvar_capped_24h_v1:capped_method_results.csv:10:action_dual,experiments/results/scalability/cvar_capped_24h_v1/capped_method_results.csv,10,cvar,5,5,1050624,action_dual,match,4.106365247835697e-11,4.0948688884157036e-11,match,timeout,100.01446858420968,{},scalability/cvar_capped_24h_v1/0/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
scalability/cvar_capped_24h_v1,scalability/cvar_capped_24h_v1:capped_method_results.csv:12:stochastic_full_batch,experiments/results/scalability/cvar_capped_24h_v1/capped_method_results.csv,12,cvar,5,5,1050624,stochastic_full_batch,match,0.05663283921036294,0.05663283921036294,match,timeout,100.01446858420968,"{""iterations"": true}",scalability/cvar_capped_24h_v1/0/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
scalability/cvar_capped_24h_v1,scalability/cvar_capped_24h_v1:capped_method_results.csv:13:stochastic_minibatch,experiments/results/scalability/cvar_capped_24h_v1/capped_method_results.csv,13,cvar,5,5,1050624,stochastic_minibatch,timeout_or_unattempted,0.05083619104872583,,,timeout,100.01446858420968,{},,,,conditional sampled-seed replay; original profile unavailable
scalability/cvar_capped_24h_v1,scalability/cvar_capped_24h_v1:capped_method_results.csv:2:mcp,experiments/results/scalability/cvar_capped_24h_v1/capped_method_results.csv,2,cvar,5,5,1050623,mcp,match,1.1102230246251565e-16,0.0,match,timeout,100.01276270858943,{},scalability/cvar_capped_24h_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
scalability/cvar_capped_24h_v1,scalability/cvar_capped_24h_v1:capped_method_results.csv:4:action_dual,experiments/results/scalability/cvar_capped_24h_v1/capped_method_results.csv,4,cvar,5,5,1050623,action_dual,match,0.004123425747867282,0.004123425753357446,match,timeout,100.01276270858943,{},scalability/cvar_capped_24h_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
scalability/cvar_capped_24h_v1,scalability/cvar_capped_24h_v1:capped_method_results.csv:5:restricted_mcp,experiments/results/scalability/cvar_capped_24h_v1/capped_method_results.csv,5,cvar,5,5,1050623,restricted_mcp,adapter_error_unresolved_at_deadline,0.007854129229618423,,,timeout,100.01276270858943,{},scalability/cvar_capped_24h_v1/1/output/comparisons.jsonl,Object of type SolverResult is not JSON serializable,,conditional sampled-seed replay; original profile unavailable
scalability/cvar_capped_24h_v1,scalability/cvar_capped_24h_v1:capped_method_results.csv:3:screened_dual,experiments/results/scalability/cvar_capped_24h_v1/capped_method_results.csv,3,cvar,5,5,1050623,screened_dual,match,0.0,2.220446049250313e-16,match,timeout,100.01276270858943,{},scalability/cvar_capped_24h_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
scalability/cvar_capped_24h_v1,scalability/cvar_capped_24h_v1:capped_method_results.csv:7:stochastic_minibatch,experiments/results/scalability/cvar_capped_24h_v1/capped_method_results.csv,7,cvar,5,5,1050623,stochastic_minibatch,match,0.040189507948074965,0.040189507948075076,match,timeout,100.01276270858943,"{""iterations"": true}",scalability/cvar_capped_24h_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
scalability/cvar_capped_24h_v1,scalability/cvar_capped_24h_v1:capped_method_results.csv:6:stochastic_full_batch,experiments/results/scalability/cvar_capped_24h_v1/capped_method_results.csv,6,cvar,5,5,1050623,stochastic_full_batch,timeout_or_unattempted,0.05270025576584603,,,timeout,100.01276270858943,{},,,,conditional sampled-seed replay; original profile unavailable
scalability/cvar_capped_24h_v1,scalability/cvar_capped_24h_v1:capped_method_results.csv:32:mcp,experiments/results/scalability/cvar_capped_24h_v1/capped_method_results.csv,32,cvar,5,5,1050628,mcp,match,1.1102230246251565e-16,0.0,match,timeout,99.98137470707297,{},scalability/cvar_capped_24h_v1/2/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
scalability/cvar_capped_24h_v1,scalability/cvar_capped_24h_v1:capped_method_results.csv:34:action_dual,experiments/results/scalability/cvar_capped_24h_v1/capped_method_results.csv,34,cvar,5,5,1050628,action_dual,match,0.005675071189412961,0.0056750711848989055,match,timeout,99.98137470707297,{},scalability/cvar_capped_24h_v1/2/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
scalability/cvar_capped_24h_v1,scalability/cvar_capped_24h_v1:capped_method_results.csv:33:screened_dual,experiments/results/scalability/cvar_capped_24h_v1/capped_method_results.csv,33,cvar,5,5,1050628,screened_dual,match,0.0024062818373447037,0.0024062818373393746,match,timeout,99.98137470707297,{},scalability/cvar_capped_24h_v1/2/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
scalability/cvar_capped_24h_v1,scalability/cvar_capped_24h_v1:capped_method_results.csv:37:stochastic_minibatch,experiments/results/scalability/cvar_capped_24h_v1/capped_method_results.csv,37,cvar,5,5,1050628,stochastic_minibatch,mismatch,0.06526566112502852,0.06448797489373753,match,timeout,99.98137470707297,"{""iterations"": true}",scalability/cvar_capped_24h_v1/2/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
scalability/cvar_capped_24h_v1,scalability/cvar_capped_24h_v1:capped_method_results.csv:36:stochastic_full_batch,experiments/results/scalability/cvar_capped_24h_v1/capped_method_results.csv,36,cvar,5,5,1050628,stochastic_full_batch,timeout_or_unattempted,0.0588643140882712,,,timeout,99.98137470707297,{},,,,conditional sampled-seed replay; original profile unavailable
scalability/equal_screen_v1,scalability/equal_screen_v1:cvar_K5_n50_rep016.csv:2:screened_dual,experiments/results/scalability/equal_screen_v1/cvar_K5_n50_rep016.csv,2,cvar,50,5,1055139,screened_dual,timeout_or_unattempted,0.006023074080868329,,,timeout,100.00895587541163,{},,,,conditional sampled-seed replay; original profile unavailable
scalability/equal_screen_v1,scalability/equal_screen_v1:msd_K5_n50_rep012.csv:2:screened_dual,experiments/results/scalability/equal_screen_v1/msd_K5_n50_rep012.csv,2,msd,50,5,55135,screened_dual,match,0.001580913741957679,0.0015809137419564578,match,completed,20.227458791807294,{},scalability/equal_screen_v1/1/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
scalability/equal_screen_v1,scalability/equal_screen_v1:cvar_K5_n50_rep018.csv:2:screened_dual,experiments/results/scalability/equal_screen_v1/cvar_K5_n50_rep018.csv,2,cvar,50,5,1055141,screened_dual,mismatch,0.007914692483350416,0.008440593545970487,match,completed,32.49302029237151,{},scalability/equal_screen_v1/2/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
scalability/msd_cvar_original,scalability/msd_cvar_original:msd_K5_n5.csv:12:mcp,experiments/results/scalability/msd_cvar_original/msd_K5_n5.csv,12,msd,5,5,50633,mcp,match,0.0,1.1102230246251565e-16,match,completed,8.566869916394353,{},scalability/msd_cvar_original/0/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
scalability/msd_cvar_original,scalability/msd_cvar_original:msd_K5_n5.csv:12:restricted_mcp,experiments/results/scalability/msd_cvar_original/msd_K5_n5.csv,12,msd,5,5,50633,restricted_mcp,match,1.1102230246251565e-16,2.220446049250313e-16,match,completed,8.566869916394353,{},scalability/msd_cvar_original/0/adapter_retry/output/comparisons.jsonl,,Object of type SolverResult is not JSON serializable,conditional sampled-seed replay; original profile unavailable
scalability/msd_cvar_original,scalability/msd_cvar_original:msd_K5_n5.csv:12:screened_dual,experiments/results/scalability/msd_cvar_original/msd_K5_n5.csv,12,msd,5,5,50633,screened_dual,match,0.004569755456757529,0.00456975545675864,match,completed,8.566869916394353,{},scalability/msd_cvar_original/0/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
scalability/msd_cvar_original,scalability/msd_cvar_original:msd_K5_n5.csv:12:action_dual,experiments/results/scalability/msd_cvar_original/msd_K5_n5.csv,12,msd,5,5,50633,action_dual,match,2.481792549247075e-12,2.9919400290623344e-12,match,completed,8.566869916394353,{},scalability/msd_cvar_original/0/output/comparisons.jsonl,,,conditional sampled-seed replay; original profile unavailable
