K,n,seed,gamma,alpha,eps,kappa,tau,small_time_s,small_success,small_eta,mcp_time_s,mcp_success,mcp_eta
10,20,102136,0.5,0.05,0.01,5,5,2379.2821958749555,False,0.026794019148428272,0.5425269580446184,False,
10,20,102137,0.5,0.05,0.01,5,5,2002.113087540958,False,0.04326846998503353,0.7288509169593453,False,
10,20,102138,0.5,0.05,0.01,5,5,2193.3064170000143,False,0.04266220488190453,0.5711219580844045,False,
10,20,102139,0.5,0.05,0.01,5,5,1997.492134124972,False,0.020736778788365218,0.6039381669834256,False,
10,20,102140,0.5,0.05,0.01,5,5,2236.5979279172607,False,0.023427933694624703,0.6242397921159863,False,
10,20,102141,0.5,0.05,0.01,5,5,1924.3567797089927,False,0.03706601568466572,0.3270749170333147,True,-3.473193954661724e-10
10,20,102142,0.5,0.05,0.01,5,5,2216.5865162923,False,0.012610464767360163,0.3175852498970926,True,-4.498168504341038e-11
10,50,105123,0.5,0.05,0.01,8,5,2726.9606818752363,False,,2.421680749859661,False,
10,50,105124,0.5,0.05,0.01,8,5,2981.4429307081737,False,,1.6739317500032485,False,
10,50,105125,0.5,0.05,0.01,8,5,2777.2804634999484,False,,1.8135040001943707,False,
10,50,105126,0.5,0.05,0.01,8,5,2540.641363041941,False,,2.1336530409753323,False,
10,50,105127,0.5,0.05,0.01,8,5,2346.783939917106,False,,2.590305833145976,False,
10,50,105128,0.5,0.05,0.01,8,5,2271.477262499742,False,,2.511319458950311,False,
10,50,105129,0.5,0.05,0.01,8,5,2903.705282540992,False,0.04594323295682057,2.4756982917897403,False,
10,50,105130,0.5,0.05,0.01,8,5,2412.578289292287,False,,4.431911875028163,False,
10,50,105131,0.5,0.05,0.01,8,5,3119.2027502502315,False,,2.614109542220831,False,
10,50,105132,0.5,0.05,0.01,8,5,2895.072364583146,False,2.288013978509621,2.3656881670467556,False,
10,50,105133,0.5,0.05,0.01,8,5,2703.783854540903,False,,2.6111698751337826,False,
10,50,105134,0.5,0.05,0.01,8,5,2939.7370480000973,False,,4.069846582598984,False,
10,50,105135,0.5,0.05,0.01,8,5,2557.9138928330503,False,,2.5560061247088015,False,
10,50,105136,0.5,0.05,0.01,8,5,2521.1261447076686,False,,2.5535397501662374,False,
10,50,105137,0.5,0.05,0.01,8,5,2679.0250577498227,False,,2.65665579168126,False,
10,50,105138,0.5,0.05,0.01,8,5,2758.528701624833,False,,2.7377733746543527,False,
10,50,105139,0.5,0.05,0.01,8,5,2471.644134166185,False,,2.3345037093386054,False,
10,50,105140,0.5,0.05,0.01,8,5,2649.760943791829,False,0.1448843197764984,1.6930828751064837,False,
10,50,105141,0.5,0.05,0.01,8,5,2391.8517068750225,False,,1.4608307089656591,False,
10,50,105142,0.5,0.05,0.01,8,5,2195.522628709208,False,0.05689129856213904,2.297595374751836,False,
30,5,300623,0.5,0.05,0.01,3,6,772.829932290595,True,0.009802681256959489,0.13088187528774142,True,-3.0634594860856623e-10
30,5,300624,0.5,0.05,0.01,3,6,198.69791954103857,True,0.007960993670837802,0.1431753342039883,True,-1.3023027101155549e-11
30,5,300625,0.5,0.05,0.01,3,6,1462.9146035420708,False,0.01615955334447755,0.2010483331978321,True,-1.2460621423571183e-10
30,5,300626,0.5,0.05,0.01,3,6,99.16220929194242,True,0.004358060670923647,0.12670029187574983,True,-6.757810977475742e-11
30,5,300627,0.5,0.05,0.01,3,6,603.1698812502436,True,0.008402643925021824,0.37485387502238154,True,-1.6187567952741233e-10
30,5,300628,0.5,0.05,0.01,3,6,164.18540787510574,True,0.00763762695003839,0.22294016694650054,True,-1.5831003175037495e-10
30,5,300629,0.5,0.05,0.01,3,6,37.69097250001505,True,0.00970374290375331,0.19708283292129636,True,-1.8927376332911194e-10
30,5,300630,0.5,0.05,0.01,3,6,162.93693816568702,True,0.0072134784490707204,0.14905091561377048,True,-2.2590196380178895e-10
30,5,300631,0.5,0.05,0.01,3,6,738.4534132080153,True,0.009450429951326667,0.11346845794469118,True,-7.405350221922902e-10
30,5,300632,0.5,0.05,0.01,3,6,1369.8515393328853,False,0.012062543133653625,0.34594883397221565,True,-4.149862120605974e-10
30,5,300633,0.5,0.05,0.01,3,6,1343.6262932079844,False,0.011880956975408918,0.13256466714665294,True,-2.6192348290265954e-10
30,5,300634,0.5,0.05,0.01,3,6,1217.8151364577934,False,0.025313667955753683,0.12197570828720927,True,-6.184606160530848e-10
