risk,K,n,seed,gamma,alpha,epsilon,epsilon_scr,kappa,tau,max_candidates,n_screen_starts,n_support_starts,screen_maxiter,support_maxiter,stochastic_max_iter,stochastic_minibatch_size,methods,mcp_success,mcp_time_s,mcp_eta,mcp_regret1,mcp_regret2,mcp_has_profile,mcp_error,mcp_solver,mcp_candidate_index,mcp_support_eta,mcp_screen_eta,mcp_support_violation,mcp_residual_norm,mcp_objective,mcp_iterations,mcp_best_certificate_eta,screened_dual_success,screened_dual_time_s,screened_dual_eta,screened_dual_regret1,screened_dual_regret2,screened_dual_has_profile,screened_dual_error,screened_dual_solver,screened_dual_candidate_index,screened_dual_support_eta,screened_dual_screen_eta,screened_dual_support_violation,screened_dual_residual_norm,screened_dual_objective,screened_dual_iterations,screened_dual_best_certificate_eta,action_dual_success,action_dual_time_s,action_dual_eta,action_dual_regret1,action_dual_regret2,action_dual_has_profile,action_dual_error,action_dual_solver,action_dual_candidate_index,action_dual_support_eta,action_dual_screen_eta,action_dual_support_violation,action_dual_residual_norm,action_dual_objective,action_dual_iterations,action_dual_best_certificate_eta,restricted_mcp_success,restricted_mcp_time_s,restricted_mcp_eta,restricted_mcp_regret1,restricted_mcp_regret2,restricted_mcp_has_profile,restricted_mcp_error,restricted_mcp_solver,restricted_mcp_candidate_index,restricted_mcp_support_eta,restricted_mcp_screen_eta,restricted_mcp_support_violation,restricted_mcp_residual_norm,restricted_mcp_objective,restricted_mcp_iterations,restricted_mcp_best_certificate_eta,stochastic_full_batch_success,stochastic_full_batch_time_s,stochastic_full_batch_eta,stochastic_full_batch_regret1,stochastic_full_batch_regret2,stochastic_full_batch_has_profile,stochastic_full_batch_error,stochastic_full_batch_solver,stochastic_full_batch_candidate_index,stochastic_full_batch_support_eta,stochastic_full_batch_screen_eta,stochastic_full_batch_support_violation,stochastic_full_batch_residual_norm,stochastic_full_batch_objective,stochastic_full_batch_iterations,stochastic_full_batch_best_certificate_eta,stochastic_minibatch_success,stochastic_minibatch_time_s,stochastic_minibatch_eta,stochastic_minibatch_regret1,stochastic_minibatch_regret2,stochastic_minibatch_has_profile,stochastic_minibatch_error,stochastic_minibatch_solver,stochastic_minibatch_candidate_index,stochastic_minibatch_support_eta,stochastic_minibatch_screen_eta,stochastic_minibatch_support_violation,stochastic_minibatch_residual_norm,stochastic_minibatch_objective,stochastic_minibatch_iterations,stochastic_minibatch_best_certificate_eta,eta_diff_screened_dual_minus_mcp,time_ratio_screened_dual_over_mcp,x_l1_screened_dual_minus_mcp,y_l1_screened_dual_minus_mcp,eta_diff_action_dual_minus_mcp,time_ratio_action_dual_over_mcp,x_l1_action_dual_minus_mcp,y_l1_action_dual_minus_mcp,eta_diff_restricted_mcp_minus_mcp,time_ratio_restricted_mcp_over_mcp,x_l1_restricted_mcp_minus_mcp,y_l1_restricted_mcp_minus_mcp,eta_diff_stochastic_full_batch_minus_mcp,time_ratio_stochastic_full_batch_over_mcp,x_l1_stochastic_full_batch_minus_mcp,y_l1_stochastic_full_batch_minus_mcp,eta_diff_stochastic_minibatch_minus_mcp,time_ratio_stochastic_minibatch_over_mcp,x_l1_stochastic_minibatch_minus_mcp,y_l1_stochastic_minibatch_minus_mcp,eta_diff_action_dual_minus_screened_dual,time_ratio_action_dual_over_screened_dual,eta_diff_restricted_mcp_minus_action_dual,time_ratio_restricted_mcp_over_action_dual,eta_diff_stochastic_minibatch_minus_full_batch,time_ratio_stochastic_minibatch_over_full_batch
msd,5,20,52123,0.5,nan,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,"mcp,screened_dual,action_dual,restricted_mcp,stochastic_full_batch,stochastic_minibatch",False,0.7357771260139998,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,nan,nan,nan,,nan,True,0.7756101289996877,0.0032934287370927073,0.0032934287370927073,0.0032934287370927073,True,,,4,0.0032934287370927073,-0.062265599988522984,5.551115123125783e-16,nan,nan,,nan,True,4.877718061004998,0.003293428737159987,0.0032934287371074733,0.003293428737159987,True,,,4,0.003293428737159987,nan,3.241851231905457e-14,nan,nan,,nan,True,0.3741600749781355,0.005257383801470561,0.005257383801470561,0.0,True,,pathampl,13,0.005257383801470561,nan,nan,nan,nan,,nan,False,120.92194435399142,0.05958893316493519,0.03248067182435499,0.05958893316493519,True,,,,nan,nan,nan,0.1666642055444555,0.013888478704882254,1000,0.05958893316493519,False,113.91295239698957,0.05958750818606329,0.03248053718790511,0.05958750818606329,True,,,,nan,nan,nan,0.1666667600545659,0.013888904453543122,1000,0.05958750818606329,nan,1.054137321720613,nan,nan,nan,6.6293418054860656,nan,nan,nan,0.5085236571638356,nan,nan,nan,164.34588692512656,nan,nan,nan,154.81991539218103,nan,nan,6.727951529228449e-14,6.288878753164094,0.001963955064310574,0.07670801598176917,-1.4249788719000733e-06,0.9420370554373202
msd,5,20,52124,0.5,nan,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,"mcp,screened_dual,action_dual,restricted_mcp,stochastic_full_batch,stochastic_minibatch",True,0.4172738220077008,0.0,0.0,0.0,True,,pathampl,,nan,nan,nan,nan,nan,,nan,True,18.496715323999524,0.005804791175198609,0.005804791166427181,0.005804791175198609,True,,,16,0.005804791175198609,-0.03953159220159647,8.037776461037537e-11,nan,nan,,nan,True,26.28289308701642,0.005804791168127488,0.005804791168127377,0.005804791168127488,True,,,16,0.005804791168127488,nan,3.885780586188048e-16,nan,nan,,nan,False,12.153380000992911,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,nan,nan,nan,,nan,False,116.19897553900955,0.055238291691394936,0.029680214004747296,0.055238291691394936,True,,,,nan,nan,nan,0.1801802583687187,0.016232462752909113,1000,0.055238291691394936,False,109.25152747399989,0.05523867472338673,0.029679988008819436,0.05523867472338673,True,,,,nan,nan,nan,0.1801805869277055,0.01623252195280622,1000,0.05523867472338673,0.005804791175198609,44.32752391463984,2.0,1.7908658911088695,0.005804791168127488,62.98716023103737,1.9999999999999998,1.7908658911088693,nan,29.125670866476305,nan,nan,0.055238291691394936,278.4717598145064,1.4581431636405058,1.4901583442424966,0.05523867472338673,261.8221458234292,1.458145383525521,1.4901660267805341,-7.0711214661400845e-12,1.420949213232163,nan,0.46240647712395877,3.830319917907943e-07,0.9402107631949189
msd,5,20,52125,0.5,nan,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,"mcp,screened_dual,action_dual,restricted_mcp,stochastic_full_batch,stochastic_minibatch",True,186.7430962510116,0.0,0.0,0.0,True,,pathampl,,nan,nan,nan,nan,nan,,nan,True,0.8079721249814611,1.2087209011468758e-10,3.3639757646142243e-14,1.2087209011468758e-10,True,,,3,1.2087209011468758e-10,-0.03346963412730991,9.392930877538674e-11,nan,nan,,nan,True,4.057966632011812,0.0,0.0,0.0,True,,,3,0.0,nan,3.3306690738754696e-16,nan,nan,,nan,True,0.12369044398656115,0.0,0.0,0.0,True,,pathampl,3,0.0,nan,nan,nan,nan,,nan,False,109.04043421798269,0.053356144827028995,0.053356144827028995,0.033511309215767504,True,,,,nan,nan,nan,0.17597483837519498,0.015483571870587997,1000,0.053356144827028995,False,103.50355975198909,0.05335569425411524,0.05335569425411524,0.033509990049530425,True,,,,nan,nan,nan,0.17597695959787496,0.015483945154656058,1000,0.05335569425411524,1.2087209011468758e-10,0.004326650576123155,4.667893860237562e-13,7.061286980732558e-08,0.0,0.021730209648860473,6.16731302239912e-17,2.220446049250313e-15,0.0,0.0006623561806017293,0.0,1.6653345369377348e-16,0.053356144827028995,0.5839061063409567,1.899068525264704,1.7993480470580756,0.05335569425411524,0.5542564187372383,1.8990646569686893,1.799349764059672,-1.2087209011468758e-10,5.022409197724392,0.0,0.030480892329378104,-4.5057291375716346e-07,0.9492218230264486
msd,5,20,52126,0.5,nan,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,"mcp,screened_dual,action_dual,restricted_mcp,stochastic_full_batch,stochastic_minibatch",True,0.1601391280128155,0.0,0.0,0.0,True,,pathampl,,nan,nan,nan,nan,nan,,nan,True,26.38211978401523,0.0003831919467547351,0.0003831919467546241,0.0003831919467547351,True,,,21,0.0003831919467547351,0.004311819279729903,4.440892098500626e-16,nan,nan,,nan,True,32.60056178297964,0.0003831919474923673,0.0003831919474923673,0.0003831919469408085,True,,,21,0.0003831919474923673,nan,4.875710946095069e-12,nan,nan,,nan,True,252.10498272502446,0.00043240788853060597,0.0,0.00043240788853060597,True,,pathampl,21,0.00043240788853060597,nan,nan,nan,nan,,nan,False,115.4707239800191,0.043542264840530254,0.031606844236723886,0.043542264840530254,True,,,,nan,nan,nan,0.16882517968804686,0.014250970648350656,1000,0.043542264840530254,False,106.73316763000912,0.043542054113804074,0.031606884618966324,0.043542054113804074,True,,,,nan,nan,nan,0.16882565801103566,0.014251051401429585,1000,0.043542054113804074,0.0003831919467547351,164.7449946268219,2.0,2.0,0.0003831919474923673,203.57649118940319,2.0,1.9999999999999998,0.00043240788853060597,1574.2872204527628,2.0,2.0,0.043542264840530254,721.0650227268522,1.7993857365998185,1.6990688365254307,0.043542054113804074,666.5027401764518,1.7993821242880066,1.6990655743742695,7.37632177560954e-13,1.235706685053114,4.9215941038238675e-05,7.73314841637623,-2.1072672617972188e-07,0.9243309814917077
msd,5,20,52127,0.5,nan,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,"mcp,screened_dual,action_dual,restricted_mcp,stochastic_full_batch,stochastic_minibatch",True,0.1635724770021625,6.994405055138486e-15,6.994405055138486e-15,0.0,True,,pathampl,,nan,nan,nan,nan,nan,,nan,True,5.944445222005015,0.0003750034003584535,0.00037500339645846203,0.0003750034003584535,True,,,8,0.0003750034003584535,-0.04289926839971368,6.341815961263819e-12,nan,nan,,nan,True,12.798847488011234,0.000375003427456555,0.00037500341446905505,0.000375003427456555,True,,,8,0.000375003427456555,nan,1.7281731601315187e-12,nan,nan,,nan,True,0.32341159399948083,0.005296021592213318,0.0,0.005296021592213318,True,,pathampl,8,0.005296021592213318,nan,nan,nan,nan,,nan,False,112.10462732001906,0.05749647742670744,0.03482293761938132,0.05749647742670744,True,,,,nan,nan,nan,0.16445434742160758,0.013522616192933405,1000,0.05749647742670744,False,106.14554224698804,0.05749777305604964,0.03482309465382977,0.05749777305604964,True,,,,nan,nan,nan,0.16445348135114515,0.013522473764255723,1000,0.05749777305604964,0.00037500340035145907,36.341353575800085,0.248342271123299,1.0612598534573596,0.0003750034274495606,78.24572765895101,0.24834227144025822,1.0612598534573594,0.005296021592206324,1.9771761113283455,0.15366216180389136,1.0612598534573594,0.05749647742670044,685.3514073674937,1.6663469274379004,1.6757049273705995,0.057497773056042645,648.9205530927111,1.6663494950690867,1.675705221651715,2.7098101540445896e-11,2.153076865883589,0.004921018164756763,0.025268805984478105,1.2956293422017318e-06,0.9468435405791061
msd,5,20,52128,0.5,nan,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,"mcp,screened_dual,action_dual,restricted_mcp,stochastic_full_batch,stochastic_minibatch",True,0.1647374150052201,0.0,0.0,0.0,True,,pathampl,,nan,nan,nan,nan,nan,,nan,True,6.1828446479921695,0.003612877430901218,0.003612877430836381,0.003612877430901218,True,,,12,0.003612877430901218,-0.015016304419901053,8.085754288345015e-13,nan,nan,,nan,True,18.634186781011522,0.0036128774308693545,0.0036128774308692435,0.0036128774308693545,True,,,12,0.0036128774308693545,nan,5.551115123125783e-16,nan,nan,,nan,False,8.10488583301776,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,nan,nan,nan,,nan,False,110.0757728429744,0.08350203529657574,0.04794230004415179,0.08350203529657574,True,,,,nan,nan,nan,0.17528326527003646,0.015362111541862985,1000,0.08350203529657574,False,106.61880017200019,0.08350109932320904,0.04794612102101603,0.08350109932320904,True,,,,nan,nan,nan,0.175285857272104,0.015362565879808207,1000,0.08350109932320904,0.003612877430901218,37.53151430594107,2.0,1.7428553612413327,0.0036128774308693545,113.11447845907412,2.0,1.7428553612414055,nan,49.198816387649025,nan,nan,0.08350203529657574,668.1892685974609,1.8007304376608593,1.7984173981709897,0.08350109932320904,647.2045234449122,1.800739785443526,1.798415328149101,-3.186340080674199e-14,3.0138533057049766,nan,0.4349471178037533,-9.359733667002601e-07,0.9685946091343309
msd,5,20,52129,0.5,nan,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,"mcp,screened_dual,action_dual,restricted_mcp,stochastic_full_batch,stochastic_minibatch",True,0.5040356120152865,0.0,0.0,0.0,True,,pathampl,,nan,nan,nan,nan,nan,,nan,True,12.60473659998388,0.007304891638295841,0.007304891638295841,0.007304891637015198,True,,,16,0.007304891638295841,-0.010038234701951391,2.5863755581667647e-12,nan,nan,,nan,True,27.173711692012148,0.0073048916381508455,0.0073048916381508455,0.00730489163815029,True,,,16,0.0073048916381508455,nan,1.2906342661267445e-15,nan,nan,,nan,True,0.6091514540021308,0.0,0.0,0.0,True,,pathampl,16,0.0,nan,nan,nan,nan,,nan,False,118.2427183779946,0.049067338058149224,0.049067338058149224,0.03260090803354704,True,,,,nan,nan,nan,0.16118392082098382,0.01299012816561259,1000,0.049067338058149224,False,115.07390287000453,0.04906476808298099,0.04906476808298099,0.032602570624526594,True,,,,nan,nan,nan,0.16118253635290863,0.012989905012578356,1000,0.04906476808298099,0.007304891638295841,25.007631007631268,0.9324417142860444,1.5183779186252189,0.0073048916381508455,53.91228525175721,0.9324417143039949,1.5183779186242616,0.0,1.208548442770858,0.0,0.0,0.049067338058149224,234.59199223091508,1.9003077674096063,1.8989957304349498,0.04906476808298099,228.30510409751474,1.9003067027733809,1.8990101469739384,-1.4499512701604544e-13,2.1558333628365465,-0.0073048916381508455,0.022416939610836968,-2.569975168231764e-06,0.9732007556028939
msd,5,20,52130,0.5,nan,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,"mcp,screened_dual,action_dual,restricted_mcp,stochastic_full_batch,stochastic_minibatch",True,0.19282234102138318,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,,pathampl,,nan,nan,nan,nan,nan,,nan,True,8.674446830991656,0.00832872135049989,0.008328721350205126,0.00832872135049989,True,,,10,0.00832872135049989,-0.004278387043496736,9.834702496824832e-13,nan,nan,,nan,True,14.014756771008251,0.008328721350382984,0.00832872135038254,0.008328721350382984,True,,,10,0.008328721350382984,nan,1.2212453270876722e-15,nan,nan,,nan,True,2.180779596994398,0.00638723342999592,4.107825191113079e-15,0.00638723342999592,True,,pathampl,47,0.00638723342999592,nan,nan,nan,nan,,nan,False,120.46509836197947,0.03597864627221703,0.03597864627221703,0.027580781912931673,True,,,,nan,nan,nan,0.14098521922406537,0.009938416019828885,1000,0.03597864627221703,False,113.33765555801801,0.03597958321608885,0.03597958321608885,0.027580318483815203,True,,,,nan,nan,nan,0.14098875392513902,0.0099389143666817,1000,0.03597958321608885,0.00832872135049978,44.98673123167661,0.8139219750145821,1.5132027422052892,0.008328721350382873,72.6822249785572,0.81392197499962,1.5132027422052894,0.006387233429995809,11.309786954368317,2.0,2.0,0.03597864627221692,624.7465813550122,1.6996959770798858,1.6999251370796604,0.03597958321608874,587.7828002588628,1.69969635897786,1.699913982663596,-1.1690648449302898e-13,1.6156369442414458,-0.0019414879203870639,0.1556059539688685,9.369438718209722e-07,0.9408339602019452
msd,5,20,52131,0.5,nan,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,"mcp,screened_dual,action_dual,restricted_mcp,stochastic_full_batch,stochastic_minibatch",True,0.17695873000775464,9.346523555109343e-12,9.346523555109343e-12,0.0,True,,pathampl,,nan,nan,nan,nan,nan,,nan,True,3.330931286996929,0.00832105838174968,0.00832105838174968,0.008321058381741464,True,,,8,0.00832105838174968,-0.014223155819059124,9.769962616701378e-15,nan,nan,,nan,True,12.40641986002447,0.00851943748992412,0.004418115243154941,0.00851943748992412,True,,,8,0.00851943748992412,nan,3.970268558362022e-12,nan,nan,,nan,False,0.6470019280095585,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,nan,nan,nan,,nan,False,80.26363025902538,0.06474729345530356,0.06474729345530356,0.0397906778799485,True,,,,nan,nan,nan,0.17808214447461682,0.01585662509033915,1000,0.06474729345530356,False,78.72083523499896,0.06474792818440878,0.06474792818440878,0.039789874395252056,True,,,,nan,nan,nan,0.17808292912218682,0.015856764822368908,1000,0.06474792818440878,0.008321058372403156,18.823209721560286,0.7453831001520874,0.8810103105121967,0.008519437480577596,70.10911447816561,0.7453831001520874,0.796148957513389,nan,3.656230624966656,nan,nan,0.06474729344595703,453.5725943303734,1.4985456461463733,1.6990553176914773,0.06474792817506225,444.85420544976375,1.498548241756407,1.6990407050081648,0.00019837910817444016,3.7246099637227097,nan,0.052150574888595,6.347291052199999e-07,0.9807784046267589
msd,5,20,52132,0.5,nan,0.01,0.006666666666666667,5,5,1000,3,20,1000,1000,1000,3,"mcp,screened_dual,action_dual,restricted_mcp,stochastic_full_batch,stochastic_minibatch",True,0.15433424501679838,0.0,0.0,0.0,True,,pathampl,,nan,nan,nan,nan,nan,,nan,True,0.7748278499930166,0.0,0.0,0.0,True,,,2,0.0,-0.01935633948349575,3.400058012914542e-16,nan,nan,,nan,True,1.4634857709752396,5.931488633592608e-11,7.568168314264767e-12,5.931488633592608e-11,True,,,2,5.931488633592608e-11,nan,3.760325384405405e-12,nan,nan,,nan,True,0.07784568498027511,0.0,0.0,0.0,True,,pathampl,2,0.0,nan,nan,nan,nan,,nan,False,80.78408556399518,0.062369696129151386,0.04331438761698275,0.062369696129151386,True,,,,nan,nan,nan,0.1999538515859906,0.019990771382036178,1000,0.062369696129151386,False,78.58261612500064,0.062370361574026534,0.043316947230635394,0.062370361574026534,True,,,,nan,nan,nan,0.1999575805838974,0.019991517016482913,1000,0.062370361574026534,0.0,5.020453172325307,4.553140124368411e-16,8.148768759089291e-17,5.931488633592608e-11,9.482573169784501,4.630549002448871e-11,9.605278985154393e-09,0.0,0.5043967071067219,0.0,0.0,0.062369696129151386,523.4359072751631,1.8997214438448018,1.9002204965623277,0.062370361574026534,509.17161072351365,1.8997144101729664,1.9002219466987857,5.931488633592608e-11,1.88878829147459,-5.931488633592608e-11,0.053191965732881846,6.65444875147525e-07,0.9727487236672304
