K,n,seed,gamma,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,iteration,residual_norm,objective,eta,regret1,regret2
100,20,1002123,0.5,0.05,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,700,0.03977006998396227,0.0007908292332646284,0.009317056427064041,0.009317056427064041,0.0038837097182279345
100,20,1002123,0.5,0.05,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,725,0.03973126492996069,0.000789286706467362,0.00931574809502228,0.00931574809502228,0.0038831971140561583
100,20,1002123,0.5,0.05,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,750,0.03969185654449324,0.0007877217379743155,0.009314422817024437,0.009314422817024437,0.0038827240038847854
100,20,1002123,0.5,0.05,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,775,0.0396534471776568,0.000786197936535609,0.009313054906689655,0.009313054906689655,0.003882189977258088
100,20,1002123,0.5,0.05,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,800,0.039614064943808924,0.0007846370706861555,0.009311682886881445,0.009311682886881445,0.003881664175437005
100,20,1002123,0.5,0.05,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,825,0.03957640204525738,0.0007831457994239262,0.009310339940066414,0.009310339940066414,0.0038812077485187446
100,20,1002123,0.5,0.05,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,850,0.039539285167791996,0.000781677535789988,0.009309073109432409,0.009309073109432409,0.003880744246751555
100,20,1002123,0.5,0.05,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,875,0.03950363119117191,0.0007802684386440651,0.009307801047609199,0.009307801047609199,0.003880325937503426
100,20,1002123,0.5,0.05,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,900,0.03946885559902682,0.0007788952811484154,0.009306569720887892,0.009306569720887892,0.0038799649908258793
100,20,1002123,0.5,0.05,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,925,0.039433911962200925,0.0007775167063213066,0.009305298681475727,0.009305298681475727,0.003879555723434014
100,20,1002123,0.5,0.05,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,950,0.039398342739937336,0.0007761147053267865,0.009304016936971249,0.009304016936971249,0.003879081878763957
100,20,1002123,0.5,0.05,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,975,0.03936448863805159,0.0007747814828676463,0.009302768427061237,0.009302768427061237,0.003878718352952948
100,20,1002123,0.5,0.05,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,1000,0.039330633835177715,0.000773449378938413,0.009301637195221868,0.009301637195221868,0.003878307698848782
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,0,0.06938924242737485,0.002407433482322499,0.014194061668509617,0.013391379516060287,0.014194061668509617
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,25,0.06862694138623368,0.0023548285420147766,0.014152906112843311,0.013344890667539022,0.014152906112843311
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,50,0.06826795279835059,0.0023302566896389117,0.014134907670491248,0.01332379038864323,0.014134907670491248
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,75,0.06799335292469445,0.002311548020971028,0.014122049815420423,0.013308107769772815,0.014122049815420423
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,100,0.06776270550164121,0.002295892128451078,0.014111288790668919,0.013294930707431318,0.014111288790668919
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,125,0.0675602185085083,0.0022821915624586936,0.014101870826645824,0.01328335902365807,0.014101870826645824
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,150,0.06737776256809193,0.002269881444341085,0.014093407942545766,0.013272929320790772,0.014093407942545766
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,175,0.06721049794116284,0.002258625516749527,0.01408566918256171,0.013263365715961206,0.01408566918256171
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,200,0.06705526676577335,0.002248204400514514,0.014078503866893688,0.013254488196825398,0.014078503866893688
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,225,0.06690987337909328,0.0022384655778031476,0.014071807238519363,0.01324617159885283,0.014071807238519363
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,250,0.06677271794812391,0.0022292979310898544,0.014065502975715904,0.013238324721628059,0.014065502975715904
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,275,0.06664259204673935,0.0022206175373540634,0.014059533435036464,0.01323087867631434,0.014059533435036464
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,300,0.0665185564348073,0.0022123591750853214,0.014053853818024598,0.013223779918764944,0.014053853818024598
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,325,0.06639986392286366,0.0022044709644874058,0.014048428489917442,0.01321698585259784,0.014048428489917442
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,350,0.06628590852213612,0.002196910834302499,0.014043228552926557,0.013210461930586281,0.014043228552926557
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,375,0.06617619069681428,0.0021896441075705646,0.014038230188043399,0.013204179673917238,0.014038230188043399
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,400,0.06607029289321416,0.0021826418014975527,0.0140334134873209,0.013198115277260558,0.0140334134873209
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,425,0.06596786185846819,0.002175879399088971,0.01402876161017741,0.013192248600859269,0.01402876161017741
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,450,0.06586859557920652,0.0021693359417885322,0.014024260160181767,0.013186562425974824,0.014024260160181767
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,475,0.06577223344528403,0.0021629933461904697,0.014019896715738223,0.01318104189417113,0.014019896715738223
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,500,0.06567854871562309,0.002156835880695238,0.014015660470630242,0.013175674077827049,0.014015660470630242
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,525,0.06558734266003023,0.0021508497586021106,0.014011541954533524,0.0131704476461873,0.014011541954533524
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,550,0.06549843994267618,0.002145022817462179,0.014007532812778833,0.01316535260219226,0.014007532812778833
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,575,0.06541168493998467,0.002139344263343909,0.014003625630701733,0.013160380072573807,0.014003625630701733
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,600,0.0653269387716758,0.0021338044646391392,0.013999813792013927,0.013155522138605102,0.013999813792013927
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,625,0.06524407688308734,0.0021283947841631056,0.013996091363480678,0.013150771698275776,0.013996091363480678
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,650,0.0651629870586016,0.00212310744119974,0.013992453000165439,0.013146122353040579,0.013992453000165439
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,675,0.0650835677757941,0.0021179353972131925,0.013988893866927421,0.013141568313994989,0.013988893866927421
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,700,0.06500572683149225,0.0021128722604452956,0.013985409572895013,0.013137104323547755,0.013985409572895013
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,725,0.06492938018677857,0.002107912205719617,0.013981996116380235,0.013132725589575622,0.013981996116380235
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,750,0.06485445098975012,0.0021030499065909504,0.01397864983827396,0.01312842772971351,0.01397864983827396
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,775,0.06478086874370018,0.002098280477594255,0.013975367382378479,0.013124206723930998,0.013975367382378479
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,800,0.06470856859511827,0.002093599424814563,0.013972145661456215,0.013120058873942797,0.013972145661456215
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,825,0.06463749072106714,0.0020890026033580206,0.013968981828015647,0.013115980768282742,0.013968981828015647
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,850,0.06456757979949367,0.002084486180581991,0.01396587324905546,0.013111969252104116,0.01396587324905546
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,875,0.06449878454914905,0.002080046604158774,0.013962817484128531,0.013108021400952852,0.013962817484128531
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,900,0.0644310573282587,0.0020756805742186794,0.013959812266206906,0.013104134497885223,0.013959812266206906
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,925,0.06436435378302267,0.0020713850189530525,0.013956855484924147,0.013100306013429153,0.013956855484924147
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,950,0.0642986325385875,0.0020671570731661515,0.01395394517184162,0.013096533587964754,0.01395394517184162
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,975,0.06423385492638238,0.002062994059351769,0.013951079487451667,0.013092815016180703,0.013951079487451667
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,full_batch,1000,0.06416998474272259,0.002058893470940625,0.01394825670966987,0.0130891482333097,0.01394825670966987
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,0,0.06938924242737485,0.002407433482322499,0.014194061668509617,0.013391379516060287,0.014194061668509617
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,25,0.06861086772272261,0.0023537255848324694,0.014149515892334819,0.013343449733758395,0.014149515892334819
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,50,0.06823152809713941,0.002327770713235362,0.014132435970471535,0.013318838825553014,0.014132435970471535
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,75,0.06795805419172715,0.0023091485647628624,0.014119728932089293,0.013301945016801209,0.014119728932089293
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,100,0.0677191608282049,0.00229294237163814,0.014108123920569204,0.013288257900669675,0.014108123920569204
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,125,0.06751926361754677,0.002279425479727888,0.01409896262316962,0.013277785395220065,0.01409896262316962
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,150,0.0673336873868436,0.0022669127285545906,0.014090428159991453,0.01326672158115566,0.014090428159991453
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,175,0.06716243102256463,0.0022553960704303757,0.014082239109376227,0.013257359559980586,0.014082239109376227
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,200,0.06700417996650704,0.0022447800664920315,0.014074684844550212,0.01324906388115027,0.014074684844550212
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,225,0.06686313446085294,0.00223533937496505,0.014068986048469678,0.013240754600300497,0.014068986048469678
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,250,0.06672694449475518,0.002226242560803069,0.014062801388868285,0.013233501504095968,0.014062801388868285
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,275,0.06659738027469525,0.002217605529726184,0.014056563640476805,0.013225580248711344,0.014056563640476805
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,300,0.066472506306586,0.0022092970473395574,0.014050878067402739,0.013218961007790131,0.014050878067402739
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,325,0.06635934059315722,0.002201781041979322,0.014046105855385294,0.013212811459393181,0.014046105855385294
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,350,0.06624629873536272,0.0021942860480674603,0.01404057719016244,0.013207037922662757,0.01404057719016244
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,375,0.06613712656217717,0.0021870597549507203,0.0140361433095742,0.01319995837866128,0.0140361433095742
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,400,0.0660364784350157,0.002180408242049147,0.01403182723835339,0.01319475481578275,0.01403182723835339
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,425,0.06593358925836412,0.0021736190962453345,0.014027445541094363,0.01318886377776518,0.014027445541094363
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,450,0.0658355624045513,0.002167160638561784,0.014022961600559658,0.013183606150102778,0.014022961600559658
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,475,0.06574012249056328,0.002160881852537132,0.014018780585040469,0.013177867665251752,0.014018780585040469
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,500,0.06564696108068764,0.002154761749564659,0.014014589451998016,0.013172193391035592,0.014014589451998016
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,525,0.06555901418747749,0.0021489921706169374,0.014010397826516918,0.013167151403752186,0.014010397826516918
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,550,0.06546823140980608,0.0021430446619639595,0.014006049123404196,0.01316220921325828,0.014006049123404196
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,575,0.06537798416489964,0.002137140406732934,0.014001963812228346,0.013156794223801005,0.014001963812228346
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,600,0.06529487492681005,0.002131710345853884,0.013998679879990372,0.013152021900857458,0.013998679879990372
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,625,0.06521288066223857,0.0021263599021336846,0.013994873779498318,0.013147636088685022,0.013994873779498318
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,650,0.06513465519938277,0.0021212616539712406,0.01399172861257647,0.013142654985110747,0.01399172861257647
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,675,0.0650532129719557,0.0021159602589873126,0.013988295805213491,0.013137578178577525,0.013988295805213491
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,700,0.06497772406212464,0.0021110523121468058,0.01398472019785918,0.013133648784180774,0.01398472019785918
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,725,0.06490333825259896,0.0021062216581656376,0.013981480784800104,0.013129177051242391,0.013981480784800104
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,750,0.06482781233717617,0.002101322626212066,0.013978435249207666,0.01312543957444251,0.013978435249207666
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,775,0.06475280208540621,0.002096462688955893,0.013975470889644181,0.013121162972689948,0.013975470889644181
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,800,0.06467924958304845,0.0020917026633131366,0.013972390225043319,0.013116677813222954,0.013972390225043319
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,825,0.06461160023275613,0.0020873294423187456,0.013969264765535283,0.013112769909341626,0.013969264765535283
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,850,0.0645421850379242,0.0020828468247348227,0.01396643566211836,0.013108529843607108,0.01396643566211836
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,875,0.06446995262844302,0.0020781873959568433,0.01396323082341594,0.013104461937860523,0.01396323082341594
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,900,0.0644011531477589,0.0020737542633805484,0.013960247359081579,0.013100432660373584,0.013960247359081579
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,925,0.06433734007793816,0.002069646664152134,0.013957383053814443,0.013096663817960152,0.013957383053814443
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,950,0.06427115337889083,0.002065390578326455,0.01395472138081022,0.013092991615961835,0.01395472138081022
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,975,0.06420779765877457,0.0020613206400950687,0.013952046970021115,0.0130891608329749,0.013952046970021115
30,20,302123,0.5,0.05,0.02,0.5,0.5,1000,6,0.001,25,25,minibatch,1000,0.06414500768847693,0.0020572910056773823,0.013949325300366577,0.013085480191929177,0.013949325300366577
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,0,0.042062152240195,0.0008846123255386707,0.00940034226682579,0.00940034226682579,0.003913588771301324
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,25,0.04157011484637337,0.000864037224170336,0.009382530621894203,0.009382530621894203,0.0039072080716408
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,50,0.041338092172266784,0.0008544189322214122,0.0093741369685445,0.0093741369685445,0.0039042122423091907
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,75,0.0411604806079716,0.0008470925819396032,0.009367714073959643,0.009367714073959643,0.0039019246560365595
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,100,0.04101121028059908,0.0008409596843397578,0.009362317675475185,0.009362317675475185,0.0039000059446715474
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,125,0.040880099531581685,0.0008355912688560125,0.009357578991639304,0.009357578991639304,0.0038983235709429964
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,150,0.04076190692792609,0.0008307665282004545,0.009353308178061459,0.009353308178061459,0.003896809307622595
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,175,0.04065351195473056,0.0008263540171267104,0.00934939221054909,0.00934939221054909,0.0038954225363400097
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,200,0.040552878466730446,0.000822267975968705,0.009345762682423375,0.009345762682423375,0.0038941378273387173
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,225,0.0404585906947491,0.0008184487805026193,0.00934237125815196,0.00934237125815196,0.0038929341183733257
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,250,0.040369617035909036,0.0008148529898129786,0.009339171518637668,0.009339171518637668,0.003891773179157676
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,275,0.04028517825418562,0.000811447793485755,0.009336135353889274,0.009336135353889274,0.0038906634414548336
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,300,0.04020466867893422,0.0008082076917914372,0.00933324091518839,0.00933324091518839,0.0038896058467087213
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,325,0.04012760647159944,0.0008051124005697748,0.00933047082097399,0.00933047082097399,0.0038885939989492524
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,350,0.04005360083963396,0.0008021454701103632,0.009327810974097572,0.009327810974097572,0.0038876227108300965
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,375,0.03998232963226488,0.0007992933414115433,0.009325249753600384,0.009325249753600384,0.003886700145385946
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,400,0.03991352356229992,0.0007965446815791355,0.009322777445521901,0.009322777445521901,0.003885816615862625
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,425,0.0398469548055278,0.0007938899036368875,0.009320385831631695,0.009320385831631695,0.003884965808695684
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,450,0.0397824285789142,0.0007913208118182048,0.009318067885618564,0.009318067885618564,0.0038841448732059858
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,475,0.039719776798204105,0.0007888303344495766,0.009315817544292948,0.009315817544292948,0.0038833688889186035
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,500,0.039658853219868055,0.0007864123193575194,0.00931362953233772,0.00931362953233772,0.0038826152963001848
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,525,0.03959952966368181,0.0007840613747924079,0.009311499226039965,0.009311499226039965,0.0038818811879328674
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,550,0.03954169303591164,0.0007817727440731315,0.009309422545907109,0.009309422545907109,0.003881165190415814
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,575,0.03948524295499587,0.0007795422056075255,0.009307395871014756,0.009307395871014756,0.0038804660846040173
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,600,0.039430089837067465,0.0007773659922796055,0.009305415969944608,0.009305415969944608,0.00387978278238188
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,625,0.039376153336939904,0.0007752407258071018,0.0093034799445455,0.0093034799445455,0.003879114307755338
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,650,0.03932336106707379,0.0007731633628057274,0.009301585183721206,0.009301585183721206,0.0038784597813081856
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,675,0.03927164753624445,0.0007711311501055074,0.009299729325143558,0.009299729325143558,0.0038778184073283706
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,700,0.03922095326354164,0.0007691415874504589,0.009297910223294181,0.009297910223294181,0.0038771894630570403
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,725,0.03917122403355098,0.0007671923961433209,0.009296125922593323,0.009296125922593323,0.003876572289653324
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,750,0.039122410266156996,0.0007652814925167531,0.00929437463466809,0.00929437463466809,0.0038759662845466725
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,775,0.03907446648011825,0.0007634069653529424,0.009292654719001037,0.009292654719001037,0.003875363573107804
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,800,0.039027350833908424,0.0007615670565564863,0.009290964666368307,0.009290964666368307,0.003874770305160924
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,825,0.038981024730639,0.0007597601445253445,0.00928930308458581,0.00928930308458581,0.003874186759275422
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,850,0.03893545247645978,0.0007579847297733289,0.009287668686188633,0.009287668686188633,0.0038736124964446894
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,875,0.0388906009838527,0.0007562394224426222,0.009286060277726826,0.009286060277726826,0.003873047109709371
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,900,0.038846439512804545,0.0007545229314109911,0.00928447675042926,0.00928447675042926,0.0038724902209754664
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,925,0.038802939444118854,0.0007528340547519774,0.009282917072026775,0.009282917072026775,0.0038719414782275585
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,950,0.0387600740801144,0.0007511716713479781,0.009281380279560991,0.009281380279560991,0.0038714005530784412
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,975,0.03871781846877322,0.0007495347334904385,0.00927986547304338,0.00927986547304338,0.0038708671386066262
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,full_batch,1000,0.03867614924805519,0.0007479222603289199,0.009278371809837427,0.009278371809837427,0.003870340947442208
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,minibatch,0,0.042062152240195,0.0008846123255386707,0.00940034226682579,0.00940034226682579,0.003913588771301324
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,minibatch,25,0.041563504016636506,0.0008637624330704794,0.009381956751773612,0.009381956751773612,0.0039068982596019985
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,minibatch,50,0.04132833132231528,0.0008540154849435332,0.009373298706281397,0.009373298706281397,0.003903480265730508
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,minibatch,75,0.041157910105562,0.0008469867821287614,0.009366975897400265,0.009366975897400265,0.0039012616417100077
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,minibatch,100,0.04101154020949159,0.0008409732151773727,0.009361472654445535,0.009361472654445535,0.00389940769376651
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,minibatch,125,0.04088011896479526,0.0008355920632879064,0.009356672180294623,0.009356672180294623,0.003897793367064417
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,minibatch,150,0.04076407725484706,0.0008308549972195698,0.009352610795528515,0.009352610795528515,0.0038964374005853175
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,minibatch,175,0.04065763620210515,0.0008265216907713657,0.00934887076912383,0.00934887076912383,0.0038951663817280435
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,minibatch,200,0.04055917587516332,0.0008225233738362152,0.009345331469223894,0.009345331469223894,0.003894049882671724
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,minibatch,225,0.04046580623564257,0.0008187407371502845,0.009341830431236264,0.009341830431236264,0.003892847054039583
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,minibatch,250,0.0403754495594581,0.0008150884635641726,0.009338515808825776,0.009338515808825776,0.003891668598411613
100,20,1002123,0.5,0.05,0.02,0.5,0.5,1000,10,0.001,25,25,minibatch,275,0.040289813063630386,0.0008116345183511409,0.00933544578416462,0.00933544578416462,0.003890503356465125
