risk,K,n,seed,gamma,alpha,epsilon,epsilon_scr,kappa,tau,max_candidates,n_screen_starts,n_support_starts,screen_maxiter,support_maxiter,stochastic_max_iter,stochastic_minibatch_size,methods,mcp_success,mcp_time_s,mcp_eta,mcp_regret1,mcp_regret2,mcp_has_profile,mcp_error,mcp_solver,mcp_candidate_index,mcp_support_eta,mcp_screen_eta,mcp_support_violation,mcp_residual_norm,mcp_objective,mcp_iterations,mcp_best_certificate_eta,screened_dual_success,screened_dual_time_s,screened_dual_eta,screened_dual_regret1,screened_dual_regret2,screened_dual_has_profile,screened_dual_error,screened_dual_solver,screened_dual_candidate_index,screened_dual_support_eta,screened_dual_screen_eta,screened_dual_support_violation,screened_dual_residual_norm,screened_dual_objective,screened_dual_iterations,screened_dual_best_certificate_eta,action_dual_success,action_dual_time_s,action_dual_eta,action_dual_regret1,action_dual_regret2,action_dual_has_profile,action_dual_error,action_dual_solver,action_dual_candidate_index,action_dual_support_eta,action_dual_screen_eta,action_dual_support_violation,action_dual_residual_norm,action_dual_objective,action_dual_iterations,action_dual_best_certificate_eta,restricted_mcp_success,restricted_mcp_time_s,restricted_mcp_eta,restricted_mcp_regret1,restricted_mcp_regret2,restricted_mcp_has_profile,restricted_mcp_error,restricted_mcp_solver,restricted_mcp_candidate_index,restricted_mcp_support_eta,restricted_mcp_screen_eta,restricted_mcp_support_violation,restricted_mcp_residual_norm,restricted_mcp_objective,restricted_mcp_iterations,restricted_mcp_best_certificate_eta,stochastic_full_batch_success,stochastic_full_batch_time_s,stochastic_full_batch_eta,stochastic_full_batch_regret1,stochastic_full_batch_regret2,stochastic_full_batch_has_profile,stochastic_full_batch_error,stochastic_full_batch_solver,stochastic_full_batch_candidate_index,stochastic_full_batch_support_eta,stochastic_full_batch_screen_eta,stochastic_full_batch_support_violation,stochastic_full_batch_residual_norm,stochastic_full_batch_objective,stochastic_full_batch_iterations,stochastic_full_batch_best_certificate_eta,stochastic_minibatch_success,stochastic_minibatch_time_s,stochastic_minibatch_eta,stochastic_minibatch_regret1,stochastic_minibatch_regret2,stochastic_minibatch_has_profile,stochastic_minibatch_error,stochastic_minibatch_solver,stochastic_minibatch_candidate_index,stochastic_minibatch_support_eta,stochastic_minibatch_screen_eta,stochastic_minibatch_support_violation,stochastic_minibatch_residual_norm,stochastic_minibatch_objective,stochastic_minibatch_iterations,stochastic_minibatch_best_certificate_eta,eta_diff_screened_dual_minus_mcp,time_ratio_screened_dual_over_mcp,x_l1_screened_dual_minus_mcp,y_l1_screened_dual_minus_mcp,eta_diff_action_dual_minus_mcp,time_ratio_action_dual_over_mcp,x_l1_action_dual_minus_mcp,y_l1_action_dual_minus_mcp,eta_diff_restricted_mcp_minus_mcp,time_ratio_restricted_mcp_over_mcp,x_l1_restricted_mcp_minus_mcp,y_l1_restricted_mcp_minus_mcp,eta_diff_stochastic_full_batch_minus_mcp,time_ratio_stochastic_full_batch_over_mcp,x_l1_stochastic_full_batch_minus_mcp,y_l1_stochastic_full_batch_minus_mcp,eta_diff_stochastic_minibatch_minus_mcp,time_ratio_stochastic_minibatch_over_mcp,x_l1_stochastic_minibatch_minus_mcp,y_l1_stochastic_minibatch_minus_mcp,eta_diff_action_dual_minus_screened_dual,time_ratio_action_dual_over_screened_dual,eta_diff_restricted_mcp_minus_action_dual,time_ratio_restricted_mcp_over_action_dual,eta_diff_stochastic_minibatch_minus_full_batch,time_ratio_stochastic_minibatch_over_full_batch
msd,5,10,51123,0.5,nan,0.01,0.006666666666666667,4,5,1000,3,20,1000,1000,1000,3,"mcp,screened_dual,action_dual,restricted_mcp,stochastic_full_batch,stochastic_minibatch",True,0.07467498700134456,1.1102230246251565e-16,0.0,1.1102230246251565e-16,True,,pathampl,,nan,nan,nan,nan,nan,,nan,True,4.610469492996344,0.005952148588795336,0.005952148588795225,0.005952148588795336,True,,,5,0.005952148588795336,-0.05175156795657237,4.912736883966318e-15,nan,nan,,nan,True,6.093196366011398,0.005358771553630848,0.005358771553628849,0.005358771553630848,True,,,5,0.005358771553630848,nan,1.2212453270876722e-14,nan,nan,,nan,False,69.88412104200688,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,nan,nan,nan,,nan,False,85.5229869520117,0.07465803639157975,0.07465803639157975,0.07339538447974636,True,,,,nan,nan,nan,0.19332658892081803,0.018687584991879478,1000,0.07465803639157975,False,87.13761697500013,0.07465666955907413,0.07465666955907413,0.07339819535534758,True,,,,nan,nan,nan,0.19332958657220972,0.018688164522090767,1000,0.07465666955907413,0.005952148588795225,61.740479351048705,1.3113620486293227,0.7068040091301964,0.005358771553630737,81.5962159578506,1.170771351083448,0.7068040091301964,nan,935.843765741112,nan,nan,0.07465803639157964,1145.269525798134,1.397512987899559,1.5705275325677055,0.07465666955907402,1166.8916256179753,1.397504120269311,1.5705385523826527,-0.0005933770351644885,1.3215999748544978,nan,11.469205461985297,-1.3668325056226394e-06,1.0188794858614376
msd,5,10,51124,0.5,nan,0.01,0.006666666666666667,4,5,1000,3,20,1000,1000,1000,3,"mcp,screened_dual,action_dual,restricted_mcp,stochastic_full_batch,stochastic_minibatch",True,0.06538390700006858,0.0,0.0,0.0,True,,pathampl,,nan,nan,nan,nan,nan,,nan,True,2.61606971200672,7.418372961165431e-05,7.418372961165431e-05,7.41837237987486e-05,True,,,3,7.418372961165431e-05,-0.06023585717236585,1.0992387555752714e-11,nan,nan,,nan,True,2.865302130987402,1.0138334616272004e-11,1.0138334616272004e-11,1.825983808600995e-12,True,,,3,1.0138334616272004e-11,nan,1.4466565953216695e-11,nan,nan,,nan,True,0.8131469860090874,0.0032845548545732406,0.0032845548545732406,0.0,True,,pathampl,15,0.0032845548545732406,nan,nan,nan,nan,,nan,False,116.89451555800042,0.04953148302211141,0.04953148302211141,0.03488495557743215,True,,,,nan,nan,nan,0.16978146149542372,0.014412872333761024,1000,0.04953148302211141,False,113.53861381098977,0.049531184561293684,0.049531184561293684,0.03488560731134832,True,,,,nan,nan,nan,0.16978714026657754,0.014413836499951238,1000,0.049531184561293684,7.418372961165431e-05,40.010911431217714,0.2143788217166555,9.037827832541074e-13,1.0138334616272004e-11,43.82274266639338,3.3726923625240077e-09,2.757599534486667e-09,0.0032845548545732406,12.43650040686976,0.21437882171665557,0.15322656431104947,0.04953148302211141,1787.8178426669704,1.5982191956577843,1.6018851616458807,0.049531184561293684,1736.4917304631351,1.5982286073603302,1.601856683846383,-7.41837194733197e-05,1.095269792634655,0.003284554844434906,0.2837910101050571,-2.984608177269976e-07,0.9712911959043491
msd,5,10,51125,0.5,nan,0.01,0.006666666666666667,4,5,1000,3,20,1000,1000,1000,3,"mcp,screened_dual,action_dual,restricted_mcp,stochastic_full_batch,stochastic_minibatch",True,0.12749745199107565,0.0,0.0,0.0,True,,pathampl,,nan,nan,nan,nan,nan,,nan,True,1.4477239359985106,0.00415407212781449,0.004154072123622954,0.00415407212781449,True,,,2,0.00415407212781449,-0.049084336203943986,6.412204101025054e-12,nan,nan,,nan,True,1.307041020016186,0.004154072129080588,0.004154072113189633,0.004154072129080588,True,,,2,0.004154072129080588,nan,2.5627944211237264e-11,nan,nan,,nan,True,0.07199454301735386,0.004478434837594469,0.0,0.004478434837594469,True,,pathampl,2,0.004478434837594469,nan,nan,nan,nan,,nan,False,121.82796409598086,0.056438521522037766,0.056438521522037766,0.04807967197796076,True,,,,nan,nan,nan,0.16980686715169124,0.014417186065936059,1000,0.056438521522037766,False,118.1205812979897,0.05643349318593904,0.05643349318593904,0.04807742581229657,True,,,,nan,nan,nan,0.16979937957316502,0.014415914651715885,1000,0.05643349318593904,0.00415407212781449,11.354924458410713,2.0,2.0,0.004154072129080588,10.251506987823364,1.999999999999981,1.9999999999999698,0.004478434837594469,0.5646743671582802,2.0,2.0,0.056438521522037766,955.5325396189751,1.7989456310994278,1.799173898180554,0.05643349318593904,926.4544463700946,1.798951546024124,1.7991612127208847,1.2660983372825285e-12,0.9028247634205936,0.00032436270851388116,0.055082083817432376,-5.028336098722441e-06,0.9695687043159456
msd,5,10,51126,0.5,nan,0.01,0.006666666666666667,4,5,1000,3,20,1000,1000,1000,3,"mcp,screened_dual,action_dual,restricted_mcp,stochastic_full_batch,stochastic_minibatch",True,0.07053494499996305,4.4694703493775023e-10,4.4694703493775023e-10,7.380918098931488e-11,True,,pathampl,,nan,nan,nan,nan,nan,,nan,True,9.806562260986539,0.0033018574122389843,0.0033018574122389843,0.0033018574122387623,True,,,7,0.0033018574122389843,-0.033923576987784684,2.4424906541753444e-15,nan,nan,,nan,True,8.019357782002771,0.00330185741225808,0.003301857412238096,0.00330185741225808,True,,,7,0.00330185741225808,nan,7.555761571964581e-14,nan,nan,,nan,True,16.85640473998501,0.00610388386787597,0.0,0.00610388386787597,True,,pathampl,10,0.00610388386787597,nan,nan,nan,nan,,nan,False,115.46162566999556,0.05549600586763781,0.05549600586763781,0.055481188069505194,True,,,,nan,nan,nan,0.22886869384578748,0.0261904395113384,1000,0.05549600586763781,False,108.99452963098884,0.05549394873683383,0.05549394873683383,0.055481610429758965,True,,,,nan,nan,nan,0.2288619074804723,0.026188886347800134,1000,0.05549394873683383,0.0033018569652919494,139.03125976764676,1.6619843409790436,2.0,0.0033018569653110452,113.69340093774757,1.6619843409789183,1.9999999999993066,0.006103883420928935,238.97948371539584,1.5774072146414093,2.0,0.055496005420690775,1636.9421663270036,1.3985368489636056,1.5969401999647153,0.055493948289886796,1545.255754166193,1.3985105055514544,1.5969525623923375,1.9095836023552692e-14,0.8177542311546009,0.0028020264556178898,2.1019644213673248,-2.057130803978513e-06,0.9439892171838068
msd,5,10,51127,0.5,nan,0.01,0.006666666666666667,4,5,1000,3,20,1000,1000,1000,3,"mcp,screened_dual,action_dual,restricted_mcp,stochastic_full_batch,stochastic_minibatch",True,0.07696554300491698,1.1102230246251565e-16,0.0,1.1102230246251565e-16,True,,pathampl,,nan,nan,nan,nan,nan,,nan,True,8.82073757101898,0.004510427152297547,0.004510427152297547,0.004510427115769766,True,,,6,0.004510427152297547,-0.04905275393136026,5.98983085353666e-11,nan,nan,,nan,True,7.212106462015072,0.004472552689010922,0.004472552689010922,0.004472552688984388,True,,,6,0.004472552689010922,nan,1.6642243139131097e-13,nan,nan,,nan,True,0.2387973949953448,0.007969233139826226,0.007969233139826226,0.0,True,,pathampl,8,0.007969233139826226,nan,nan,nan,nan,,nan,False,116.46995760701247,0.061822397346842806,0.048601739904294894,0.061822397346842806,True,,,,nan,nan,nan,0.20147446120177323,0.020295979258272413,1000,0.061822397346842806,False,111.58596121499431,0.06182973377516926,0.048607398068362284,0.06182973377516926,True,,,,nan,nan,nan,0.2014943833967303,0.02029999327021427,1000,0.06182973377516926,0.004510427152297436,114.60631896607893,0.0654944769153613,0.511677306025862,0.004472552689010811,93.70565295114365,0.06549447691536142,0.5116773060258619,0.007969233139826115,3.1026532870701518,0.7619295216358879,0.3712253927115892,0.061822397346842695,1513.2740322454652,1.5333249584234059,1.395420315347269,0.06182973377516915,1449.8171111177062,1.5332772114555748,1.3954770385861053,-3.787446328662458e-05,0.8176307711172414,0.0034966804508153038,0.03311063088891571,7.336428326454314e-06,0.9580664705958122
msd,5,10,51128,0.5,nan,0.01,0.006666666666666667,4,5,1000,3,20,1000,1000,1000,3,"mcp,screened_dual,action_dual,restricted_mcp,stochastic_full_batch,stochastic_minibatch",True,0.06374285201309249,0.0,0.0,0.0,True,,pathampl,,nan,nan,nan,nan,nan,,nan,True,3.871889499016106,0.009563018156698022,0.009563018156698022,0.009563018149688074,True,,,3,0.009563018156698022,-0.02765611554913153,1.345821717957385e-11,nan,nan,,nan,True,2.58110825199401,0.009563018152094371,0.00956301815209415,0.009563018152094371,True,,,3,0.009563018152094371,nan,1.1449174941446927e-15,nan,nan,,nan,True,0.18725796500802971,0.0,0.0,0.0,True,,pathampl,5,0.0,nan,nan,nan,nan,,nan,False,109.93439893299364,0.05665899815483216,0.05651642002310142,0.05665899815483216,True,,,,nan,nan,nan,0.1671016368399096,0.013961478517288519,1000,0.05665899815483216,False,111.23723452398553,0.056665169127109116,0.05651691069951703,0.056665169127109116,True,,,,nan,nan,nan,0.167103446757354,0.013961780959093922,1000,0.056665169127109116,0.009563018156698022,60.74233230450432,2.0,2.0,0.009563018152094371,40.49251281483079,2.0,2.0,0.0,2.9377092347478864,0.0,0.0,0.05665899815483216,1724.65453711443,1.7997104626941989,1.7989247672473245,0.056665169127109116,1745.0934655565445,1.7996993717985097,1.798970686701411,-4.603650793910674e-12,0.6666275606909496,-0.009563018152094371,0.07254944261379405,6.170972276953179e-06,1.011851027554951
msd,5,10,51129,0.5,nan,0.01,0.006666666666666667,4,5,1000,3,20,1000,1000,1000,3,"mcp,screened_dual,action_dual,restricted_mcp,stochastic_full_batch,stochastic_minibatch",True,0.06269281700951979,4.440892098500626e-16,4.440892098500626e-16,1.1102230246251565e-16,True,,pathampl,,nan,nan,nan,nan,nan,,nan,True,0.25839914300013334,0.008933000095153965,0.008933000095153965,0.008933000095132426,True,,,1,0.008933000095153965,-0.08662512121071204,7.061018436615996e-14,nan,nan,,nan,True,0.26403838401893154,0.008933000095937671,0.008933000095937671,0.00893300009519482,True,,,1,0.008933000095937671,nan,2.582822844487964e-12,nan,nan,,nan,True,0.24436692098970525,0.0011709389783267632,0.0011709389783267632,0.0,True,,pathampl,7,0.0011709389783267632,nan,nan,nan,nan,,nan,False,115.9352963489946,0.03913615676388027,0.02581213429559648,0.03913615676388027,True,,,,nan,nan,nan,0.1143154959552886,0.0065340163077518025,1000,0.03913615676388027,False,109.06759878099547,0.03912916787072529,0.02581071625113629,0.03912916787072529,True,,,,nan,nan,nan,0.11431610761041082,0.0065340862295975135,1000,0.03912916787072529,0.00893300009515352,4.12167063669983,2.0,2.0,0.008933000095937227,4.211620989671557,2.0,1.9999999999999998,0.001170938978326319,3.897845600917863,0.5963079777863707,0.29751628816789544,0.039136156763879826,1849.2596421594844,1.600735631343997,1.596858526307505,0.039129167870724846,1739.7144359366362,1.6006720011318714,1.5968984376456359,7.83706433082898e-13,1.0218237605331195,-0.007762061117610908,0.9254977146511553,-6.988893154979969e-06,0.9407626686240088
msd,5,10,51130,0.5,nan,0.01,0.006666666666666667,4,5,1000,3,20,1000,1000,1000,3,"mcp,screened_dual,action_dual,restricted_mcp,stochastic_full_batch,stochastic_minibatch",True,0.06907519500236958,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,,pathampl,,nan,nan,nan,nan,nan,,nan,True,10.136539460014319,0.0034157449676261997,0.0034157449676261997,0.0034157449669633966,True,,,6,0.0034157449676261997,-0.05209713946615242,9.517941990111467e-13,nan,nan,,nan,True,5.969682416005526,0.0034157449676261997,0.0034157449676261997,0.0034157449669633966,True,,,6,0.0034157449676261997,nan,9.517941990111467e-13,nan,nan,,nan,False,1.231064339983277,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,nan,nan,nan,,nan,False,111.23663372499868,0.03687188077890191,0.02876216010310506,0.03687188077890191,True,,,,nan,nan,nan,0.13556581561314943,0.009189045181429214,1000,0.03687188077890191,False,107.12528506899253,0.0368686563026388,0.028767332211555252,0.0368686563026388,True,,,,nan,nan,nan,0.13556486382552535,0.009188916152016616,1000,0.0368686563026388,0.0034157449676260887,146.74644725456932,1.5324220592592583,1.291830252483587,0.0034157449676260887,86.4229542283701,1.5324220592592583,1.291830252483587,nan,17.82208996935942,nan,nan,0.0368718807789018,1610.370172985871,1.1996525553775188,1.398393077616311,0.03686865630263869,1550.8502736086039,1.1995801706533602,1.3984738542817452,0.0,0.588927063279749,nan,0.20621940233916417,-3.2244762631084e-06,0.9630396163716145
msd,5,10,51131,0.5,nan,0.01,0.006666666666666667,4,5,1000,3,20,1000,1000,1000,3,"mcp,screened_dual,action_dual,restricted_mcp,stochastic_full_batch,stochastic_minibatch",True,0.06738793800468557,1.1102230246251565e-16,0.0,1.1102230246251565e-16,True,,pathampl,,nan,nan,nan,nan,nan,,nan,True,3.490274825016968,0.0063136658477339624,0.0063136658477339624,0.0,True,,,2,0.0063136658477339624,-0.0488597357201631,6.149525333398742e-13,nan,nan,,nan,True,1.3477768930024467,0.006313665849625116,0.006313665849625116,4.39648317751562e-14,True,,,2,0.006313665849625116,nan,3.341951498522788e-11,nan,nan,,nan,True,0.07701092501520179,0.006313665847688665,0.006313665847688665,0.0,True,,pathampl,2,0.006313665847688665,nan,nan,nan,nan,,nan,False,110.89657267299481,0.04643105447282364,0.016379201324339232,0.04643105447282364,True,,,,nan,nan,nan,0.14300967209322243,0.010225883156105502,1000,0.04643105447282364,False,108.86425997599144,0.04643116121876367,0.01637891442387085,0.04643116121876367,True,,,,nan,nan,nan,0.14300806330933108,0.010225653085742824,1000,0.04643116121876367,0.006313665847733851,51.79376203459861,2.0,1.9999999999999998,0.006313665849625005,20.000269082409588,2.0,1.999999999999695,0.006313665847688554,1.1427998436433406,2.0,2.0,0.04643105447282353,1645.6442496472296,1.600610992067685,1.7458471192728595,0.04643116121876356,1615.4858450843528,1.6006166342574515,1.74583909629117,1.8911539001464917e-12,0.3861520827363199,-1.936450999551198e-12,0.05713922342417098,1.0674594003168281e-07,0.9816738006593213
msd,5,10,51132,0.5,nan,0.01,0.006666666666666667,4,5,1000,3,20,1000,1000,1000,3,"mcp,screened_dual,action_dual,restricted_mcp,stochastic_full_batch,stochastic_minibatch",True,0.082136521989014,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,,pathampl,,nan,nan,nan,nan,nan,,nan,True,0.18097844399744645,0.004684580784984016,0.004684580784984016,0.004684580784983572,True,,,1,0.004684580784984016,-0.030870714774083777,2.220446049250313e-16,nan,nan,,nan,True,0.06200245299260132,0.004684580784983905,0.004684580784983683,0.004684580784983905,True,,,1,0.004684580784983905,nan,1.1102230246251565e-15,nan,nan,,nan,True,0.30866085598245263,1.1102230246251565e-16,0.0,1.1102230246251565e-16,True,,pathampl,8,1.1102230246251565e-16,nan,nan,nan,nan,,nan,False,114.79254503399716,0.06010099276549219,0.033498037446304085,0.06010099276549219,True,,,,nan,nan,nan,0.1671525199759982,0.01396998246716324,1000,0.06010099276549219,False,113.04098160899593,0.06010139728104552,0.0334983815851192,0.06010139728104552,True,,,,nan,nan,nan,0.1671538752409067,0.0139702090040263,1000,0.06010139728104552,0.004684580784983905,2.203385773038367,1.9999999999999998,2.0,0.004684580784983794,0.754870689568452,2.0,2.0,0.0,3.7579002434962723,3.3306690738754696e-16,2.7755575615628914e-16,0.06010099276549208,1397.5822478744717,1.5971959975555525,1.5982117827106295,0.06010139728104541,1376.257222385378,1.5971638932615961,1.598214780045494,-1.1102230246251565e-16,0.34259578999074697,-0.004684580784983794,4.978203943306642,4.0451555333165246e-07,0.9847414880079323
