risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,residual_norm,objective,eta,regret1,regret2,theta1,theta2
msd,250,20,2502124,0.5,nan,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,0,0,False,0.027141139126649835,0.00036832071654608126,0.004366735011059386,0.003089684354766087,0.004366735011059386,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,100,100,False,0.0015148071500643554,1.1473203509430472e-06,0.004111263722067382,0.00301770657260525,0.004111263722067382,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,200,200,False,0.00043294175994945157,9.371928375406427e-08,0.0041011034114696865,0.0030145683168551485,0.0041011034114696865,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,300,300,False,0.00016650771912978825,1.3862410264902226e-08,0.0040986701336021,0.0030138157876170024,0.0040986701336021,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,400,400,False,7.46575189941204e-05,2.786872571178724e-09,0.004097849073832038,0.0030135621169864457,0.004097849073832038,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,500,500,False,3.6916957103040184e-05,6.814308608738546e-10,0.004097518183398263,0.0030134565806151925,0.004097518183398263,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,600,600,False,1.9567232319577134e-05,1.9143829032415197e-10,0.0040973687750811005,0.0030134089252212837,0.0040973687750811005,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,700,700,False,1.093065447026139e-05,5.973960357412266e-11,0.004097295642142507,0.003013385598709395,0.004097295642142507,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,800,800,False,6.365007234942454e-06,2.0256658550434895e-11,0.004097257591925252,0.003013373462321167,0.004097257591925252,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,900,900,False,3.834174573973624e-06,7.350447331852912e-12,0.004097236846630492,0.003013366836038478,0.004097236846630492,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,1000,1000,False,2.37603486894968e-06,2.8227708492323612e-12,0.004097225128596005,0.0030133630730871386,0.004097225128596005,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,1100,1100,False,1.5084189206564493e-06,1.1376638200971838e-12,0.004097218251631063,0.003013360864803416,0.004097218251631063,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,1200,1200,False,9.778374976386287e-07,4.780830858940876e-13,0.004097214101464852,0.0030133595321135687,0.004097214101464852,nan,nan
msd,250,20,2502124,0.5,nan,0.1,0.02,15.0,0.5,2000,16,0.001,100,100,full_batch,0,1300,1300,False,6.45601233570342e-07,2.0840047639377368e-13,0.0040972115357178485,0.003013358708152558,0.0040972115357178485,nan,nan
